date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-01-09,8,q4_2,B2,B2_a0.9_l0.10_q50,105474.56471481362,105474.56471481362,0.0,0.0,24841.813051713805,22696.638363936538,33326.778014308795,0.0,5196.841038188668,4839.496687243782,5200.0,4.547473508864641e-13,105025.89305471776,105025.89305471776
2025-01-10,9,q4_2,B2,B2_a0.9_l0.10_q50,60200.08044772703,60200.08044772703,0.0,0.0,12838.993236956732,10510.26463343359,48501.78893041985,4135.242077764283,4839.496687243782,5940.843450673187,5314.285714285714,4.547473508864641e-13,59997.77353656036,59997.77353656036
2025-01-11,10,q4_2,B2,B2_a0.9_l0.10_q50,48028.892361509854,48028.892361509854,0.0,0.0,17003.54623929669,15286.558178746425,34702.893047464626,1364.462282510056,5940.843450673187,5958.376632352238,5400.0,9.094947017729282e-13,48028.89236150985,48028.89236150985
2025-01-12,11,q4_2,B2,B2_a0.9_l0.10_q50,161642.6796071735,58870.63205823538,102772.04754893808,14627.179483289994,20356.652199403637,20392.77765802122,4079.957430288551,0.0,5958.376632352238,3774.5175059026064,4950.911029571513,9.094947017729282e-13,58870.63205823538,58870.63205823538
2025-01-13,12,q4_2,B2,B2_a0.9_l0.10_q50,75189.26806845934,75055.23669244516,134.0313760141685,26.62522368179748,29750.51492699235,25889.72429767929,7008.718852510268,0.0,3774.5175059026064,4708.168534052852,5452.9702943520515,9.094947017729282e-13,75316.42912522846,75316.42912522846
2025-01-14,13,q4_2,B2,B2_a0.9_l0.10_q50,76459.58225339255,74179.0339507219,2280.548302670627,343.3089853995884,28053.332626704345,25211.472705278145,6166.336980814752,0.0,4708.168534052852,4746.671013047509,5237.945813533419,9.094947017729282e-13,74130.07538911182,74130.07538911182
2025-01-15,14,q4_2,B2,B2_a0.9_l0.10_q50,82330.1932607716,73557.30221248377,8772.891048287827,1230.1466341987111,22813.936662080872,20332.09186603468,5251.296002763311,0.0,4746.671013047509,4957.965056328353,5440.037929221326,9.094947017729282e-13,73604.96010591055,73604.96010591055
2025-01-16,15,q4_2,B2,B2_a0.9_l0.10_q50,77464.60496648379,73617.33537699978,3847.2695894840044,570.1769349925628,28777.25143613018,25953.740352919598,6488.453082942627,0.0,4957.965056328353,4900.818418969157,5797.992534891392,9.094947017729282e-13,73808.88639677479,73808.88639677479
2025-01-17,16,q4_2,B2,B2_a0.9_l0.10_q50,37675.665361025196,37675.665361025196,0.0,0.0,17505.074148016778,16005.576438903587,22809.92309423273,4018.795944790264,4900.818418969157,4636.230957374442,5420.289768037169,2.2737367544323206e-13,37642.30837263354,37642.30837263354
2025-01-18,17,q4_2,B2,B2_a0.9_l0.10_q50,27324.19480189913,27324.19480189913,0.0,0.0,24768.931968063654,20627.86450677862,8168.564964676958,1745.3234936416873,4636.230957374442,6390.424657103781,5794.77043076116,9.094947017729282e-13,26906.10900591581,26906.10900591581
