date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-01-09,8,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,100896.66881680877,100896.66881680877,0.0,0.0,21225.571064969132,19471.61189986214,23939.302345770535,0.0,0.0,7802.145661949418,7413.609316735619,6754.545724901801,9.094947017729282e-13,103321.2980905834,100804.3338928796
2025-01-10,9,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,45349.39071768963,45349.39071768963,0.0,0.0,15999.478619112888,11969.49244305556,22634.865780710334,3581.8221166666663,3581.8221166666663,7413.609316735619,9975.094608128036,6115.053339280184,9.094947017729282e-13,44686.78575630323,45255.04631006464
2025-01-11,10,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,29378.693785094278,29378.693785094278,0.0,0.0,17895.487955190794,15972.666189606898,5339.246970549388,2106.2696333333333,2106.2696333333333,9975.094608128036,10115.57665344146,8753.18001436202,9.094947017729282e-13,29150.223388768703,29478.926269552612
2025-01-12,11,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,105788.85771444853,65263.42682943414,40525.43088501439,6759.123346722632,18567.513063253613,22343.120426000223,22.17982599451841,0.0,0.0,10115.57665344146,4178.549322354128,4242.603223604985,9.094947017729282e-13,59999.71363986117,65245.231663571634
2025-01-13,12,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,74326.63110619463,74109.4390012921,217.19210490252294,42.05215800925845,28736.298541289278,25405.21359967887,3842.9548515672254,0.0,0.0,4178.549322354128,4660.749323578479,4819.179799595984,9.094947017729282e-13,76098.52973983083,74180.63161193795
2025-01-14,13,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,75188.19216310888,73862.70010449973,1325.4920586091464,174.81543392592326,26981.066841406377,23259.922315330554,1892.2726576646146,0.0,0.0,4660.749323578479,5739.125894597981,5648.109901369082,9.094947017729282e-13,74465.9135545727,73790.50515910344
2025-01-15,14,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,81156.46903903264,81156.46903903264,0.0,0.0,22440.139736054953,18867.54770840317,6217.37681883357,0.0,0.0,5739.125894597981,7139.570127964835,6276.661367978475,9.094947017729282e-13,80653.75011565906,81181.59917834561
2025-01-16,15,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,68972.44850418386,68557.0497547835,415.39874940036503,57.951626259259115,24117.633744407132,25698.51167402567,907.7434974509196,0.0,0.0,7139.570127964835,2930.956661000803,3467.17893461295,9.094947017729282e-13,68568.85836635661,68754.28621297934
2025-01-17,16,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,38174.063048075834,38174.063048075834,0.0,0.0,24099.958491972397,15067.186646764307,13243.829263271607,4688.580366666666,4688.580366666666,2930.956661000803,9911.975521162307,7233.4360633481565,9.094947017729282e-13,38982.56790157221,38146.355460955005
2025-01-18,17,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,26919.510535764737,26919.510535764737,0.0,0.0,20818.264800261604,18270.261747853812,2940.9877579503413,3063.3511219879283,3063.3511219879283,9911.975521162307,10403.368774674404,9321.848013998462,9.094947017729282e-13,27859.118077126506,26780.9027485814
2025-01-19,18,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,120756.2050759072,58758.35075600737,61997.85431989983,10215.586892259254,17475.1040150542,20477.185627863488,5.115907697472721e-13,0.0,0.0,10403.368774674404,5396.859200747225,5942.378497469636,9.094947017729282e-13,53001.95104167721,58853.52704061859
2025-01-20,19,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,70748.46881477938,70258.9918041423,489.4770106370803,62.48904383333294,28346.988572454153,25405.377452708748,838.0605193724318,0.0,0.0,5396.859200747225,5509.554620514481,5714.053566648909,8.242295734817162e-13,70466.05115414283,70476.27837635609
2025-01-21,20,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,68127.46899399039,68127.46899399039,0.0,0.0,27255.4876335049,23001.823926463905,2664.9063834796975,0.0,0.0,5509.554620514481,7120.329203381789,7164.78287828397,9.094947017729282e-13,69642.45882434213,68126.70720667706
2025-01-22,21,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,72192.12074380789,71700.9238434887,491.1969003191954,100.12082471296259,25199.213552635803,23116.30390818519,2631.355210506461,7.533643847645877e-14,7.533643847645877e-14,7120.329203381789,6659.67841326985,7316.54999787384,9.094947017729282e-13,72819.7615469905,71761.48184761037
2025-01-23,22,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,70497.97477059875,70497.97477059875,0.0,0.0,23250.200975069667,24368.750586468,1472.0197287058338,0.0,0.0,6659.67841326985,3029.837226035264,3323.4510225820254,9.094947017729282e-13,69135.36343898554,70314.16504027652
2025-01-24,23,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,32551.071144511476,32551.071144511476,0.0,0.0,24176.209778686956,15132.163911609,8132.933046731479,5505.532133333333,5505.532133333333,3029.837226035264,10014.702357345328,6771.271046612132,8.526512829121202e-13,34219.1156104619,32489.138550025367
2025-01-25,24,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,22500.15089543873,22500.15089543873,0.0,0.0,20101.475974180543,19041.814108728235,1644.8897307716018,3200.021364166673,3200.021364166673,10014.702357345328,9012.802425177306,7385.709835099866,9.094947017729282e-13,21322.711855401314,22181.190897187873
2025-01-26,25,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,107218.17794269076,58695.11129924526,48523.0666434455,7754.266716831472,22135.95608628396,23483.94796010279,51.038678611111834,0.0,0.0,9012.802425177306,5258.559581684579,5844.263521578375,9.094947017729282e-13,59519.167877915126,58929.21031519334
2025-01-27,26,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,66181.9215454269,65902.0977466769,279.82379875000083,42.819250000000125,23419.511982557808,20599.26829042613,1497.164881082536,5.684341886080802e-14,5.684341886080802e-14,5258.559581684579,5762.724137821231,6179.2056438079635,9.094947017729282e-13,65350.80548624423,66222.07812294218
