date,day_index,plan_j,B_kwh,A_kwh,delta_A_minus_B_kwh,price_yuan_per_kwh,plan_reference_fee_yuan,final_regular_fee_yuan
2025-01-09,8,0,1592.2532494444442,1592.2532494444442,0.0,0.4191,667.3133368421666,667.3133368421666
2025-01-09,8,1,1585.3779635185183,1585.3779635185183,0.0,0.4194,664.9075178996666,664.9075178996666
2025-01-09,8,2,749.0423518518518,749.0423518518518,0.0,0.438,328.08055011111105,328.08055011111105
2025-01-09,8,3,761.313264537037,761.313264537037,0.0,0.4088,311.2248625427407,311.2248625427407
2025-01-09,8,4,1589.904314537037,1589.904314537037,0.0,0.4364,693.8342428639629,693.8342428639629
2025-01-09,8,5,1572.7096851851852,1572.7096851851852,0.0,0.5088,800.1946878222222,800.1946878222222
2025-01-09,8,6,0.0,0.0,0.0,0.5012,0.0,0.0
2025-01-09,8,7,750.1147890740741,750.1147890740741,0.0,0.478,358.5548691774074,358.5548691774074
2025-01-09,8,8,1597.031546296296,1597.031546296296,0.0,0.4707,751.7227488416665,751.7227488416665
2025-01-09,8,9,764.7665832407407,764.7665832407407,0.0,0.4535,346.8216454996759,346.8216454996759
2025-01-09,8,10,114.48760904061521,114.48760904061521,0.0,0.4965,56.843097888665454,56.843097888665454
2025-01-09,8,11,0.0,0.0,0.0,0.5399,0.0,0.0
2025-01-09,8,12,1651.7085043518518,1651.7085043518518,0.0,0.4534,748.8846358731297,748.8846358731297
2025-01-09,8,13,1658.4500332407406,1658.4500332407406,0.0,0.4312,715.1236543334074,715.1236543334074
2025-01-09,8,14,1632.5018518518518,1632.5018518518518,0.0,0.4938,806.1294144444445,806.1294144444445
2025-01-09,8,15,831.1928503703705,831.1928503703705,0.0,0.475,394.81660392592596,394.81660392592596
2025-01-09,8,16,834.9237889814816,834.9237889814816,0.0,0.4826,402.934220562463,402.934220562463
2025-01-09,8,17,1625.5169166666665,1625.5169166666665,0.0,0.5133,834.3778333249999,834.3778333249999
2025-01-09,8,18,781.960494259259,781.960494259259,0.0,0.4523,353.6807315534628,353.6807315534628
2025-01-09,8,19,0.0,0.0,0.0,0.4587,0.0,0.0
2025-01-09,8,20,810.2258055555556,810.2258055555556,0.0,0.5359,434.20000919722224,434.20000919722224
2025-01-09,8,21,1655.1462516666666,1655.1462516666666,0.0,0.5214,862.9932556189999,862.9932556189999
2025-01-09,8,22,839.1372097222221,839.1372097222221,0.0,0.4921,412.9394209043055,412.9394209043055
2025-01-09,8,23,24.893074074074093,24.893074074074093,0.0,0.5031,12.523705566666676,12.523705566666676
2025-01-09,8,24,256.18239962962866,256.18239962962866,0.0,0.5235,134.11148620611058,134.11148620611058
2025-01-09,8,25,1668.3972542592592,1668.3972542592592,0.0,0.5153,859.7251051197962,859.7251051197962
2025-01-09,8,26,833.3333333333333,833.3333333333333,0.0,0.4959,413.24999999999994,413.24999999999994
2025-01-09,8,27,172.0832598148137,172.0832598148137,0.0,0.5105,87.84850413546238,87.84850413546238
2025-01-09,8,28,38.921914259259324,38.921914259259324,0.0,0.4981,19.387005492537067,19.387005492537067
2025-01-09,8,29,1662.210324074074,1662.210324074074,0.0,0.4678,777.5819896018518,777.5819896018518
2025-01-09,8,30,1611.224629553872,1611.224629553872,0.0,0.4969,800.6175184253191,800.6175184253191
2025-01-09,8,31,22.972735740740745,22.972735740740745,0.0,0.543,12.474195507222225,12.474195507222225
2025-01-09,8,32,790.9847222222223,790.9847222222223,0.0,0.5172,409.09729833333336,409.09729833333336
2025-01-09,8,33,1628.110843459596,1628.110843459596,0.0,0.4212,685.7602872651819,685.7602872651819
2025-01-09,8,34,968.838770462963,968.838770462963,0.0,0.6542,633.8143236368704,633.8143236368704
2025-01-09,8,35,1214.8484074074074,1214.8484074074074,0.0,1.0808,1313.008158725926,1313.008158725926
2025-01-09,8,36,1254.5372544696968,1254.5372544696968,0.0,1.1405,1430.7997387226892,1430.7997387226892
2025-01-09,8,37,1200.2260127777777,1200.2260127777777,0.0,1.096,1315.4477100044444,1315.4477100044444
2025-01-09,8,38,1177.4827314814816,1177.4827314814816,0.0,1.1079,1304.5331182083335,1304.5331182083335
2025-01-09,8,39,1194.4512252272727,1194.4512252272727,0.0,1.0647,1271.7322194994772,1271.7322194994772
2025-01-09,8,40,1162.3057064814816,1162.3057064814816,0.0,1.0185,1183.808362051389,1183.808362051389
2025-01-09,8,41,1099.055390151515,1099.055390151515,0.0,1.0129,1113.2332046844695,1113.2332046844695
2025-01-09,8,42,1101.4809897558923,1101.4809897558923,0.0,1.0364,1141.5748977830067,1141.5748977830067
2025-01-09,8,43,349.2027171632998,349.2027171632998,0.0,1.0651,371.9358140506306,371.9358140506306
2025-01-09,8,44,1024.860787037037,1024.860787037037,0.0,1.0227,1048.1251269027775,1048.1251269027775
2025-01-09,8,45,1772.8551386952863,1772.8551386952863,0.0,0.896,1588.4782042709767,1588.4782042709767
2025-01-09,8,46,1123.5225057996631,1123.5225057996631,0.0,1.097,1232.5041888622304,1232.5041888622304
2025-01-09,8,47,597.7945084175083,597.7945084175083,0.0,1.4817,885.752123122222,885.752123122222
2025-01-09,8,48,582.1175677946127,582.1175677946127,0.0,1.4693,855.3053423606244,855.3053423606244
2025-01-09,8,49,466.3644228703704,466.3644228703704,0.0,1.3708,639.2923508707038,639.2923508707038
2025-01-09,8,50,417.80490677609436,417.80490677609436,0.0,1.3803,576.6961128230431,576.6961128230431
2025-01-09,8,51,370.33540052188573,370.33540052188573,0.0,1.3732,508.5445719966535,508.5445719966535
2025-01-09,8,52,488.3910328901495,488.3910328901495,0.0,1.3357,652.3439026313728,652.3439026313728
2025-01-09,8,53,1010.9429436026937,1010.9429436026937,0.0,1.2847,1298.7583996463807,1298.7583996463807
2025-01-09,8,54,968.4731251010105,968.4731251010105,0.0,1.2378,1198.7760342500308,1198.7760342500308
2025-01-09,8,55,954.2212276430981,954.2212276430981,0.0,1.2154,1159.7604800774216,1159.7604800774216
2025-01-09,8,56,918.5353211279458,918.5353211279458,0.0,1.216,1116.938950491582,1116.938950491582
2025-01-09,8,57,851.5792870959594,851.5792870959594,0.0,1.2289,1046.5057859122246,1046.5057859122246
2025-01-09,8,58,0.0,0.0,0.0,1.2928,0.0,0.0
2025-01-09,8,59,0.0,0.0,0.0,1.3774,0.0,0.0
2025-01-09,8,60,0.0,0.0,0.0,1.3949,0.0,0.0
2025-01-09,8,61,0.0,0.0,0.0,1.3595,0.0,0.0
2025-01-09,8,62,0.0,0.0,0.0,1.3462,0.0,0.0
2025-01-09,8,63,0.0,0.0,0.0,1.3785,0.0,0.0
2025-01-09,8,64,634.2163502272729,634.2163502272729,0.0,1.1584,734.676220103273,734.676220103273
2025-01-09,8,65,1492.2538089225586,1492.2538089225586,0.0,0.7916,1181.2681151430972,1181.2681151430972
2025-01-09,8,66,1534.365852037037,1534.365852037037,0.0,0.7109,1090.7806842131297,1090.7806842131297
2025-01-09,8,67,1533.3276596632995,1533.3276596632995,0.0,0.7271,1114.882541341185,1114.882541341185
2025-01-09,8,68,1468.5751578282825,1468.5751578282825,0.0,0.7182,1054.7306783522724,1054.7306783522724
2025-01-09,8,69,1395.4573008164984,1395.4573008164984,0.0,0.7514,1048.5466158335169,1048.5466158335169
2025-01-09,8,70,1329.3505452693603,1329.3505452693603,0.0,0.7449,990.2332211711465,990.2332211711465
2025-01-09,8,71,1282.7255751262624,1282.7255751262624,0.0,0.685,878.6670189614898,878.6670189614898
2025-01-09,8,72,1308.682709814815,1308.682709814815,0.0,0.6549,857.0563066577224,857.0563066577224
2025-01-09,8,73,1269.5067105639728,1269.5067105639728,0.0,0.6902,876.213531631254,876.213531631254
2025-01-09,8,74,1191.4374316077437,1191.4374316077437,0.0,0.7207,858.668956959701,858.668956959701
2025-01-09,8,75,1221.107076346801,1221.107076346801,0.0,0.6738,822.7819480424745,822.7819480424745
2025-01-09,8,76,1280.8466114309763,1280.8466114309763,0.0,0.8184,1048.244866795111,1048.244866795111
2025-01-09,8,77,490.2337874579122,490.2337874579122,0.0,1.0838,531.3153788468852,531.3153788468852
2025-01-09,8,78,515.1774904629631,515.1774904629631,0.0,1.111,572.362191904352,572.362191904352
2025-01-09,8,79,0.0,0.0,0.0,1.0817,0.0,0.0
2025-01-09,8,80,0.0,0.0,0.0,1.1059,0.0,0.0
2025-01-09,8,81,561.0465926599328,561.0465926599328,0.0,1.1228,629.9431142385725,629.9431142385725
2025-01-09,8,82,0.0,0.0,0.0,1.2281,0.0,0.0
2025-01-09,8,83,0.0,0.0,0.0,1.3751,0.0,0.0
2025-01-09,8,84,0.0,0.0,0.0,1.3988,0.0,0.0
