date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-01-09,8,q4_2,B0,B0,75441.79567687213,70757.662704398,4684.132972474139,701.6232128333354,28552.211647988785,25789.25926127324,1010.2548947222368,0.0,5196.841038188668,5099.581206300683,6000.0,1.8189894035458565e-12,70527.45275596884,70527.45275596884
2025-01-10,9,q4_2,B0,B0,35728.72969495422,35728.72969495422,0.0,0.0,17689.414224651813,14542.261156353308,18316.92174778399,2933.7335341128883,5099.581206300683,6552.343839168231,6000.0,4.547473508864641e-13,35307.96107212089,35307.96107212089
2025-01-11,10,q4_2,B0,B0,24138.315484506395,24138.315484506395,0.0,0.0,23108.86691516848,20774.773691734958,3617.290979166673,1471.4241200000033,6552.343839168231,6576.805671651584,6000.0,9.094947017729282e-13,24138.315484506384,24138.315484506384
2025-01-12,11,q4_2,B0,B0,162222.7918100327,55380.94613684304,106841.84567318975,15109.974250999987,24020.73261492737,22226.268718767955,0.0,0.0,6576.805671651584,5936.329164284021,6000.0,1.8189894035458565e-12,55380.94613684304,55380.94613684304
2025-01-13,12,q4_2,B0,B0,70747.2689342705,69851.27557090526,895.9933633652282,180.5985572499966,30482.97248005995,27849.037423196434,2758.9299347222377,0.0,5936.329164284021,5499.553064194606,6000.0,9.094947017729282e-13,70262.78246778595,70262.78246778595
2025-01-14,13,q4_2,B0,B0,73446.13741681539,69857.54483821178,3588.592578603605,541.1641019999907,30044.932331630444,26658.08532473654,2286.527348611121,0.0,5499.553064194606,5902.589329844677,6000.0,1.8189894035458565e-12,69653.42479117788,69653.42479117788
2025-01-15,14,q4_2,B0,B0,76479.81472073689,69271.16132243322,7208.6533983037,1045.485566078428,26126.064212234363,23431.356951932667,736.5810982407493,0.0,5902.589329844677,5989.131212944099,6000.0,9.094947017729282e-13,69313.29678718644,69313.29678718644
2025-01-16,15,q4_2,B0,B0,75019.50907381761,69015.4138313079,6004.095242509733,891.2168596666519,29239.457639119613,27212.128843457667,2590.5834940740797,0.0,5989.131212944099,5044.013943469142,6000.0,1.8189894035458565e-12,69209.11950941622,69209.11950941622
2025-01-17,16,q4_2,B0,B0,35011.8002285149,35011.8002285149,0.0,0.0,19760.68420387202,17627.687778484815,19214.142894377113,4064.912949999998,5044.013943469142,5209.430584957905,6000.0,1.8189894035458565e-12,34982.44836645656,34982.44836645656
2025-01-18,17,q4_2,B0,B0,24262.334345306608,24262.334345306608,0.0,0.0,23154.920592253697,19517.796156361663,3610.6691201349977,2063.8205510722964,5209.430584957905,6602.553431520652,6000.0,9.094947017729282e-13,23848.458214656603,23848.458214656603
2025-01-19,18,q4_2,B0,B0,151536.84113531956,53097.62844040749,98439.21269491204,14173.412413311404,23702.555607737395,23164.7529365867,0.0,0.0,6602.553431520652,4670.978486131988,6000.0,9.094947017729282e-13,53776.58025662416,53776.58025662416
2025-01-20,19,q4_2,B0,B0,73004.30282112389,67956.8812382092,5047.421582914702,711.867004833327,30823.762778940418,27244.775368089988,1389.4423403703756,0.0,4670.978486131988,5194.452583311624,6000.0,1.8189894035458565e-12,67876.49921565919,67876.49921565919
2025-01-21,20,q4_2,B0,B0,66613.20874847806,66613.20874847806,0.0,0.0,27716.876490053735,24949.646466381717,5729.517261624275,0.0,5194.452583311624,5189.753833641957,6000.0,9.094947017729282e-13,66626.7948814031,66626.7948814031
2025-01-22,21,q4_2,B0,B0,75652.14861274112,66529.57908228764,9122.5695304535,1309.2723497777788,27119.80788519742,24449.736957149893,210.45047166666825,0.0,5189.753833641957,5145.576961804596,6000.0,9.094947017729282e-13,66580.00201260849,66580.00201260849
2025-01-23,22,q4_2,B0,B0,75048.4682649961,68936.3017360352,6112.166528960925,867.6667885833293,27512.564428907775,24707.96028354478,361.34253842593307,0.0,5145.576961804596,5201.810377721002,6000.0,9.094947017729282e-13,68740.98208115046,68740.98208115046
2025-01-24,23,q4_2,B0,B0,32688.28187260128,32688.28187260128,0.0,0.0,17601.544470579836,15834.16086018852,19437.131710794318,5437.738787777778,5201.810377721002,5209.430584957905,6000.0,9.094947017729282e-13,32617.88839674017,32617.88839674017
2025-01-25,24,q4_2,B0,B0,22234.130817577203,22234.130817577203,0.0,0.0,23140.17891467757,19454.720859043147,4477.598271358035,4077.2593129629613,5209.430584957905,6655.0554494252065,6000.0,1.8189894035458565e-12,21837.26509141054,21837.26509141054
2025-01-26,25,q4_2,B0,B0,158653.2423399768,50875.827061531185,107777.41527844562,15387.726750638878,21989.439759098757,21038.051719550007,0.0,0.0,6655.0554494252065,5340.016026970144,6000.0,9.094947017729282e-13,51178.71308741176,51178.71308741176
2025-01-27,26,q4_2,B0,B0,65528.189444069794,65467.17422293146,61.01522113833239,10.985815833333163,24222.163560442368,22075.619131394335,3904.1202935185283,0.0,5340.016026970144,5049.43230154493,6000.0,0.0,65815.25172049257,65815.25172049257
2025-01-28,27,q4_2,B0,B0,77359.61656114648,63972.574701112375,13387.041860034096,1902.807380527756,27929.08671568084,24292.079174255465,415.7741200000015,0.0,5049.43230154493,5939.190634585979,6000.0,9.094947017729282e-13,63568.37291362627,63568.37291362627
2025-01-29,28,q4_2,B0,B0,65280.76341523692,65153.649642301934,127.11377293499955,29.856062499999894,27238.49186133173,23910.62183486525,6885.841381820994,0.0,5939.190634585979,6575.88450447339,6000.0,1.8189894035458565e-12,64906.8879063464,64906.8879063464
2025-01-30,29,q4_2,B0,B0,65539.89331606659,63455.75416071367,2084.1391553529124,327.43341749999934,27446.708240825352,26018.18920199282,3164.62079037038,6.083333333333485,6575.88450447339,5188.538708511121,6000.0,9.094947017729282e-13,63930.66336500532,63930.66336500532
2025-01-31,30,q4_2,B0,B0,31369.103555780806,31369.103555780806,0.0,0.0,17091.645999668996,15362.661625452092,17179.851487261043,5378.881119961187,5188.538708511121,5209.430584957905,6000.0,2.2737367544323206e-13,31309.96303136415,31309.96303136415
