date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-02-01,31,q4_3,B1,E14_PRICE_ORACLE,20246.87209843083,20246.87209843083,0.0,0.0,23879.12341768337,20196.54301402594,7260.216983098209,2809.47934005868,5212.752884667622,6577.452847816082,5913.509255667741,1.8189894035458565e-12,20293.46207129937,19827.770858019165
2025-02-02,32,q4_3,B1,E14_PRICE_ORACLE,87928.22948106493,54970.20568543345,32958.023795631394,5637.603634051602,22454.80078204639,21256.001080809907,906.0711082604043,0.0,6577.452847816082,5474.154856675076,5998.008944727188,9.094947017729282e-13,46237.98514787709,55243.18277500848
2025-02-03,33,q4_3,B1,E14_PRICE_ORACLE,64803.16797866087,62730.792325216426,2072.3756534444365,341.349728484502,26603.061377807164,24116.15040903403,4771.881823827022,0.0,5474.154856675076,5291.380300230484,6000.0,9.094947017729282e-13,63533.68379283711,63003.65172474142
2025-02-04,34,q4_3,B1,E14_PRICE_ORACLE,67498.3373816956,66942.4511858706,555.8861958249972,84.86812149999957,27601.857529620167,24222.99557195515,7437.153515757192,0.0,5291.380300230484,5943.5222805671665,5962.469216840744,9.094947017729282e-13,65888.77480563452,66668.09640622903
2025-02-05,35,q4_3,B1,E14_PRICE_ORACLE,64321.63384864799,63201.03409151527,1120.599757132727,176.5530631976251,26441.698805410786,23185.87005367941,4157.271860984439,2.052500000000009,5943.5222805671665,6588.267341903455,5983.256169432514,9.094947017729282e-13,60840.483508069,62929.55238205681
2025-02-06,36,q4_3,B1,E14_PRICE_ORACLE,64550.855162303764,64550.855162303764,0.0,0.0,23624.19866134764,22587.72116993452,5505.7425361232745,0.0,6588.267341903455,5190.601358485843,6000.0,2.2737367544323206e-13,65906.39929392723,64960.70524355375
2025-02-07,37,q4_3,B1,E14_PRICE_ORACLE,28850.770966207165,28850.770966207165,0.0,0.0,19178.144943295476,16377.28369165703,19416.21182574016,7112.355315962354,5190.601358485843,6121.41436965986,6000.0,2.2737367544323206e-13,29420.60072550382,28607.84009517938
2025-02-08,38,q4_3,B1,E14_PRICE_ORACLE,16256.792703064819,16256.792703064819,0.0,0.0,23988.89510589788,21069.59816253545,3229.507624536641,2620.9262558571763,6121.41436965986,6669.971969274026,6000.0,1.8189894035458565e-12,15805.349316631507,16089.873492842595
2025-02-09,39,q4_3,B1,E14_PRICE_ORACLE,90608.49977799598,55645.47934126819,34963.02043672778,6010.269042280363,23080.598481704834,21936.245114891088,392.80297238626906,0.0,6669.971969274026,5443.3176329448515,5929.9065126008145,9.094947017729282e-13,46245.165729283806,55901.12828054875
2025-02-10,40,q4_3,B1,E14_PRICE_ORACLE,56748.922144985205,56731.29878116853,17.623363816667776,3.468483333333552,27039.376843424427,23390.173169371985,6748.715980809489,0.0,5443.3176329448515,6439.715473670486,5912.298952147534,9.094947017729282e-13,55921.35016797391,56475.64984188798
2025-02-11,41,q4_3,B1,E14_PRICE_ORACLE,62412.75207498946,57554.75854522334,4857.993529766119,840.5632940256372,23321.630719971417,22154.491399969233,7666.842408943774,10.792830106142993,6439.715473670486,5211.67261217075,5994.345418191873,9.094947017729282e-13,56744.16820372197,58030.71762022335
2025-02-12,42,q4_3,B1,E14_PRICE_ORACLE,59397.467993008286,57254.3011355799,2143.166857428387,375.89437512499876,24633.923656663577,21573.603946670595,6894.722995237955,0.0,5211.67261217075,5840.889280739987,5994.680293059475,9.094947017729282e-13,56621.67243784869,57029.3276778549
2025-02-13,43,q4_3,B1,E14_PRICE_ORACLE,52571.39027914932,51747.03697687118,824.3533022781415,160.3231654836554,25168.653836456928,23247.53262876759,4695.100706934811,94.72643253968207,5840.889280739987,5212.9197811392605,6000.0,9.094947017729282e-13,51729.61642033962,51884.11738838785
2025-02-14,44,q4_3,B1,E14_PRICE_ORACLE,25052.601998742142,25052.601998742142,0.0,0.0,15181.151868984214,13637.554398333805,16123.216466404927,7419.2456895149735,5212.9197811392605,5239.780466685584,6000.0,9.094947017729282e-13,25111.237146731208,25058.961719220548
2025-02-15,45,q4_3,B1,E14_PRICE_ORACLE,17644.12688524038,17644.12688524038,0.0,0.0,22031.812682681015,18654.540008567677,4349.957751204584,4807.223624585215,5239.780466685584,6477.3814745856125,6000.0,2.2737367544323206e-13,17184.585461541727,17249.701135970303
2025-02-16,46,q4_3,B1,E14_PRICE_ORACLE,93980.67771238273,52442.845546451324,41537.83216593135,7080.876681022443,21474.179790430906,20346.207830125906,2319.218481575866,0.0,6477.3814745856125,5402.791017651252,5961.948695223826,9.094947017729282e-13,43665.693863503744,52695.12269245134
2025-02-17,47,q4_3,B1,E14_PRICE_ORACLE,56270.96045519834,55228.965048219194,1041.99540697915,162.00011610660886,25970.83285116878,22366.801148405106,6087.066573746044,1.091457142855461,5402.791017651252,6464.207846340072,5961.071388904672,2.2737367544323206e-13,56763.65719569028,54976.687902219215
2025-02-18,48,q4_3,B1,E14_PRICE_ORACLE,53317.99250647503,52808.76719849116,509.22530798387265,79.87700348680767,23781.275038809097,22601.908810389843,4241.2204802577935,49.794716666666545,6464.207846340072,5200.602512584305,5973.59761784259,1.8189894035458565e-12,49195.77747454164,53315.06807136616
2025-02-19,49,q4_3,B1,E14_PRICE_ORACLE,55180.47039731719,51007.806120943664,4172.664276373528,794.2914392141805,27571.474849994902,24295.118127752026,2717.6484706960055,14.635621428569529,5200.602512584305,5747.897103213582,5967.953707281302,1.8189894035458565e-12,49556.988807186324,50749.43484601034
2025-02-20,50,q4_3,B1,E14_PRICE_ORACLE,54495.533972752135,52251.15965559785,2244.374317154301,431.9425509136764,23500.5448697969,21680.451935871457,5533.201366548119,34.52385530864221,5747.897103213582,5189.268576556401,5982.750214920376,1.8189894035458565e-12,52180.78809415156,52404.51389110477
2025-02-21,51,q4_3,B1,E14_PRICE_ORACLE,23107.954180367375,23107.954180367375,0.0,0.0,15362.369322607294,13853.661710573158,14462.585756380906,10172.530466473698,5189.268576556401,5160.250125105676,5915.641726294755,1.8189894035458565e-12,21920.34461668642,23091.330677318758
2025-02-22,52,q4_3,B1,E14_PRICE_ORACLE,16173.803485185243,16173.803485185243,0.0,0.0,23741.845098316608,20071.589925063297,3267.033388924069,4436.895117646372,5160.250125105676,6526.428560084957,6000.0,1.8189894035458565e-12,15729.676997138737,15789.143162719638
