date,day_index,event_hour,branch,level,label,backend,settlement_clock,soc_event_kwh,scenario_k,source_days,scenario_weights,objective_with_surrogates_yuan,level1,expected_emergency_cost_yuan,scenario_cvar_emergency_cost_yuan,solve_seconds,max_eq_residual,horizon_intervals,epsilon,risk_lambda,alpha,contract_changed_kwh,binaries,mip_gap,contracts_locked,schema_hash
2025-01-11,10,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,9621.57485013888,7,"[2, 3, 7, 1, 6, 5, 4]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",84514.56747145453,84514.56747145453,6320.990209184062,31604.951045920312,0.10474830000021029,1.8189894035458565e-12,217,0.0,0.02,0.8,1677.5530811008334,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-11,10,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10800.0,7,"[2, 3, 7, 1, 6, 5, 4]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",68608.093240627,68608.093240627,432.85880970088976,2164.294048504449,0.08438119999482296,1.8189894035458565e-12,181,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-12,11,0,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10441.057578195452,8,"[2, 3, 7, 1, 6, 5, 4, 8]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",144199.35915442518,144199.35915442518,20878.087722122233,104390.43861061119,0.2576310000004014,2.9103830456733704e-11,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-12,11,6,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,9297.474821619839,8,"[2, 3, 7, 1, 6, 5, 4, 8]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",136829.16145983522,136829.16145983522,19699.247171826108,97777.03628609219,0.16401769999356475,1.8189894035458565e-12,253,0.0,0.02,0.8,3662.2879510985267,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-12,11,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,5087.207646820227,8,"[2, 3, 7, 1, 6, 5, 4, 8]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",104481.90639302133,104481.90639302133,9723.217806272376,48616.08903136189,0.11856329999864101,2.9103830456733704e-11,217,0.0,0.02,0.8,1080.782313867289,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-12,11,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,8803.344764887435,8,"[2, 3, 7, 1, 6, 5, 4, 8]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",72575.18879641488,72575.18879641488,2847.2582874356367,14236.291437178186,0.07726659999752883,1.8189894035458565e-12,181,0.0,0.02,0.8,224.4518767870351,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-13,12,0,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,4769.014691042451,9,"[2, 9, 3, 7, 8, 1, 6, 5, 4]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",172206.37567856992,172206.37567856992,19613.004335961614,98065.0216798081,0.212344799991115,1.8189894035458565e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-13,12,6,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10800.0,9,"[2, 9, 3, 7, 8, 1, 6, 5, 4]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",154218.59488886662,154218.59488886662,17176.289991415957,85881.4499570798,0.1782260000036331,1.8189894035458565e-12,253,0.0,0.02,0.8,5.830003146911622e-12,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-13,12,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,7562.292198669091,9,"[2, 9, 3, 7, 8, 1, 6, 5, 4]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",116921.37071075887,116921.37071075887,7554.867520395113,37774.337601975574,0.1333353999943938,1.8189894035458565e-12,217,0.0,0.02,0.8,633.434768417982,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-13,12,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10771.576296208685,9,"[2, 9, 3, 7, 8, 1, 6, 5, 4]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",80842.39669497273,80842.39669497273,1777.247825604463,8886.239128022316,0.07884840000770055,1.8189894035458565e-12,181,0.0,0.02,0.8,3.979039320256561e-13,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-14,13,0,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,4991.538593007066,9,"[2, 9, 3, 10, 7, 1, 6, 5, 4]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",171790.13220174948,171790.13220174948,19117.760722241364,95588.80361120684,0.20254369999747723,1.8189894035458565e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-14,13,6,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10594.753167576288,9,"[2, 9, 3, 10, 7, 1, 6, 5, 4]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",156210.21140876474,156210.21140876474,17571.439482659145,87421.00084903259,0.18302859998948406,1.8189894035458565e-12,253,0.0,0.02,0.8,5.565325977840985e-12,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-14,13,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,7739.918220864097,9,"[2, 9, 3, 10, 7, 1, 6, 5, 4]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",123466.31529557468,123466.31529557468,8667.868470979418,43339.3423548971,0.12826939999649767,1.4551915228366852e-11,217,0.0,0.02,0.8,4.355626970209414e-12,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-14,13,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10666.181463022616,9,"[2, 9, 3, 10, 7, 1, 6, 5, 4]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",81089.48624363323,81089.48624363323,1342.3227946621382,6711.613973310691,0.09877139999298379,1.8189894035458565e-12,181,0.0,0.02,0.8,1.1368683772161603e-12,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-15,14,0,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,6474.604577310031,9,"[2, 3, 7, 8, 1, 5, 4, 11, 10]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",167435.62483963423,167435.62483963423,13420.247985588781,67101.23992794391,0.19371970000793226,1.8189894035458565e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-15,14,6,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10800.0,9,"[2, 3, 7, 8, 1, 5, 4, 11, 10]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",157672.8541833626,157672.8541833626,15361.665032028737,75300.52416191918,0.19464909999805968,1.4551915228366852e-11,253,0.0,0.02,0.8,1504.0034845044022,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-15,14,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,9965.895528811228,9,"[2, 3, 7, 8, 1, 5, 4, 11, 10]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",129210.83238114748,129210.83238114748,10969.498469543838,52595.47681333501,0.1490773999976227,1.8189894035458565e-12,217,0.0,0.02,0.8,4012.38639178428,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-15,14,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,9592.701868606478,9,"[2, 3, 7, 8, 1, 5, 4, 11, 10]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",86688.15537026034,86688.15537026034,1492.1351468721773,7460.675734360887,0.1063737999938894,1.8189894035458565e-12,181,0.0,0.02,0.8,1.9610979506978765e-12,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-16,15,0,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,6764.282272259579,9,"[9, 3, 10, 12, 8, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",109008.7468505404,109008.7468505404,4653.528916120606,23267.644580603028,0.2533253000001423,1.8189894035458565e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
