date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-01-09,8,q4_3,B2,B2_a0.9_l0.05_q50,100861.77736363394,100861.77736363394,0.0,0.0,22488.98819445028,20289.41217925063,23442.55932788886,0.0,5196.841011722429,5144.850211055092,5400.0,4.547473508864641e-13,103317.63259473027,100413.10570353814
2025-01-10,9,q4_3,B2,B2_a0.9_l0.05_q50,40800.77667790135,40800.77667790135,0.0,0.0,17285.87437062458,14377.354744233002,22565.51229894616,2595.9874633300396,5144.850211055092,6388.60794533144,5764.437067059954,4.547473508864641e-13,42250.86830627169,40598.46976673469
2025-01-11,10,q4_3,B2,B2_a0.9_l0.05_q50,38732.22968653009,38732.22968653009,0.0,0.0,22299.829224325713,20524.856165120473,12374.015754286824,1291.3937827970599,6388.60794533144,5908.985436784735,5433.103350996459,9.094947017729282e-13,42137.04448178193,38732.22968653009
2025-01-12,11,q4_3,B2,B2_a0.9_l0.05_q50,102699.58387045118,78258.41408010402,24441.169790347172,3355.9574656430277,30246.110980248868,28706.58338761118,2423.891264427253,0.0,5908.985436784735,4343.569972594566,5319.134089521229,9.094947017729282e-13,64944.60466082148,78258.414080104
2025-01-13,12,q4_3,B2,B2_a0.9_l0.05_q50,80548.97522261426,80548.97522261426,0.0,0.0,28282.575974776442,24837.908735839737,10543.907431832202,0.0,4343.569972594566,4993.322785494036,5316.212897407004,1.8189894035458565e-12,76110.64936607341,80810.16765539757
2025-01-14,13,q4_3,B2,B2_a0.9_l0.05_q50,76542.46089151903,76473.81711882136,68.64377269768518,12.182762037037037,27227.632336100483,23929.290885209284,5682.262770239994,0.0,4993.322785494036,5600.035498223272,5230.185876084733,1.8189894035458565e-12,73607.46818577705,76212.62563976289
2025-01-15,14,q4_3,B2,B2_a0.9_l0.05_q50,81038.67688090245,79798.3767057515,1240.300175150936,181.70234033854908,27233.68070080615,24521.340011623153,6403.1634124489765,0.0,5600.035498223272,5588.411618135699,5704.058621848094,1.8189894035458565e-12,70798.6280093026,80058.2675166266
2025-01-16,15,q4_3,B2,B2_a0.9_l0.05_q50,76559.56136226926,76532.33260455551,27.228757713748198,3.8504924999997456,28489.425640104753,26397.934272969993,5686.384657080303,0.0,5588.411618135699,4789.987951953091,5743.500605449015,9.094947017729282e-13,69711.60361763631,76721.35144891383
2025-01-17,16,q4_3,B2,B2_a0.9_l0.05_q50,38629.86765248425,38629.86765248425,0.0,0.0,17981.783430294716,16011.391328667152,22301.454979981965,4201.7801098510345,4789.987951953091,4971.517192482543,5759.335959594648,2.2737367544323206e-13,37479.67882446329,38600.22255007592
2025-01-18,17,q4_3,B2,B2_a0.9_l0.05_q50,29094.31148687411,29094.31148687411,0.0,0.0,23011.49702853761,19349.540588124648,9927.536200550821,1121.9779666666666,4971.517192482543,6405.933441145907,5779.346998584244,9.094947017729282e-13,28047.807269050838,28675.04598032411
