date,slot_i,start,price,contract_kwh,net_actual_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtail_kwh,soc_start,soc_end,soc_balance_residual,power_balance_slack,grid_import_kwh,unused_contract_kwh,pv_curtail_kwh,supply_surplus_kwh,battery_dump_kwh,physical_balance_residual,execution_mode
2025-08-19,43,07:10,0.8092,326.16682577913565,320.50445000000013,0.0,0.0,0.0,0.0,1582.468921465157,1582.468921465157,0.0,5.662375779135516,320.50445000000013,5.662375779135516,0.0,5.662375779135516,0.0,0.0,measured_current_mpc
2025-08-19,44,07:20,0.7972,319.9156112179534,262.98518333333334,56.93042788462009,0.0,0.0,0.0,1582.468921465157,1636.4778675501655,2.842170943040401e-14,0.0,319.91561121795337,5.684341886080802e-14,0.0,5.684341886080802e-14,0.0,-5.684341886080802e-14,measured_current_mpc
2025-08-19,45,07:30,0.7644,274.3858233477134,176.2720833333334,98.11374001438003,0.0,0.0,0.0,1636.4778675501655,1729.556734011078,-5.684341886080802e-14,0.0,274.3858233477134,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,46,07:40,0.6899,962.919982768086,68.64129999999989,744.3273598513764,0.0,0.0,0.0,1729.556734011078,2435.6876685841135,0.0,149.95132291670973,812.9686598513763,149.95132291670973,0.0,149.95132291670973,0.0,0.0,measured_current_mpc
2025-08-19,47,07:50,0.86,-0.0,142.68546666666668,0.0,142.68546666666668,0.0,0.0,2435.6876685841135,2285.28398069388,-8.526512829121202e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,48,08:00,1.1617,-0.0,313.9395833333332,0.0,313.9395833333332,0.0,0.0,2285.28398069388,1954.3626036880237,-5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,49,08:10,1.1683,-0.0,283.63660000000004,0.0,283.63660000000004,0.0,0.0,1954.3626036880237,1655.3833757593188,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,50,08:20,1.0956,-0.0,230.03565000000003,0.0,230.03565000000003,0.0,0.0,1655.3833757593188,1412.9045100802148,8.526512829121202e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,51,08:30,1.0849,-0.0,240.25541666666663,0.0,201.978952792727,38.27646387393963,0.0,1412.9045100802148,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,52,08:40,1.061,-0.0,209.70004999999992,0.0,0.0,209.70004999999992,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,53,08:50,1.043,-0.0,125.05346666666651,0.0,0.0,125.05346666666651,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,54,09:00,1.036,-0.0,38.75833333333321,0.0,0.0,38.75833333333321,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
