timestamp,date,day_index,slot,interval,branch,level,label,plan_owner_day_index,plan_j,B_kwh,A_kwh,Q_kwh,price_yuan_per_kwh,load_kwh,pv_kwh,qL,qB,u,gL,gB,kappa,eL,eB,e_kwh,x,y,I_kwh,S0_kwh,S1_kwh,target_soc_kwh,regular_fee_yuan,emergency_fee_yuan,cash_fee_yuan,physics_residual,schema_hash
2025-10-01T00:00:00,2025-10-01,273,0,0:00-0:10,q4_2,B0,FORMAL_FROZEN,272,143,1397.6319583333334,1397.6319583333334,1397.6319583333334,0.4052,566.7533333333333,0.0,566.7533333333333,830.878625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.878625,0.0,1397.6319583333334,5102.2862682413825,5890.526942486059,5892.855683283477,566.3204695166667,0.0,566.3204695166667,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T00:10:00,2025-10-01,273,1,0:10-0:20,q4_2,B0,FORMAL_FROZEN,273,0,602.7749566666666,602.7749566666666,602.7749566666666,0.4344,556.0798666666667,0.0,556.0798666666667,2.454708333333078,44.240381666666856,0.0,0.0,0.0,0.0,0.0,0.0,2.454708333333078,0.0,558.5345749999998,5890.526942486059,5892.855683283477,5892.855683283477,261.845441176,0.0,261.845441176,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T00:20:00,2025-10-01,273,2,0:20-0:30,q4_2,B0,FORMAL_FROZEN,273,1,606.0095241666667,606.0095241666667,606.0095241666667,0.454,567.6071499999999,0.0,567.6071499999999,0.0,38.40237416666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.6071499999999,5892.855683283477,5892.855683283477,5892.855683283477,275.1283239716667,0.0,275.1283239716667,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T00:30:00,2025-10-01,273,3,0:30-0:40,q4_2,B0,FORMAL_FROZEN,273,2,594.3979166666667,594.3979166666667,594.3979166666667,0.4361,583.0366666666666,0.0,583.0366666666666,0.0,11.361250000000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0366666666666,5892.855683283477,5892.855683283477,5892.855683283477,259.2169314583333,0.0,259.2169314583333,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T00:40:00,2025-10-01,273,4,0:40-0:50,q4_2,B0,FORMAL_FROZEN,273,3,583.5545116666666,583.5545116666666,583.5545116666666,0.4025,593.0527999999999,0.0,583.5545116666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.498288333333335,583.5545116666666,5892.855683283477,5882.843608281365,5892.855683283477,234.88069094583332,0.0,234.88069094583332,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T00:50:00,2025-10-01,273,5,0:50-1:00,q4_2,B0,FORMAL_FROZEN,273,4,1421.7440166666665,1421.7440166666665,1421.7440166666665,0.3988,571.7437333333332,0.0,571.7437333333332,833.3333333333333,16.666950000000043,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1405.0770666666665,5882.843608281365,6673.41302332346,6683.425098325572,566.9915138466666,0.0,566.9915138466666,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T01:00:00,2025-10-01,273,6,1:00-1:10,q4_2,B0,FORMAL_FROZEN,273,5,1432.5786666666668,1432.5786666666668,1432.5786666666668,0.421,550.6266666666667,0.0,550.6266666666667,833.3333333333333,48.618666666666854,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1383.96,6673.41302332346,7463.982438365555,7473.994513367667,603.1156186666667,0.0,603.1156186666667,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T01:10:00,2025-10-01,273,7,1:10-1:20,q4_2,B0,FORMAL_FROZEN,273,6,1432.0818358333336,1432.0818358333336,1432.0818358333336,0.422,585.1299333333333,0.0,585.1299333333333,833.3333333333333,13.618569166667044,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1418.4632666666666,7463.982438365555,8254.55185340765,8264.563928409762,604.3385347216667,0.0,604.3385347216667,9.094947017729282e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T01:20:00,2025-10-01,273,8,1:20-1:30,q4_2,B0,FORMAL_FROZEN,273,7,1427.5529933333332,1427.5529933333332,1427.5529933333332,0.4028,584.9490166666667,0.0,584.9490166666667,833.3333333333333,9.270643333333282,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1418.28235,8254.55185340765,9045.121268449744,9055.133343451856,575.0183457146666,0.0,575.0183457146666,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-01T01:30:00,2025-10-01,273,9,1:30-1:40,q4_2,B0,FORMAL_FROZEN,273,8,946.0192669575938,946.0192669575938,946.0192669575938,0.3941,548.74,0.0,548.74,367.3432539946298,29.936012962964014,0.0,0.0,0.0,0.0,0.0,0.0,367.3432539946298,0.0,916.0832539946298,9045.121268449744,9393.613678165977,9393.613678165977,372.8261931079877,0.0,372.8261931079877,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
