date,day_index,event_hour,branch,level,label,soc_event,scenario_k,scenario_weights,scenario_source_days,history_source_days,expected_cash,scenario_cvar_cash,level1,level2_throughput,level3_curtailment,pred_emergency_kwh,pred_unused_kwh,pred_curtailment_kwh,solve_seconds,max_eq_residual,epsilon,risk_lambda,alpha,contract_changed_kwh,contracts_locked,schema_hash
2025-10-01,273,0,q4_2,B0,FORMAL_FROZEN,5102.2862682413825,1,1,,,40823.96196202233,40823.96196202233,40823.961921198366,47951.14411912427,0.0,0.0,0.0,0.0,0.06501399999979185,1.8189894035458565e-12,0.0,0.0,0.8,64819.62013686364,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-02,274,0,q4_2,B0,FORMAL_FROZEN,6000.0,1,1,,,37309.64340224011,37309.64340224011,37309.64336493046,41668.39602359535,0.0,0.0,0.0,0.0,0.05943789999582805,4.547473508864641e-13,0.0,0.0,0.8,58870.56824461915,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-03,275,0,q4_2,B0,FORMAL_FROZEN,5209.430584957905,1,1,,,18588.811060832624,18588.811060832624,18588.811042243808,45842.97535570094,6081.774871714881,0.0,0.0,6081.774871714881,0.056210200003988575,1.8189894035458565e-12,0.0,0.0,0.8,41675.94781245404,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-04,276,0,q4_2,B0,FORMAL_FROZEN,5943.416490252569,1,1,,,14182.370309333779,14182.370309333779,14182.37029515141,40224.68078469857,13425.679499510747,0.0,0.0,13425.679499510748,0.03626700000313576,8.526512829121202e-13,0.0,0.0,0.8,33154.6680250978,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-05,277,0,q4_2,B0,FORMAL_FROZEN,6611.78975062174,1,1,,,29330.127971897004,29330.127971897004,29330.127942566876,43670.35473132382,1650.0471351626998,0.0,0.0,1650.0471351626998,0.03866490000655176,1.8189894035458565e-12,0.0,0.0,0.8,47827.47326055714,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-06,278,0,q4_2,B0,FORMAL_FROZEN,5729.01502268641,1,1,,,38705.8065470131,38705.8065470131,38705.806508307294,45618.18355321231,0.0,0.0,0.0,0.0,0.04508009999699425,3.637978807091713e-12,0.0,0.0,0.8,61382.81850392968,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-07,279,0,q4_2,B0,FORMAL_FROZEN,5998.546883082233,1,1,,,38998.8257411472,38998.8257411472,38998.825702148366,43431.57914426176,0.0,0.0,0.0,0.0,0.05481230000441428,1.8189894035458565e-12,0.0,0.0,0.8,62104.75875505405,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-08,280,0,q4_2,B0,FORMAL_FROZEN,5209.430584957905,1,1,,,34616.89231340209,34616.89231340209,34616.89227878519,45362.34878560863,0.0,0.0,-1.1368683772161603e-13,0.0,0.05851450000045588,9.094947017729282e-13,0.0,0.0,0.8,57357.614202112505,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-09,281,0,q4_2,B0,FORMAL_FROZEN,6000.0,1,1,,,34353.99430867907,34353.99430867907,34353.994274325065,43719.59754596423,0.0,0.0,0.0,0.0,0.05706539999664528,1.8189894035458565e-12,0.0,0.0,0.8,57030.11555875531,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-10,282,0,q4_2,B0,FORMAL_FROZEN,5224.516878802659,1,1,,,17029.328382185915,17029.328382185915,17029.328365156587,47872.33016957712,7828.230303274772,0.0,-5.684341886080802e-14,7828.230303274771,0.058455899998079985,1.8189894035458565e-12,0.0,0.0,0.8,40976.03112384229,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-11,283,0,q4_2,B0,FORMAL_FROZEN,5209.430584957905,1,1,,,12930.108098073968,12930.108098073968,12930.10808514386,43546.81912990686,14462.93028350267,0.0,0.0,14462.93028350267,0.05664489999617217,6.821210263296962e-13,0.0,0.0,0.8,32804.459704780944,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-12,284,0,q4_2,B0,FORMAL_FROZEN,6561.920385790272,1,1,,,27604.90891555839,27604.90891555839,27604.908887953472,38769.10874644829,3300.4914462542165,0.0,0.0,3300.4914462542165,0.05547090000618482,9.094947017729282e-13,0.0,0.0,0.8,46874.850553853394,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-10-13,285,0,q4_2,B0,FORMAL_FROZEN,5182.157910790491,1,1,,,37360.513605369255,37360.513605369255,37360.51356800874,44099.52839363318,0.0,0.0,0.0,0.0,0.03892140000243671,9.094947017729282e-13,0.0,0.0,0.8,61009.04419797177,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
