date,day_index,plan_j,B_kwh,A_kwh,delta_A_minus_B_kwh,price_yuan_per_kwh,plan_reference_fee_yuan,final_regular_fee_yuan
2025-05-01,120,0,578.29448,578.29448,0.0,0.4868,281.513752864,281.513752864
2025-05-01,120,1,570.8969716666667,570.8969716666667,0.0,0.5095,290.87200706416667,290.87200706416667
2025-05-01,120,2,557.982,557.982,0.0,0.4845,270.34227899999996,270.34227899999996
2025-05-01,120,3,0.0,0.0,0.0,0.4217,0.0,0.0
2025-05-01,120,4,584.8261083333334,584.8261083333334,0.0,0.411,240.36353052500002,240.36353052500002
2025-05-01,120,5,1390.413801534345,1390.413801534345,0.0,0.437,607.6108312705088,607.6108312705088
2025-05-01,120,6,578.727805,578.727805,0.0,0.4002,231.606867561,231.606867561
2025-05-01,120,7,118.68244085950482,118.68244085950482,0.0,0.3628,43.05798954382835,43.05798954382835
2025-05-01,120,8,582.9129166666667,582.9129166666667,0.0,0.3566,207.8667460833333,207.8667460833333
2025-05-01,120,9,589.3593675,589.3593675,0.0,0.3561,209.87087076675002,209.87087076675002
2025-05-01,120,10,595.3394850000001,595.3394850000001,0.0,0.3923,233.55167996550003,233.55167996550003
2025-05-01,120,11,595.2480833333334,595.2480833333334,0.0,0.4612,274.5284160333334,274.5284160333334
2025-05-01,120,12,1428.417455037542,1428.417455037542,0.0,0.5085,726.35027588659,726.35027588659
2025-05-01,120,13,600.9894133333333,600.9894133333333,0.0,0.4832,290.3980845226667,290.3980845226667
2025-05-01,120,14,604.4487500000001,604.4487500000001,0.0,0.4191,253.32447112500003,253.32447112500003
2025-05-01,120,15,1435.77614,1435.77614,0.0,0.4017,576.751275438,576.751275438
2025-05-01,120,16,1429.7526716666666,1429.7526716666666,0.0,0.3923,560.8919730948332,560.8919730948332
2025-05-01,120,17,592.4130833333334,592.4130833333334,0.0,0.3878,229.73779371666666,229.73779371666666
2025-05-01,120,18,0.0,0.0,0.0,0.4298,0.0,0.0
2025-05-01,120,19,587.8049550000001,587.8049550000001,0.0,0.4679,275.0339384445,275.0339384445
2025-05-01,120,20,595.2074166666667,595.2074166666667,0.0,0.4614,274.62870205,274.62870205
2025-05-01,120,21,605.6465633333335,605.6465633333335,0.0,0.4241,256.8547075096667,256.8547075096667
2025-05-01,120,22,613.3487891666666,613.3487891666666,0.0,0.4472,274.2895785153333,274.2895785153333
2025-05-01,120,23,605.7956666666668,605.7956666666668,0.0,0.4942,299.3842184666667,299.3842184666667
2025-05-01,120,24,0.0,0.0,0.0,0.4463,0.0,0.0
2025-05-01,120,25,585.6110383333333,585.6110383333333,0.0,0.4364,255.56065712866666,255.56065712866666
