date,day_index,event_hour,branch,level,label,soc_event,scenario_k,scenario_weights,scenario_source_days,history_source_days,expected_cash,scenario_cvar_cash,level1,level2_throughput,level3_curtailment,pred_emergency_kwh,pred_unused_kwh,pred_curtailment_kwh,solve_seconds,max_eq_residual,epsilon,risk_lambda,alpha,contract_changed_kwh,contracts_locked,schema_hash
2025-02-01,31,0,q4_2,B0,FORMAL_FROZEN,5209.430584957905,1,1,,,19968.750477094713,19968.750477094713,19968.750457125963,44990.09208921352,0.0,0.0,0.0,0.0,0.041930500003218185,9.094947017729282e-13,0.0,0.0,0.8,46417.77950618655,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-02,32,0,q4_2,B0,FORMAL_FROZEN,6703.063323524944,1,1,,,48313.97863847515,48313.97863847515,48313.978590161154,49572.748096934345,0.0,0.0,0.0,0.0,0.03805350000038743,9.094947017729282e-13,0.0,0.0,0.8,71227.54420639512,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-03,33,0,q4_2,B0,FORMAL_FROZEN,6240.750379555192,1,1,,,60880.51420142783,60880.51420142784,60880.514140547326,51035.25914639053,0.0,0.0,0.0,0.0,0.03832189999957336,1.1368683772161603e-12,0.0,0.0,0.8,85935.74421618032,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-04,34,0,q4_2,B0,FORMAL_FROZEN,6000.0,1,1,,,61411.169460756246,61411.16946075625,61411.16939934508,55033.03150104173,0.0,0.0,0.0,0.0,0.041077199995925184,9.094947017729282e-13,0.0,0.0,0.8,86875.05644797639,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-05,35,0,q4_2,B0,FORMAL_FROZEN,5209.430584957905,1,1,,,59443.29219806613,59443.29219806613,59443.292138622826,56310.477607525136,0.0,0.0,0.0,0.0,0.03830420000304002,1.8189894035458565e-12,0.0,0.0,0.8,85448.20005577206,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-06,36,0,q4_2,B0,FORMAL_FROZEN,6623.182504159417,1,1,,,60530.90016270677,60530.90016270677,60530.90010217586,57228.508416527504,0.0,0.0,0.0,0.0,0.04256780000287108,1.8189894035458565e-12,0.0,0.0,0.8,86086.95790568014,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-07,37,0,q4_2,B0,FORMAL_FROZEN,5206.167588139373,1,1,,,28941.051159113245,28941.051159113245,28941.051130172196,49043.49758019368,0.0,0.0,0.0,0.0,0.03789909999613883,9.094947017729282e-13,0.0,0.0,0.8,60424.16438000372,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-08,38,0,q4_2,B0,FORMAL_FROZEN,5209.430584957905,1,1,,,17142.437170510486,17142.437170510486,17142.437153368046,51105.79409416765,0.0,0.0,0.0,0.0,0.03672519999963697,9.094947017729282e-13,0.0,0.0,0.8,41933.331394078894,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-09,39,0,q4_2,B0,FORMAL_FROZEN,6611.609051048954,1,1,,,41846.79337889692,41846.79337889692,41846.79333705011,47357.51602354034,0.0,0.0,0.0,0.0,0.04384610000124667,9.094947017729282e-13,0.0,0.0,0.8,66264.66213286103,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-10,40,0,q4_2,B0,FORMAL_FROZEN,5386.666676562117,1,1,,,57697.22270395927,57697.222703959276,57697.222646262046,54326.246154095374,0.0,0.0,0.0,0.0,0.04733450000640005,4.547473508864641e-13,0.0,0.0,0.8,84194.12438009237,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
