date,plan_kwh,plan_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,soc_00_kwh,soc_24_kwh,load_mae_kw,pv_mae_kw,net_mae_kw,scenario_count,pred_expected_emergency_cost,pred_cvar_cost
2025-04-20,41059.177286712526,24252.726071086403,10230.729788618264,52487.507061907934,76740.23313299434,12445.542132164122,13076.815106833332,0.0,6831.999118552287,4854.703648356562,660.0332192013884,148.60082875000003,593.9992385069439,9,3222.858530406364,14502.863386828638
2025-04-21,58330.856351477305,34646.964837106905,30.15233333333333,64.46568866666667,34711.43052577357,18839.579877115866,15299.154085118264,6247.021092813038,4854.703648356562,6600.7740257838495,115.13819746527754,236.37458145833338,283.2971829513891,9,3831.900501054659,17243.552254745966
2025-04-22,55298.111947169484,33346.92504432188,0.0,0.0,33346.92504432188,18308.31672317539,16277.51344676852,1178.6615624292876,6600.7740257838495,6811.56260454375,107.9066420833333,137.7231842708334,206.96751434027786,9,3738.9513052095335,16825.2808734429
2025-04-23,57321.4236113458,34327.525834434666,37.78312499999993,80.78032124999984,34408.306155684666,17220.498082691403,15346.367453551346,4029.431557205755,6811.56260454375,6971.8698653371375,102.54068930555538,155.7584320486111,202.46112017361122,9,3863.8032078402675,17387.114435281204
2025-04-24,52394.768985496165,32103.403299912985,0.0,0.0,32103.403299912985,13630.901830390943,15555.147330462962,7182.772493901523,6971.8698653371375,3506.713801278263,90.56051010416657,239.09677322916664,286.5996502083337,9,3908.8875362203535,17589.99391299159
2025-04-25,35057.83999872769,19733.75621038607,0.0,0.0,19733.75621038607,12783.35959644033,8081.245958729372,28324.37246101674,3506.713801278263,7115.692356189667,851.9033868750004,161.69545614583328,973.6940449652782,9,2996.995554941783,13486.479997238024
2025-04-26,24533.713997326173,12480.34351543454,0.0,0.0,12480.34351543454,13428.651646094366,13811.247537340492,24917.685005238964,7115.692356189667,5296.896706048808,200.46341923611146,304.9427197916668,446.5263265277781,9,2609.1699985654536,11741.26499354454
2025-04-27,39360.10478400573,23069.252266780124,9430.274480046297,45804.71519890782,68873.96746568795,13170.283715746142,13830.563252488631,900.5305757945193,5296.896706048808,3212.6311641336615,651.466423680555,94.0533610416666,620.5751081249995,9,3185.674744260456,14335.536349172053
2025-04-28,54964.08487919066,32976.32220665899,5000.576914624533,29550.103814725248,62526.426021384235,15703.729686678027,12534.658542618265,160.90691642209197,3212.6311641336615,4897.807005931641,105.92181652777778,331.4357501388888,399.238218958333,9,3701.91287414957,16658.607933673065
2025-04-29,58456.4358611912,34494.99419721904,1104.7343671296285,5750.558014469375,40245.55221168842,18064.52033734114,14446.435113425923,8428.992079405616,4897.807005931641,6807.436061174723,85.77267638888894,265.62897364583336,309.8038004513892,9,3868.936522902268,17410.214353060204
2025-04-30,53815.672430337,32346.092448572213,0.0,0.0,32346.092448572213,16091.286842772935,14648.614009999998,4213.751539230731,6807.436061174723,6631.976187635883,100.29277499999999,214.60840562500002,280.8998953472225,9,4044.2025919384378,18198.91166372297
2025-05-01,53314.73762772487,32468.245871352596,2915.6285651666685,14605.604645302974,47073.85051665557,13991.590064073549,16304.344447653195,7480.862234804524,6631.976187635883,2719.2759244239564,204.0962594444442,158.31416923611116,322.3042495833332,9,2601.1631696507957,11705.234263428581
2025-05-02,35771.84814079144,20513.344810531293,0.0,0.0,20513.344810531293,13373.978188967041,9063.295645914559,17179.196181072297,2719.2759244239564,5853.3932112631965,772.2330100694451,350.26187333333326,480.85563298611146,9,3061.798708576249,13778.09418859312
2025-05-03,25136.336997520615,13308.636497051932,0.0,0.0,13308.636497051932,12074.475518927702,13864.185810942348,18108.720806201927,5853.3932112631965,2694.1114466675836,194.05006767361132,122.1051246527777,239.37248600694457,9,2640.5321868957044,11882.39484103067
2025-05-04,43852.40477651144,26377.06289182796,9437.818715889645,49606.61284774893,75983.6757395769,13348.850535347756,11822.492042946662,0.0,2694.1114466675836,2895.942172748443,768.7310589236106,249.27074104166667,699.2211263541661,9,2351.966565077023,10583.849542846603
2025-05-05,61703.58405771596,37083.00315181206,1313.3052115000005,7137.634215656194,44220.637367468255,18766.46978425969,16361.795866153196,5540.018551109476,2895.942172748443,3452.5314378547114,158.23085486111088,195.85872572916668,301.80879864583306,9,2495.6680580549187,11230.506261247134
2025-05-06,60948.085266848706,36743.48066645437,932.8754440925937,5332.26063665236,42075.74130310673,19408.879424325998,16452.802536736534,6093.479290018505,3452.5314378547114,4522.634545227856,159.16058600694424,188.78913892361112,276.4652697916666,9,2493.668752706832,11221.509387180744
2025-05-07,59848.17927564665,36231.8031511441,2436.1762656759256,12624.377679724286,48856.18083086838,17924.379486343052,15732.93646079208,5000.753565771605,4522.634545227856,4943.222825570301,144.01598784722194,114.19947920138884,243.50639052083295,9,2710.1981620590805,12195.891729265863
2025-05-08,59020.60168654712,36856.61350150425,22.886074112713132,112.20591487884042,36968.81941638309,15553.025267622417,15304.898782299744,2911.1047503371624,4943.222825570301,3565.3382943197353,128.28028131944436,240.32740079861114,315.3796318402778,9,2863.3677064126186,12885.154678856783
2025-05-09,37949.35702600046,22496.61107971459,0.0,0.0,22496.61107971459,13291.771804067059,8163.7246030524775,24248.923058319207,3565.3382943197353,7569.698894336958,856.2351551041671,131.35456472222225,917.0975680902782,9,2947.8421586259633,13265.289713816836
2025-05-10,25283.505431602327,13876.911682670856,24.51157333333377,110.22064740166886,13987.132330072525,12903.403340224002,14570.869572286558,14950.148078664883,7569.698894336958,4451.897018660352,210.53954416666687,196.02955500000002,244.89278868055558,9,2987.15327343888,13442.189730474962
2025-05-11,44805.452866741325,27210.965273782167,10522.647846527787,58959.3365312448,86170.30180502697,11564.293630746775,11678.812834144319,0.0,4451.897018660352,3112.19959900097,701.5662368055549,181.98092871527777,729.265516493055,9,2686.204121848689,12087.9185483191
2025-05-12,63661.13801209254,39003.98818818512,555.4776289722224,2846.8031060758185,41850.79129426094,15798.778381958771,12506.309637951355,8932.530080390672,3112.19959900097,4917.42891981943,117.04525836805544,285.4073639930556,337.27973513888907,9,2730.379663898208,12286.708487541937
2025-05-13,60806.90344279741,37243.23636886425,0.0,0.0,37243.23636886425,17518.385048365493,15201.262911903188,5341.9596230017705,4917.42891981943,5513.290186469088,109.19321920138884,119.13468888888892,188.50156232638886,9,2753.8791519298557,12392.45618368435
2025-05-14,61547.8597172649,37613.92014570703,147.01184283333282,919.1209651399968,38533.04111084703,16665.159575910948,15247.343694701598,7315.130728888891,5513.290186469088,5251.137287927703,105.6001975347222,133.56692326388895,196.5340256597224,9,2886.794247281252,12990.574112765633
2025-05-15,59972.187055476104,36632.975031686925,719.2406752231439,4190.559002440131,40823.53403412706,15442.9249814277,15373.168604709932,7805.412653981482,5251.137287927703,3696.839742629837,124.1567312847223,140.4847820138889,222.15851149305567,9,2962.2803099057032,13330.261394575664
2025-05-16,35754.29743205592,21407.883360486023,0.0,0.0,21407.883360486023,11523.244478288001,7223.585582488634,28757.28616958989,3696.839742629837,7014.4215472617425,824.8765979861115,261.9807158333333,1071.7496525000004,9,2933.0368300018627,13198.665735008382
2025-05-17,25349.053969197266,14023.760214450062,37.4972463333323,183.14725794299488,14206.907472393057,13345.925798557335,14320.409106413843,15969.521856720441,7014.4215472617425,4580.441848813108,191.9981331597225,223.75871190972217,300.63952708333346,9,2635.6412699011107,11860.385714554997
2025-05-18,44935.87357764342,27070.15927602742,8345.094553534933,47133.08672250827,74203.24599853568,12095.990162267539,12510.988297755848,0.0,4580.441848813108,2867.9660889325364,684.6783533680549,193.2295204166667,640.7558906597217,9,2760.8168022388527,12423.675610074837
2025-05-19,63135.186127244684,37778.82437674716,31.119083333333492,209.88265754166775,37988.707034288826,18613.295228048144,14498.733249988634,11568.987015851839,2867.9660889325364,5243.081641071959,123.23498211805554,260.96431291666664,321.4536566319446,9,2809.7872185476426,12644.042483464393
2025-05-20,58725.83883093206,35591.53128042485,936.4868721229673,5564.268787354487,41155.80006777934,16216.978478235525,14942.6291249953,3833.8234914814725,5243.081641071959,4876.9441795006305,114.23574760416668,212.94617881944447,284.54475440972226,9,2931.989615960666,13193.953271822997
2025-05-21,61199.917033813545,37053.606501383336,1213.7819665166646,6343.533341540909,43397.13984292425,15630.52201934663,13917.730489034933,9331.887561685182,4876.9441795006305,5034.7832904924,107.8050672569445,247.82464524305556,308.92295631944455,9,2820.929135727898,12694.18111077554
2025-05-22,57548.57807986499,35234.82465575624,138.04128397870846,862.4329251331588,36097.257580889396,14721.25940846474,14968.504167676594,7071.725848055549,5034.7832904924,3222.407439044893,121.12433989583337,96.71856246527771,167.19156020833333,9,3052.5143093507086,13736.314392078188
2025-05-23,34611.91052384692,20289.064416681045,0.0,0.0,20289.064416681045,12426.930811288272,7663.554600569194,23417.672096461185,3222.407439044893,6933.533308789874,823.0165340972226,118.80361277777781,797.3753206250005,9,3182.4477245937533,14321.01476067189
2025-05-24,24421.781643655366,13513.554192029253,0.0,0.0,13513.554192029253,12637.083171242513,13711.982499141854,21762.947504888038,6933.533308789874,4468.4244048708515,214.78870524305586,227.37630593749998,391.8929668055558,9,2765.827655329856,12446.224448984352
2025-05-25,42503.97696085921,25585.98818296583,6496.762535621983,33100.20192689139,58686.19010985721,14022.539412047676,14031.060112194327,423.67926329451603,4468.4244048708515,2981.3373609116347,674.980887569444,170.8678896875,556.8783773263884,9,2733.5500290000577,12300.97513050026
2025-05-26,60239.12660880756,36174.45628220996,930.523343933337,5491.547366170817,41666.00364838078,19888.458590111008,15214.468788018261,1958.375117314814,2981.3373609116347,5811.727596092808,112.01853093750019,253.16157979166664,304.4470022569443,9,2908.183329175508,13086.824981289785
2025-05-27,60180.646713896735,36647.73801771781,38.84472460000069,243.96429285030433,36891.702310568115,15616.033958827957,14390.659990534934,9627.08250353705,5811.727596092808,5457.3106602400385,111.14915079861115,174.00255829861112,250.4638081250004,9,2831.9967814644265,12743.985516589919
2025-05-28,58430.077414300846,35738.81418033053,369.28865751667024,2258.3854461733245,37997.19962650386,17037.91947234505,15117.199223784934,4610.263723257408,5457.3106602400385,5685.97316728678,105.7418022569444,237.27980399305557,305.79559006944436,9,2828.0839185499694,12726.377633474862
2025-05-29,56589.20804858806,35073.769276433864,0.0,0.0,35073.769276433864,15369.131644595216,16263.197773784932,3295.112969444447,5685.97316728678,3123.4959964071522,119.3163264583332,151.30802093749998,219.5476443402775,9,2839.011582154816,12775.552119696673
2025-05-30,37528.529796684685,22364.247495070973,0.0,0.0,22364.247495070973,12544.671440601032,7210.007394155302,25603.399150238958,3123.4959964071522,7424.40116757458,859.7329800694448,163.6563217708334,871.3449785763894,9,2582.3202647730354,11620.44119147866
2025-05-31,25255.41659276354,14550.199278226939,0.0,0.0,14550.199278226939,12807.139440131406,13382.599982412386,17640.11879337785,7424.40116757458,5467.82146378044,227.09970545138916,150.66096208333332,236.09528246527782,9,1951.9157748606024,8783.620986872711
2025-06-01,41237.16404097292,25423.622178014826,26841.763062161823,137706.0236626899,163129.64584070473,2662.2351614245217,5838.072566623104,0.0,5467.82146378044,1839.5706782819932,1000.8910772916661,496.70162006944435,1492.8139193055551,9,2634.4724081244885,11855.125836560199
2025-06-02,70122.23023354948,42820.3068221341,4908.908680312187,23207.13372386898,66027.44054600308,21277.167370501775,17076.534477527224,2165.77923755378,1839.5706782819932,4024.6161620425783,259.5224679166662,337.90554270833337,568.0402970138883,9,2641.1461458780627,11885.157656451282
2025-06-03,65183.00158530194,40643.31424842596,3948.6247667499983,21515.856267340205,62159.17051576616,17591.59751517021,16615.09216561826,5.187002499999608,4024.6161620425783,3199.6259850537135,248.9200724999996,259.6830682291666,473.23763496527715,9,2640.6996116179475,11883.148252280764
2025-06-04,67261.05100986194,41468.46023418571,5158.164896790065,26069.620248354833,67538.08048254054,17649.874358985027,15641.668361451599,763.68517578526,3199.6259850537135,3456.000859719185,265.6798176388884,267.36459149305557,505.3130662847217,9,2897.4383995646867,13038.47279804109
2025-06-05,69917.39614211145,44714.719423097384,3676.215986249999,20158.743495135466,64873.46291823285,18324.429325313053,16101.684746118273,157.55311583333355,3456.000859719185,3867.414919042794,235.97309861111071,269.91599024305555,480.7712082986104,9,1741.432778841224,7836.4475047855085
2025-06-06,46115.093092974326,29437.293957266942,0.0,0.0,29437.293957266942,12160.954585316598,7656.995711284935,10699.785277275998,3867.414919042794,7333.127261882983,669.5945705208338,482.0577955555556,415.4725698263891,9,1184.5878674623013,5330.645403580356
2025-06-07,34696.80733882795,21652.18098783033,550.8627615000026,3514.1605593237673,25166.341547154094,13237.439329522073,12599.987337534929,3555.025191674145,7333.127261882983,6609.712037460514,186.2125853472222,355.32176437499993,412.1515709027775,9,538.3604437798917,2422.6219970095126
2025-06-08,62089.107684066745,39808.09871168782,3232.061285333328,19551.37872828047,59359.47743996829,14845.406688685012,14745.6856959516,9.723251666666442,6609.712037460514,5149.983929059317,714.9686677777773,268.28836812500003,574.5651532638884,9,1467.050356990438,6601.726606456971
2025-06-09,76165.13964557063,49562.73658007499,16.427916666666874,35.122885833333775,49597.859465908325,20541.245434170378,16891.608977118267,1593.6394551851827,5149.983929059317,6831.801156066225,140.71998045138875,189.5053868402778,286.33882694444424,9,1484.4134324768997,6679.860446146049
2025-06-10,76052.55943006126,49945.00692237982,10.849000000000046,23.1951620000001,49968.202084379824,18001.689897649638,16044.341704069862,2433.72762814814,6831.801156066225,6997.482584355104,135.4561366319445,217.80345322916676,283.54982284722206,9,1484.4618902011198,6680.0785059050395
2025-06-11,76555.94438190202,50003.20459849501,1432.2669856666616,7799.373405257476,57802.57800375248,19774.690319390662,18641.215339784932,733.4866962962915,6997.482584355104,6107.834738685542,131.9842416319442,292.1395939583333,400.5885206597217,9,1467.2949689101235,6602.827360095556
2025-06-12,78024.02242237842,51534.584353304934,0.0,0.0,51534.584353304934,17689.685693022355,16354.407458236532,4152.999379259255,6107.834738685542,5650.684986594803,138.2775903819444,140.1875842361111,241.3537491319443,9,1472.0741846713338,6624.333831021002
2025-06-13,53606.92177875388,34751.1428912575,0.0,0.0,34751.1428912575,11900.495272909182,7543.538841118264,20967.31410529629,5650.684986594803,8988.89797190592,826.2411820833337,215.39639152777778,706.8413375000006,9,1332.018869168756,5994.084911259402
2025-06-14,37368.39510998536,24145.867260080293,0.0,0.0,24145.867260080293,12075.067587670215,12066.166244201597,11213.191183183406,8988.89797190592,7725.456929187596,202.88591840277803,185.53081826388888,287.3157017361113,9,1180.1681465020608,5310.756659259274
2025-06-15,59558.407106716826,38887.15908927265,9019.658811000003,52761.67191467364,91648.8310039463,9203.247377168429,11232.572209451591,0.0,7725.456929187596,4616.25328234217,675.1765049652772,212.24762892361113,782.7970307638883,9,1363.9679980933927,6137.855991420267
2025-06-16,79860.39423643367,52367.965921070885,0.0,0.0,52367.965921070885,21177.504015262806,16356.429977903194,2320.625674074071,4616.25328234217,7465.80659627581,137.8944074652776,174.7831581944444,274.378020034722,9,1520.6756437348117,6843.040396806653
2025-06-17,77865.0685700448,51718.88347694466,0.0,0.0,51718.88347694466,18434.508439151705,17215.62733873653,1967.8136279629505,7465.80659627581,6807.452280580094,124.92557197916662,226.9365863194444,301.11100531249974,9,1524.637875345112,6860.870439053004
2025-06-18,81346.78068876851,53456.760400271916,0.0,0.0,53456.760400271916,16098.4613475,13827.084193083334,8172.716051018514,6807.452280580094,7504.767202246869,120.35437843749999,119.84703440972221,201.93487409722223,9,2273.9577290136976,10232.80978056164
2025-06-19,77108.4434514319,50957.0484327463,0.0,0.0,50957.0484327463,15186.65895976103,15108.653863236534,8771.310113240743,7504.767202246869,5986.1773815848255,139.00181895833327,185.50905076388887,255.0974892361111,9,2259.9436805822857,10169.746562620285
2025-06-20,51946.0703935687,33139.671661369015,0.0,0.0,33139.671661369015,9962.775439112887,6954.318134034933,26533.045405157405,5986.1773815848255,8107.201083911591,850.3912808333338,125.52971548611119,921.8682750000005,9,2115.398888205994,9519.294996926972
2025-06-21,37599.83617602239,23552.010256796966,0.0,0.0,23552.010256796966,14482.671512485038,12773.2219772016,16492.147907405626,8107.201083911591,8382.511489999317,213.51883847222248,246.7849002777778,409.8365803472226,9,1354.5659185297363,6095.546633383814
2025-06-22,58904.12597556693,37662.79475532172,6266.02476816667,35723.421798803116,73386.21655412484,11107.71474657407,13349.413686173804,0.0,8382.511489999317,4848.697390872382,653.8140694791659,199.16132222222225,665.8093869097216,9,2142.2032226368797,9639.914501865958
2025-06-23,80578.82268430424,52144.05033839015,0.0,0.0,52144.05033839015,19990.58889934844,15761.647516284931,9303.160384574077,4848.697390872382,7199.199921812828,140.38032190972206,140.30587163194448,242.49896131944462,9,2254.5801641304793,10145.610738587156
2025-06-24,77522.26812617262,51087.17874670749,781.1996246357303,3916.7838785832764,55003.96262529077,19779.48176881481,18202.688041339767,539.8032733333331,7199.199921812828,6776.346003934448,138.76728524305545,285.17251170138894,382.6347754861108,9,2254.4579709382833,10145.060869222274
2025-06-25,80217.45468269543,52359.559320958,0.0,0.0,52359.559320958,17664.465941697534,15850.960631338718,7953.769255669948,6776.346003934448,6825.950246241404,139.19934298611113,151.67350749999994,234.04490458333345,9,1720.1537774471633,7740.691998512235
2025-06-26,75500.77941823287,49663.77719878194,0.0,0.0,49663.77719878194,15025.339308015708,15766.041046819868,8627.832323703693,6825.950246241404,4461.372231412384,125.84712607638896,175.07877958333333,247.9812007291667,9,1712.6969110088826,7707.136099539972
2025-06-27,51560.73960583721,32502.146028635696,0.0,0.0,32502.146028635696,12281.98338040918,7618.021342118267,27107.87620087963,4461.372231412384,8082.985163051726,906.4726364236116,107.11790288194442,955.5535928472227,9,1571.1568964765422,7070.20603414444
2025-06-28,35895.705482252844,22410.931352019412,0.0,0.0,22410.931352019412,13081.906554974747,12456.25583194234,13621.22176755378,8082.985163051726,7363.524902849356,216.58348843750034,151.39646493055554,251.18739093750014,9,512.4258883849268,2305.9164977321707
2025-06-29,59830.904411439056,38093.622695859405,8354.700015250011,48614.08182816688,86707.70452402628,11873.244156057324,13026.838796034925,20.623783333333222,7363.524902849356,4895.979558271475,664.552983680555,186.26809163194446,739.7887464236106,9,1648.8914974276029,7420.011738424213
2025-06-30,80205.03032948924,51781.92871831273,0.0,0.0,51781.92871831273,20552.588130540593,16043.656500986534,5964.423216601852,4895.979558271475,7482.377802598271,148.15124381944463,176.0642329166667,276.39999993055557,9,1706.4109540993538,7678.849293447092
2025-07-01,80561.86762592444,52758.608744616475,1066.7538362000043,5878.9516438352875,58637.56038845176,17926.284696744307,18948.578584453197,3749.7983581666595,7482.377802598271,4515.189107311002,626.5899134722216,319.2966009722222,460.8278867361108,9,1722.1608348694374,7749.723756912468
2025-07-02,85130.05054921683,55415.14853723517,188.4951891666667,727.4615984312501,56142.610135666415,17493.129042261025,15303.560222951595,10203.124010740736,4515.189107311002,4979.259588986001,401.28672920138825,422.5541886458333,513.414545625,9,2428.7852422302385,10929.533590036073
2025-07-03,78806.7203057467,51984.82840311668,743.8150289032161,2716.5009563579993,54701.32935947468,17800.282570649906,18285.801670166646,229.21795916666758,4979.259588986001,2591.162991062013,415.2344038888883,117.1581080902778,440.29721059027736,9,2446.4404664364283,11008.982098963927
2025-07-04,57598.197941916995,36410.52585570551,0.0,0.0,36410.52585570551,13159.843173387117,8831.562516701599,24344.946443564804,2591.162991062013,5766.402130969807,484.7815957986114,302.78507107638893,787.1469481944448,9,2044.1457571031415,9198.655906964137
2025-07-05,42191.798870664854,26427.845350416275,487.7738499999987,2543.1015521345753,28970.94690255085,13213.776754777624,12709.368858120044,13430.68644067394,5766.402130969807,4905.240370771215,252.39337253472198,252.11143857638888,402.55866229166656,9,1010.2132358945382,4545.959561525422
2025-07-06,64383.22187391242,40988.960547342445,15192.3190445,82187.37169761927,123176.33224496171,12000.131580197365,12200.216128451595,0.0,4905.240370771215,3429.407804570161,1051.8978446874992,171.42331434027776,1058.420222291666,9,2165.764267013741,9745.939201561836
2025-07-07,85312.13645961416,55404.23312326987,123.91024166666625,352.0460946454144,55756.27921791528,18484.07799258965,15156.021557951597,8619.862333309437,3429.407804570161,4989.094412756137,409.2475845833325,356.41904968750003,413.9028461458334,9,2309.6375268474953,10393.368870813729
2025-07-08,86941.48989903375,56951.00731386054,0.0,0.0,56951.00731386054,18783.462560223998,15651.583763319864,8265.45012712962,4989.094412756137,6310.433729530942,168.34647295138862,239.08653371527777,337.9129184722221,9,2297.238738903067,10337.5743250638
2025-07-09,84131.7659431732,55387.25110830125,0.0,0.0,55387.25110830125,16704.456289799844,14939.127003319863,8284.304390026558,6310.433729530942,6410.449886340049,147.74894215277774,141.0265308680556,247.31645295138887,9,2897.592251781439,13039.165133016475
2025-07-10,82667.94117036887,54995.60345675121,32.305136666666726,218.23827635291707,55213.84173310413,14092.239473133171,14851.8407141532,10535.663289722235,6410.449886340049,4124.3074057143895,179.29618753472204,188.96535434027786,289.4115458333335,9,2899.43154238293,13047.441940723184
2025-07-11,57965.761664910366,37605.29128773084,0.0,0.0,37605.29128773084,13093.69732488227,8690.11095657197,21127.820604933404,4124.3074057143895,7385.898120108219,786.4400521527784,252.47773267361111,678.087713368056,9,2132.5706767927936,9596.568045567572
2025-07-12,45012.79051147633,28782.517790978338,0.0,0.0,28782.517790978338,12902.88772355733,12104.877154597747,13114.884609183408,7385.898120108219,6866.9913317123965,161.0057887847225,105.81286347222223,214.48607072916684,9,1219.1476516762405,5486.1644325430825
2025-07-13,68988.79600322685,44456.87295331177,2639.2231430483957,15336.066280310408,59792.93923362218,16671.692283439486,16954.225520736538,2635.723900238962,6866.9913317123965,4811.824481355158,712.4496137152771,335.7152769444445,521.935045243055,9,2581.5941819684003,11617.173818857802
2025-07-14,84394.92026583728,54890.76567515785,2.299958333333393,15.485619458333737,54906.25129461618,18138.313953046036,14449.707311653197,8869.424116111113,4811.824481355158,6788.011107535659,172.80172527777748,139.6151319097222,218.24293121527776,9,2879.418880717601,12957.384963229204
2025-07-15,84377.62705675897,55709.22141302093,0.0,0.0,55709.22141302093,16050.993378597359,13559.890872486532,9113.159425648144,6788.011107535659,7721.940449468597,157.43599517361116,246.20424624999993,348.38460079861125,9,2894.9881415384416,13027.446636922987
2025-07-16,81048.42081443631,53629.78180724762,0.0,0.0,53629.78180724762,14539.299842108017,13218.761478069868,7676.922483731491,7721.940449468597,7581.333335960049,189.47322416666665,149.10189795138885,279.40804774305565,9,2498.0676382639035,11241.304372187566
2025-07-17,80500.81586163561,52745.46977831547,0.0,0.0,52745.46977831547,14969.025870915628,16141.517751192336,8840.177216912325,7581.333335960049,4767.544505848135,170.32758836805553,123.69556229166659,257.69205121527773,9,2329.2908026108876,10481.808611748995
2025-07-18,58989.15213236499,37573.50243720891,0.0,0.0,37573.50243720891,12279.391376612883,7830.94884878493,23222.780754537034,4767.544505848135,8162.253147588333,823.2270554513896,152.57860013888882,723.9774960763896,9,1907.382590325044,8583.221656462698
2025-07-19,47057.06849521684,29223.224989987128,0.0,0.0,29223.224989987128,12797.305858688735,11483.546605201602,18688.86835839637,8162.253147588333,8198.122512726506,194.39553750000027,154.97653635416668,319.3377425347225,9,960.6193637572635,4322.787136907686
2025-07-20,61649.87088691414,39778.82224744731,7253.334525643524,42422.0162342424,82200.83848168972,10683.572927870367,13869.171856979367,0.0,8198.122512726506,3714.0589367811335,675.5926891319439,136.2919354861111,694.1676135069438,9,2897.912790541789,13040.60755743805
2025-07-21,83275.14914758509,53580.541101678085,73.32569245370604,460.5220114555008,54041.06311313358,20360.98423030131,15546.553986324489,4555.148662728644,3714.0589367811335,6642.677820086009,158.63690315972238,177.02066690972222,250.61636277777754,9,2884.2640909069887,12979.18840908145
2025-07-22,82844.4749095365,53574.927174982484,0.0,0.0,53574.927174982484,18793.19827114922,16298.41942216827,6519.534568888883,6642.677820086009,7291.4285919513495,170.29287871527777,185.24476427083331,272.68112395833333,9,2955.2327965780773,13298.547584601349
2025-07-23,81547.10779629646,52819.49295530331,0.0,0.0,52819.49295530331,18641.28985827955,16845.383883001592,5567.851287685181,7291.4285919513495,7219.515224560778,149.83167715277776,175.5134172916667,249.3396586111109,9,2939.6526823244735,13228.437070460132
2025-07-24,79316.79944374671,52316.70130792634,0.0,0.0,52316.70130792634,15000.106084466805,15313.667171255058,5924.122822201638,7219.515224560778,5307.842805575738,148.0048740972221,205.07908645833342,296.23854569444455,9,2969.1555148389275,13361.199816775174
2025-07-25,56396.55365251315,35641.839417192314,0.0,0.0,35641.839417192314,11423.785404575849,7887.067780468264,26418.759503405556,5307.842805575738,7831.697803940546,875.7863850000007,129.16625892361108,945.4018958680562,9,2881.942721801761,12968.742248107925
2025-07-26,44672.31480742416,27914.16504795181,0.0,0.0,27914.16504795181,13880.823311852535,12490.045451601593,14802.930755506552,7831.697803940546,7834.539141056132,219.41686524305595,161.35617843749998,296.17234006944483,9,1397.2963381423167,6287.833521640425
2025-07-27,63977.99022034165,41083.832536292946,7939.648296711652,46151.035093562896,87234.86762985584,12127.726959076579,13916.674450356613,0.0,7834.539141056132,4670.448244382775,664.3765091319437,156.51472621527773,725.830854166666,9,2720.850409546914,12243.826842961113
2025-07-28,84241.61900915806,53517.63403461398,524.8784686776083,2968.032734437911,56485.66676905189,20940.36454550411,16702.1499243351,2526.823123333327,4670.448244382775,6930.610482955707,153.8599210069444,203.27506600694446,285.7035706249996,9,3338.520641254358,15023.342885644612
2025-07-29,83944.24194353721,53803.836259385585,0.0,0.0,53803.836259385585,18842.182239490594,16380.824701819865,5434.854872533155,6930.610482955707,7538.968735818021,165.6590369444446,152.6500451736111,259.6037249652777,9,3388.712930484857,15249.208187181857
2025-07-30,82555.18350191662,53100.526316387055,0.0,0.0,53100.526316387055,18290.885685308273,16270.533184527445,6407.978534469134,7538.968735818021,7740.578622534731,135.18878697916676,160.11395364583336,231.3036404166667,9,3336.558102644217,15014.511461898976
2025-07-31,79077.72451048746,51565.63735021051,0.0,0.0,51565.63735021051,15595.306325223992,16935.215548653192,5775.377467250009,7740.578622534731,4684.300661375543,167.08017145833347,133.6629439930555,221.20922663194423,9,3353.9147664117027,15092.616448852663
2025-08-01,56932.453823681855,36380.74035146036,0.0,0.0,36380.74035146036,12163.110825409185,7368.724045201597,30830.7306268076,4684.300661375543,8455.92360974977,846.2999815277783,308.6875545486111,1151.0514614930562,9,2633.6552726280383,11851.448726826173
2025-08-02,43206.00325361691,27214.72703190492,0.0,0.0,27214.72703190492,12962.210018464742,12474.89782378493,21915.42200060377,8455.92360974977,7603.25885974424,275.149846180556,196.49184802083334,441.28667017361164,9,1389.5628442627042,6253.032799182169
2025-08-03,62425.38503816245,40387.60761412626,1738.8030076666673,9591.049358749093,49978.65697287535,13854.060695817749,15818.885782118261,3227.8126487962945,7603.25885974424,4071.8051461953555,681.1227551736106,372.6496922569444,454.9059634027775,9,2701.62683538109,12157.320759214905
2025-08-04,82661.66242458133,52769.47165228612,0.0,0.0,52769.47165228612,18796.64422941971,13773.218915319861,12279.373360481484,4071.8051461953555,7385.62009120189,142.63198305555554,261.95978718749996,306.6553637847227,9,3185.009810546727,14332.54414746027
2025-08-05,78752.44127133655,50970.691477020126,0.0,0.0,50970.691477020126,15364.412005010376,14439.126537118267,12621.172820111113,7385.62009120189,6741.405384497536,168.07025687500027,206.47357493055569,334.4208018750004,9,3189.528406979494,14352.877831407723
2025-08-06,75398.71747361888,49484.56865034261,206.71026800925665,1287.21695429422,50771.78560463683,16725.548395170226,14864.009355486527,5717.179601944442,6741.405384497536,6940.612222601488,157.95741447916674,232.63671628472224,325.5244659722223,9,3633.731721103928,16351.792744967675
2025-08-07,74008.6919408835,49213.412351451305,0.0,0.0,49213.412351451305,14457.151528464738,14589.353414618265,10648.042410370364,6940.612222601488,5277.3416219252385,171.27511149305565,279.88627184027774,400.3418511111113,9,3606.949898623943,16231.274543807744
