date,day_index,plan_j,B_kwh,A_kwh,delta_A_minus_B_kwh,price_yuan_per_kwh,plan_reference_fee_yuan,final_regular_fee_yuan
2025-11-01,304,0,395.8906999999999,395.8906999999999,0.0,0.3001,118.80679906999997,118.80679906999997
2025-11-01,304,1,1266.0650141666665,1266.0650141666665,0.0,0.3141,397.67102094974996,397.67102094974996
2025-11-01,304,2,474.91749999999996,474.91749999999996,0.0,0.3125,148.41171874999998,148.41171874999998
2025-11-01,304,3,0.0023931519995130657,0.0023931519995130657,0.0,0.2929,0.000700954220657377,0.000700954220657377
2025-11-01,304,4,418.662495,418.662495,0.0,0.3123,130.7482971885,130.7482971885
2025-11-01,304,5,433.7177500000001,433.7177500000001,0.0,0.3551,154.01317302500004,154.01317302500004
2025-11-01,304,6,399.4553075,399.4553075,0.0,0.3467,138.49115511025,138.49115511025
2025-11-01,304,7,0.0,0.0,0.0,0.3256,0.0,0.0
2025-11-01,304,8,0.0,0.0,0.0,0.3197,0.0,0.0
2025-11-01,304,9,462.6703174999999,462.6703174999999,0.0,0.3193,147.73063237774994,147.73063237774994
2025-11-01,304,10,1286.0817225,1286.0817225,0.0,0.3234,415.91882905650004,415.91882905650004
2025-11-01,304,11,1293.2134166666667,1293.2134166666667,0.0,0.3271,423.01010859166666,423.01010859166666
2025-11-01,304,12,1267.9541224999998,1267.9541224999998,0.0,0.3241,410.94393110224996,410.94393110224996
2025-11-01,304,13,431.4123150000001,431.4123150000001,0.0,0.3316,143.05632365400004,143.05632365400004
2025-11-01,304,14,0.0,0.0,0.0,0.3423,0.0,0.0
2025-11-01,304,15,440.36314333333326,440.36314333333326,0.0,0.3349,147.4776167023333,147.4776167023333
2025-11-01,304,16,402.36943083333335,402.36943083333335,0.0,0.3471,139.66242944225002,139.66242944225002
2025-11-01,304,17,0.0,0.0,0.0,0.3718,0.0,0.0
2025-11-01,304,18,472.16727166666675,472.16727166666675,0.0,0.362,170.92455234333335,170.92455234333335
2025-11-01,304,19,465.3488191666667,465.3488191666667,0.0,0.3497,162.73248206258336,162.73248206258336
2025-11-01,304,20,0.0,0.0,0.0,0.3645,0.0,0.0
2025-11-01,304,21,0.0,0.0,0.0,0.3956,0.0,0.0
2025-11-01,304,22,479.9626174999999,479.9626174999999,0.0,0.3661,175.71431426674997,175.71431426674997
2025-11-01,304,23,1292.2586666666664,1292.2586666666664,0.0,0.3002,387.9360517333333,387.9360517333333
2025-11-01,304,24,0.0,0.0,0.0,0.3029,0.0,0.0
2025-11-01,304,25,0.0,0.0,0.0,0.3351,0.0,0.0
2025-11-01,304,26,1045.8282103556016,1045.8282103556016,0.0,0.3466,362.48405770925154,362.48405770925154
2025-11-01,304,27,456.43754666666666,456.43754666666666,0.0,0.3243,148.022696384,148.022696384
2025-11-01,304,28,0.0,0.0,0.0,0.2961,0.0,0.0
2025-11-01,304,29,0.0,0.0,0.0,0.2925,0.0,0.0
2025-11-01,304,30,453.41345333333334,453.41345333333334,0.0,0.327,148.26619924000002,148.26619924000002
2025-11-01,304,31,1279.8361516666664,1279.8361516666664,0.0,0.376,481.21839302666655,481.21839302666655
2025-11-01,304,32,468.77708333333334,468.77708333333334,0.0,0.3818,178.97909041666665,178.97909041666665
2025-11-01,304,33,1330.9133299999999,1330.9133299999999,0.0,0.3362,447.45306154599996,447.45306154599996
2025-11-01,304,34,0.0,0.0,0.0,0.51,0.0,0.0
2025-11-01,304,35,0.0,0.0,0.0,0.7959,0.0,0.0
2025-11-01,304,36,0.0,0.0,0.0,0.7981,0.0,0.0
2025-11-01,304,37,0.0,101.60590282936431,101.60590282936431,0.7471,0.0,113.8646550057271
2025-11-01,304,38,0.0,0.0,0.0,0.758,0.0,0.0
2025-11-01,304,39,0.0,0.0,0.0,0.7202,0.0,0.0
2025-11-01,304,40,0.0,0.0,0.0,0.7198,0.0,0.0
2025-11-01,304,41,0.0,0.0,0.0,0.7543,0.0,0.0
2025-11-01,304,42,0.0,0.0,0.0,0.7263,0.0,0.0
2025-11-01,304,43,0.0,0.0,0.0,0.7156,0.0,0.0
2025-11-01,304,44,0.0,0.0,0.0,0.701,0.0,0.0
2025-11-01,304,45,0.0,242.9262133333333,242.9262133333333,0.6052,0.0,220.52841646399995
2025-11-01,304,46,0.0,0.0,0.0,0.6923,0.0,0.0
2025-11-01,304,47,0.0,0.0,0.0,0.9097,0.0,0.0
2025-11-01,304,48,0.0,0.0,0.0,0.9234,0.0,0.0
2025-11-01,304,49,0.0,0.0,0.0,0.8791,0.0,0.0
2025-11-01,304,50,0.0,0.0,0.0,0.8682,0.0,0.0
2025-11-01,304,51,0.0,0.0,0.0,0.8282,0.0,0.0
2025-11-01,304,52,0.0,0.0,0.0,0.7911,0.0,0.0
2025-11-01,304,53,0.0,0.0,0.0,0.782,0.0,0.0
2025-11-01,304,54,0.0,0.0,0.0,0.7918,0.0,0.0
2025-11-01,304,55,0.0,0.0,0.0,0.8044,0.0,0.0
2025-11-01,304,56,0.0,0.0,0.0,0.7887,0.0,0.0
