date,day_index,plan_j,B_kwh,A_kwh,delta_A_minus_B_kwh,price_yuan_per_kwh,plan_reference_fee_yuan,final_regular_fee_yuan
2025-04-01,90,0,566.2976425,566.2976425,0.0,0.4439,251.37952350575003,251.37952350575003
2025-04-01,90,1,1396.9469683333332,1396.9469683333332,0.0,0.4153,580.1520759488333,580.1520759488333
2025-04-01,90,2,555.9473333333333,555.9473333333333,0.0,0.4035,224.324749,224.324749
2025-04-01,90,3,1367.8385316666665,1367.8385316666665,0.0,0.4523,618.6733678728333,618.6733678728333
2025-04-01,90,4,566.6798466666668,566.6798466666668,0.0,0.4696,266.11285599466675,266.11285599466675
2025-04-01,90,5,0.0,0.0,0.0,0.4291,0.0,0.0
2025-04-01,90,6,0.0,0.0,0.0,0.4003,0.0,0.0
2025-04-01,90,7,1397.8468191666666,1397.8468191666666,0.0,0.4274,597.4397305118333,597.4397305118333
2025-04-01,90,8,1429.9504999999997,1429.9504999999997,0.0,0.4726,675.7946062999998,675.7946062999998
2025-04-01,90,9,591.8009991666667,591.8009991666667,0.0,0.4514,267.13897102383334,267.13897102383334
2025-04-01,90,10,0.0,0.0,0.0,0.3919,0.0,0.0
2025-04-01,90,11,0.04685764617608097,0.04685764617608097,0.0,0.3649,0.017098355089651948,0.017098355089651948
2025-04-01,90,12,620.6334991666666,620.6334991666666,0.0,0.4146,257.3146487545,257.3146487545
2025-04-01,90,13,0.0,0.0,0.0,0.4287,0.0,0.0
2025-04-01,90,14,0.0,0.0,0.0,0.4028,0.0,0.0
2025-04-01,90,15,584.2179766666667,584.2179766666667,0.0,0.4386,256.23800456600003,256.23800456600003
2025-04-01,90,16,613.1608791666665,613.1608791666665,0.0,0.4756,291.6193141316666,291.6193141316666
2025-04-01,90,17,1485.3201506092128,1485.3201506092128,0.0,0.4685,695.8724905604162,695.8724905604162
2025-04-01,90,18,1444.533115833333,1444.533115833333,0.0,0.4403,636.0279309014167,636.0279309014167
2025-04-01,90,19,1416.8155208333333,1416.8155208333333,0.0,0.452,640.4006154166667,640.4006154166667
2025-04-01,90,20,0.0,0.0,0.0,0.4943,0.0,0.0
2025-04-01,90,21,596.8120858333333,596.8120858333333,0.0,0.4993,297.9882744565833,297.9882744565833
2025-04-01,90,22,1402.713345833333,1402.713345833333,0.0,0.4807,674.2843053420833,674.2843053420833
2025-04-01,90,23,1395.0533333333333,1395.0533333333333,0.0,0.4467,623.1703239999999,623.1703239999999
2025-04-01,90,24,606.263475,606.263475,0.0,0.3989,241.83850017749998,241.83850017749998
2025-04-01,90,25,581.4279549999999,581.4279549999999,0.0,0.4137,240.53674498349997,240.53674498349997
2025-04-01,90,26,1348.426,1348.426,0.0,0.4692,632.6814792,632.6814792
2025-04-01,90,27,1406.6596391666667,1406.6596391666667,0.0,0.4652,654.3780641403333,654.3780641403333
2025-04-01,90,28,661.3610370543222,661.3610370543222,0.0,0.4543,300.45631913377855,300.45631913377855
2025-04-01,90,29,1460.592583333333,1460.592583333333,0.0,0.466,680.6361438333332,680.6361438333332
2025-04-01,90,30,600.3159961111112,600.3159961111112,0.0,0.4729,283.8894345609445,283.8894345609445
2025-04-01,90,31,439.9191997222223,439.9191997222223,0.0,0.4676,205.70621779011114,205.70621779011114
2025-04-01,90,32,0.0,0.0,0.0,0.4479,0.0,0.0
2025-04-01,90,33,1354.607498611111,1354.607498611111,0.0,0.4491,608.3542276262499,608.3542276262499
2025-04-01,90,34,609.2761455555557,609.2761455555557,0.0,0.6447,392.8003310396668,392.8003310396668
2025-04-01,90,35,0.0,0.0,0.0,0.9317,0.0,0.0
2025-04-01,90,36,0.0,0.0,0.0,0.9918,0.0,0.0
2025-04-01,90,37,0.0,0.0,0.0,0.8902,0.0,0.0
2025-04-01,90,38,0.0,0.0,0.0,0.8116,0.0,0.0
2025-04-01,90,39,0.0,0.0,0.0,0.8787,0.0,0.0
2025-04-01,90,40,0.0,0.0,0.0,0.8952,0.0,0.0
2025-04-01,90,41,0.0,0.0,0.0,0.8035,0.0,0.0
2025-04-01,90,42,0.0,0.0,0.0,0.7378,0.0,0.0
2025-04-01,90,43,0.0,358.3615863888888,358.3615863888888,0.7246,0.0,389.5032082460832
2025-04-01,90,44,40.25918399284194,409.3768316505983,369.1176476577564,0.6968,28.052599406212263,413.8543647380992
2025-04-01,90,45,1034.943554722222,1024.6983769444441,-10.245177777777826,0.6166,638.1461958417221,634.9876075328332
2025-04-01,90,46,0.0,0.0,0.0,0.7962,0.0,0.0
2025-04-01,90,47,0.0,0.0,0.0,1.1296,0.0,0.0
2025-04-01,90,48,0.0,0.0,0.0,1.169,0.0,0.0
2025-04-01,90,49,0.0,0.0,0.0,1.1136,0.0,0.0
2025-04-01,90,50,0.0,0.0,0.0,1.0846,0.0,0.0
2025-04-01,90,51,0.0,0.0,0.0,1.0036,0.0,0.0
2025-04-01,90,52,0.0,0.0,0.0,0.9718,0.0,0.0
2025-04-01,90,53,0.0,0.0,0.0,1.0086,0.0,0.0
2025-04-01,90,54,0.0,0.0,0.0,1.0261,0.0,0.0
2025-04-01,90,55,0.0,0.0,0.0,1.0237,0.0,0.0
2025-04-01,90,56,0.0,0.0,0.0,1.0097,0.0,0.0
2025-04-01,90,57,0.0,0.0,0.0,0.9886,0.0,0.0
2025-04-01,90,58,0.0,0.0,0.0,1.0051,0.0,0.0
2025-04-01,90,59,0.0,0.0,0.0,1.0214,0.0,0.0
2025-04-01,90,60,0.0,0.0,0.0,0.9509,0.0,0.0
2025-04-01,90,61,0.0,0.0,0.0,0.8784,0.0,0.0
2025-04-01,90,62,0.0,0.0,0.0,0.8792,0.0,0.0
2025-04-01,90,63,0.0,0.0,0.0,0.9242,0.0,0.0
2025-04-01,90,64,0.0,0.0,0.0,0.795,0.0,0.0
2025-04-01,90,65,1040.521416666667,798.2524166666672,-242.26899999999978,0.5852,608.9131330333336,538.0252236333336
