date,day_index,plan_j,B_kwh,A_kwh,delta_A_minus_B_kwh,price_yuan_per_kwh,plan_reference_fee_yuan,final_regular_fee_yuan
2025-01-15,14,125,740.9804166666667,740.9804166666667,0.0,0.9551,707.7103959583333,707.7103959583333
2025-01-15,14,126,750.2240866666667,750.2240866666667,0.0,0.9186,689.155846012,689.155846012
2025-01-15,14,127,745.5005083333335,745.5005083333335,0.0,0.9597,715.4568378475002,715.4568378475002
2025-01-15,14,128,737.3573333333334,737.3573333333334,0.0,0.9394,692.6734789333334,692.6734789333334
2025-01-15,14,129,763.1193266666668,763.1193266666668,0.0,0.9848,751.5199129013334,751.5199129013334
2025-01-15,14,130,683.5290533333334,683.5290533333334,0.0,0.7978,545.3194787493334,545.3194787493334
2025-01-15,14,131,1375.7328333333332,1375.7328333333332,0.0,0.4823,663.5159455166666,663.5159455166666
2025-01-15,14,132,1372.8134158333332,1372.8134158333332,0.0,0.4725,648.6543389812499,648.6543389812499
2025-01-15,14,133,624.9825837694065,624.982555786318,-2.7983088443761517e-05,0.4845,302.8040618362774,302.8040550573742
2025-01-15,14,134,1388.2966666666666,1388.2966666666666,0.0,0.4109,570.4511003333333,570.4511003333333
2025-01-15,14,135,1388.2708141666667,1388.2708141666667,0.0,0.4328,600.8436083713334,600.8436083713334
2025-01-15,14,136,1409.3574058333334,1409.3574058333334,0.0,0.4484,631.9558607756667,631.9558607756667
2025-01-15,14,137,597.8636666666666,597.8636666666666,0.0,0.4204,251.34188546666664,251.34188546666664
2025-01-15,14,138,587.4644058333334,587.4644058333334,0.0,0.4251,249.73111891975003,249.73111891975003
2025-01-15,14,139,1420.5416191666668,1420.5416191666668,0.0,0.4355,618.6458751470834,618.6458751470834
2025-01-15,14,140,604.8033333333333,604.8033333333333,0.0,0.4473,270.528531,270.528531
2025-01-15,14,141,607.3326133333335,607.3326133333335,0.0,0.4819,292.6735863653334,292.6735863653334
2025-01-15,14,142,609.2565966666666,609.2565966666666,0.0,0.468,285.13208724,285.13208724
2025-01-15,14,143,603.5856666666667,603.5856666666667,0.0,0.4134,249.52231460000002,249.52231460000002
2025-01-16,15,0,1433.1282816666667,1433.1282816666667,0.0,0.4046,579.8437027623334,579.8437027623334
2025-01-16,15,1,1442.2792116666667,1442.2792116666667,0.0,0.4281,617.4397305145,617.4397305145
2025-01-16,15,2,1461.9935833333334,1461.9935833333334,0.0,0.4594,671.6398521833333,671.6398521833333
2025-01-16,15,3,1456.9872466666666,1456.9872466666666,0.0,0.4868,709.2613916773333,709.2613916773333
2025-01-16,15,4,1453.0588333333333,1453.0588333333333,0.0,0.4934,716.9392283666666,716.9392283666666
2025-01-16,15,5,0.0,0.0,0.0,0.4957,0.0,0.0
2025-01-16,15,6,648.3112041666667,648.3112041666667,0.0,0.5184,336.08452824,336.08452824
2025-01-16,15,7,655.098115,655.098115,0.0,0.4844,317.329526906,317.329526906
