timestamp,date,day_index,slot,interval,branch,level,label,plan_owner_day_index,plan_j,B_kwh,A_kwh,Q_kwh,price_yuan_per_kwh,load_kwh,pv_kwh,qL,qB,u,gL,gB,kappa,eL,eB,e_kwh,x,y,I_kwh,S0_kwh,S1_kwh,target_soc_kwh,regular_fee_yuan,emergency_fee_yuan,cash_fee_yuan,physics_residual,schema_hash
2025-02-01T00:00:00,2025-02-01,31,0,0:00-0:10,q4_2,B0,FORMAL_FROZEN,30,143,1345.5297083333332,1345.5297083333332,1345.5297083333332,0.309,423.96,0.0,423.96,833.3333333333333,88.23637499999995,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1257.2933333333333,5209.430584957905,6000.0,6000.0,415.768679875,0.0,415.768679875,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T00:10:00,2025-02-01,31,1,0:10-0:20,q4_2,B0,FORMAL_FROZEN,31,0,1293.8043383333334,1293.8043383333334,1293.8043383333334,0.3281,422.0303666666667,0.0,422.0303666666667,833.3333333333333,38.44063833333348,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1255.3637,6000.0,6790.569415042095,6790.569415042095,424.4972034071667,0.0,424.4972034071667,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T00:20:00,2025-02-01,31,2,0:20-0:30,q4_2,B0,FORMAL_FROZEN,31,1,1092.4531093265373,1092.4531093265373,1092.4531093265373,0.3257,415.4073166666667,0.0,415.4073166666667,621.1108326598705,55.934960000000046,0.0,0.0,0.0,0.0,0.0,0.0,621.1108326598705,0.0,1036.5181493265372,6790.569415042095,7379.806888224762,7379.806888224762,355.8119777076532,0.0,355.8119777076532,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T00:30:00,2025-02-01,31,3,0:30-0:40,q4_2,B0,FORMAL_FROZEN,31,2,1314.7664166666666,1314.7664166666666,1314.7664166666666,0.3041,410.7166666666667,0.0,410.7166666666667,833.3333333333333,70.71641666666665,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1244.05,7379.806888224762,8170.376303266857,8170.376303266857,399.82046730833326,0.0,399.82046730833326,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T00:40:00,2025-02-01,31,4,0:40-0:50,q4_2,B0,FORMAL_FROZEN,31,3,1309.4249966666666,1309.4249966666666,1309.4249966666666,0.3126,430.2948,0.0,430.2948,833.3333333333326,45.79686333333416,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333326,0.0,1263.6281333333325,8170.376303266857,8960.94571830895,8960.94571830895,409.326253958,0.0,409.326253958,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T00:50:00,2025-02-01,31,5,0:50-1:00,q4_2,B0,FORMAL_FROZEN,31,4,1308.007145,1308.007145,1308.007145,0.3286,424.4105833333333,0.0,424.4105833333333,833.3333333333333,50.26322833333347,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1257.7439166666666,8960.94571830895,9751.515133351046,9751.515133351046,429.811147847,0.0,429.811147847,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T01:00:00,2025-02-01,31,6,1:00-1:10,q4_2,B0,FORMAL_FROZEN,31,5,483.8980833333333,483.8980833333333,483.8980833333333,0.3438,406.0516666666666,0.0,406.0516666666666,0.0,77.8464166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0516666666666,9751.515133351046,9751.515133351046,9751.515133351046,166.36416104999998,0.0,166.36416104999998,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T01:10:00,2025-02-01,31,7,1:10-1:20,q4_2,B0,FORMAL_FROZEN,31,6,490.5227133333334,490.5227133333334,490.5227133333334,0.3704,436.7501833333333,0.0,436.7501833333333,0.0,53.77253000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.7501833333333,9751.515133351046,9751.515133351046,9751.515133351046,181.6896130186667,0.0,181.6896130186667,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T01:20:00,2025-02-01,31,8,1:20-1:30,q4_2,B0,FORMAL_FROZEN,31,7,481.99489166666666,481.99489166666666,481.99489166666666,0.3746,451.7976833333333,0.0,451.7976833333333,0.0,30.19720833333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.7976833333333,9751.515133351046,9751.515133351046,9751.515133351046,180.5552864183333,0.0,180.5552864183333,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-02-01T01:30:00,2025-02-01,31,9,1:30-1:40,q4_2,B0,FORMAL_FROZEN,31,8,476.8055833333334,476.8055833333334,476.8055833333334,0.3606,446.08,0.0,446.08,0.0,30.725583333333415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.08,9751.515133351046,9751.515133351046,9751.515133351046,171.93609335000002,0.0,171.93609335000002,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
