date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-08-27,238,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,54476.789384102936,54476.789384102936,0.0,0.0,16939.752787426667,16234.022870257157,691.9777320370373,1920.1048494444456,1920.1048494444456,6817.506504002223,5775.8044274462845,5673.467759119827,9.094947017729282e-13,54819.4812362446,54504.83189765293
2025-08-28,239,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,53759.35904257987,53198.45542619562,560.9036163842505,100.94549021582841,16198.494211128325,17344.42902744819,897.6315122222211,636.8093758323072,636.8093758323072,5775.8044274462845,2860.411858486529,2769.0778840059306,9.086065233532281e-13,52805.60422315458,53039.61079098312
2025-08-29,240,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,35214.23664003619,35214.23664003619,0.0,0.0,14932.007654186167,9070.422257109005,8625.60034419753,21585.84741111111,21585.84741111111,2860.411858486529,7465.093569058762,4255.061581635941,9.094947017729282e-13,35515.70359723552,35183.9777276487
2025-08-30,241,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,24336.481051048235,24336.481051048235,0.0,0.0,12089.551029216986,13052.241431252449,1355.8068069438282,20348.357634313037,20348.357634313037,7465.093569058762,5175.978213681726,4639.655679812359,7.958078640513122e-13,24761.567615435175,24503.321416373234
2025-08-31,242,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,86460.25152894929,45200.33704601799,41259.91448293129,7866.323108583585,10484.407036269837,11977.217226458753,0.0,0.0,0.0,5175.978213681726,2497.2645702160735,3011.375131022975,5.400124791776761e-13,42494.33427355237,45119.62888284299
2025-09-01,243,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,53330.78589009612,53330.78589009612,0.0,0.0,20364.12972529299,11495.229010905303,10381.905741068651,5657.350016666667,5657.350016666667,2497.2645702160735,9699.339020033762,5631.8061011880045,8.419931418757187e-13,54928.94701995997,53284.70763268363
2025-09-02,244,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,42167.57290331156,42167.57290331156,0.0,0.0,13991.249587124743,14042.891405916569,4414.13979481482,3337.261112434844,3337.261112434844,9699.339020033762,8170.096563161658,5593.816526464413,8.526512829121202e-13,42589.08046174713,42192.11245148655
2025-09-03,245,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,47524.28167072439,47524.28167072439,0.0,0.0,14160.988704193307,12660.021497350775,5649.903100044585,4992.488803580245,4992.488803580245,8170.096563161658,8259.555644603912,5841.830607478983,9.094947017729282e-13,48155.09429882506,47536.286325711895
2025-09-04,246,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,44703.31558256977,44703.31558256977,0.0,0.0,14626.491036718728,14210.719412087401,5304.513598094365,3605.465412962965,3605.465412962965,8259.555644603912,7156.049889636139,4353.644066197691,8.810729923425242e-13,45406.611378586604,44618.867630519766
2025-09-05,247,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,23051.093455592403,23051.093455592403,0.0,0.0,12366.686877118198,9165.077521438332,4908.415805833333,27272.279825979702,27272.279825979702,7156.049889636139,9227.279215593366,4232.503892217736,9.094947017729282e-13,23025.33897850907,23025.33897850907
2025-09-06,248,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,17490.296072640333,17490.296072640333,0.0,0.0,14646.041264266682,13305.3980528159,915.6842784095048,23549.726376041428,23549.726376041428,9227.279215593366,9096.612938205935,5701.017823309206,8.952838470577262e-13,17587.416603723665,17587.416603723665
2025-09-07,249,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,54424.0439656225,32539.873037157515,21884.170928464988,4346.495973083327,12850.874807962959,16082.960052263828,1.9895196601282805e-13,8.881784197001252e-14,8.881784197001252e-14,9096.612938205935,4335.0948063070355,4269.892881246623,9.094947017729282e-13,32395.234308879048,32503.72991084501
2025-09-08,250,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,46128.50245606161,45583.21523337618,545.2872226854314,91.24871527778002,17896.399715270767,15121.993969312705,3275.7752021216825,1943.640553487655,1943.640553487655,4335.0948063070355,5373.129075967548,4679.908019048991,9.094947017729282e-13,46556.73073288005,45638.86178488868
2025-09-09,251,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,41770.69177286797,39545.519720273536,2225.172052594438,469.9070897222207,15923.605646767192,15506.579035236526,798.5205807407406,4133.9038613500825,4133.9038613500825,5373.129075967548,4134.218308210492,3422.2372142865947,9.094947017729282e-13,39596.833064260274,39494.68961172353
2025-09-10,252,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,47052.828793708104,46845.40924635685,207.41954735124804,36.386202499999655,19225.636833680797,16031.754253562713,3227.586380864194,731.5815999999999,731.5815999999999,4134.218308210492,5474.306090257973,4557.654486300615,9.023892744153272e-13,47753.31553953433,46819.881216081856
2025-09-11,253,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,43803.6746304404,43791.0958794404,12.578750999999896,6.1569999999999485,16573.72759548326,15503.88058503493,3261.4983607716053,3445.411425347453,3445.411425347453,5474.306090257973,4854.999573207104,4363.58118121965,9.094947017729282e-13,45668.91672540287,43743.3127088154
