date,day_index,plan_j,branch,level,backend,settlement_clock,B_kwh,A_kwh,delta_kwh,price_yuan_per_kwh,adjustment_price_yuan_per_kwh,plan_reference_fee_yuan,final_regular_fee_yuan
2025-02-01,31,33,q4_3,B0,q4-inheritance-v2,delivery,1421.1824038888888,1421.1824038888888,0.0,0.3475,0.3475,493.8608853513888,493.8608853513888
2025-02-01,31,34,q4_3,B0,q4-inheritance-v2,delivery,555.9989258333331,555.9989258333331,0.0,0.5182,0.5182,288.1186433668332,288.1186433668332
2025-02-01,31,35,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8102,0.8102,0.0,0.0
2025-02-01,31,36,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8756,0.8756,0.0,0.0
2025-02-01,31,37,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.818,0.818,0.0,0.0
2025-02-01,31,38,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7708,0.7708,0.0,0.0
2025-02-01,31,39,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7715,0.7715,0.0,0.0
2025-02-01,31,40,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8181,0.8181,0.0,0.0
2025-02-01,31,41,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8678,0.8678,0.0,0.0
2025-02-01,31,42,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.864,0.864,0.0,0.0
2025-02-01,31,43,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8237,0.8237,0.0,0.0
2025-02-01,31,44,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7654,0.7654,0.0,0.0
2025-02-01,31,45,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7258,0.7258,0.0,0.0
2025-02-01,31,46,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8697,0.8697,0.0,0.0
2025-02-01,31,47,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.0783,1.0783,0.0,0.0
2025-02-01,31,48,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.0448,1.0448,0.0,0.0
2025-02-01,31,49,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.9667,0.9667,0.0,0.0
2025-02-01,31,50,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.9429,0.9429,0.0,0.0
2025-02-01,31,51,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.893,0.893,0.0,0.0
2025-02-01,31,52,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.9266,0.9266,0.0,0.0
2025-02-01,31,53,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.9995,0.9995,0.0,0.0
2025-02-01,31,54,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.9415,0.9415,0.0,0.0
2025-02-01,31,55,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8825,0.8825,0.0,0.0
2025-02-01,31,56,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8929,0.8929,0.0,0.0
2025-02-01,31,57,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.9059,0.9059,0.0,0.0
2025-02-01,31,58,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8581,0.8581,0.0,0.0
2025-02-01,31,59,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8084,0.8084,0.0,0.0
2025-02-01,31,60,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8605,0.8605,0.0,0.0
2025-02-01,31,61,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8292,0.8292,0.0,0.0
2025-02-01,31,62,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7446,0.7446,0.0,0.0
2025-02-01,31,63,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7982,0.7982,0.0,0.0
2025-02-01,31,64,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.6917,0.6917,0.0,0.0
2025-02-01,31,65,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.438,0.438,0.0,0.0
2025-02-01,31,66,q4_3,B0,q4-inheritance-v2,delivery,106.53525202441557,106.53525202441557,0.0,0.3671,0.3671,39.10909101816296,39.10909101816296
2025-02-01,31,67,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.3419,0.3419,0.0,0.0
2025-02-01,31,68,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.308,0.308,0.0,0.0
2025-02-01,31,69,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.3563,0.3563,0.0,0.0
2025-02-01,31,70,q4_3,B0,q4-inheritance-v2,delivery,436.7616536111108,436.7616536111107,-5.684341886080802e-14,0.3499,0.3499,152.82290259852766,152.82290259852763
2025-02-01,31,71,q4_3,B0,q4-inheritance-v2,delivery,467.87873333333357,0.0,-467.87873333333357,0.2979,0.2979,139.38107466000008,69.69053733000004
2025-02-01,31,72,q4_3,B0,q4-inheritance-v2,delivery,496.8438718518521,0.0,-496.8438718518521,0.3528,0.3528,175.28651798933342,87.64325899466671
2025-02-01,31,73,q4_3,B0,q4-inheritance-v2,delivery,528.5427685185185,0.0,-528.5427685185185,0.4214,0.4214,222.7279226537037,111.36396132685185
2025-02-01,31,74,q4_3,B0,q4-inheritance-v2,delivery,533.7143416666667,0.0,-533.7143416666667,0.4077,0.4077,217.5953370975,108.79766854875
2025-02-01,31,75,q4_3,B0,q4-inheritance-v2,delivery,521.9761375925927,297.7332896422471,-224.24284795034566,0.3359,0.3359,175.3317846173519,137.67019830409134
2025-02-01,31,76,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.4541,0.4541,0.0,0.0
2025-02-01,31,77,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.6884,0.6884,0.0,0.0
2025-02-01,31,78,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7168,0.7168,0.0,0.0
2025-02-01,31,79,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7194,0.7194,0.0,0.0
2025-02-01,31,80,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7375,0.7375,0.0,0.0
2025-02-01,31,81,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.6413,0.6413,0.0,0.0
2025-02-01,31,82,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.6761,0.6761,0.0,0.0
2025-02-01,31,83,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8225,0.8225,0.0,0.0
2025-02-01,31,84,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8111,0.8111,0.0,0.0
2025-02-01,31,85,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8061,0.8061,0.0,0.0
2025-02-01,31,86,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8727,0.8727,0.0,0.0
2025-02-01,31,87,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.8717,0.8717,0.0,0.0
2025-02-01,31,88,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.7054,0.7054,0.0,0.0
2025-02-01,31,89,q4_3,B0,q4-inheritance-v2,delivery,179.76401666666686,179.76401666666686,0.0,0.5147,0.5147,92.52453937833344,92.52453937833344
2025-02-01,31,90,q4_3,B0,q4-inheritance-v2,delivery,469.77795324074276,469.7779532407429,1.1368683772161603e-13,0.5575,0.5575,261.9012089317141,261.9012089317142
2025-02-01,31,91,q4_3,B0,q4-inheritance-v2,delivery,284.5912249999999,284.59122499999995,5.684341886080802e-14,0.6606,0.6606,188.00096323499992,188.00096323499997
2025-02-01,31,92,q4_3,B0,q4-inheritance-v2,delivery,321.93005833333325,321.9300583333332,-5.684341886080802e-14,0.688,0.688,221.48788013333325,221.48788013333325
2025-02-01,31,93,q4_3,B0,q4-inheritance-v2,delivery,294.24959777777786,294.2495977777779,5.684341886080802e-14,0.6617,0.6617,194.7049588495556,194.70495884955565
2025-02-01,31,94,q4_3,B0,q4-inheritance-v2,delivery,327.18373083333347,327.1837308333335,5.684341886080802e-14,0.6465,0.6465,211.5242819837501,211.52428198375014
2025-02-01,31,95,q4_3,B0,q4-inheritance-v2,delivery,323.9480166666667,323.94801666666666,-5.684341886080802e-14,0.6667,0.6667,215.97614271166668,215.97614271166668
2025-02-01,31,96,q4_3,B0,q4-inheritance-v2,delivery,382.31882916666655,382.3188291666665,-5.684341886080802e-14,0.6956,0.6956,265.94097756833327,265.9409775683332
2025-02-01,31,97,q4_3,B0,q4-inheritance-v2,delivery,451.942753333333,451.94275333333303,5.684341886080802e-14,0.7032,0.7032,317.80614414399975,317.8061441439998
2025-02-01,31,98,q4_3,B0,q4-inheritance-v2,delivery,506.89387499999975,506.8938749999998,5.684341886080802e-14,0.7041,0.7041,356.9039773874998,356.9039773874999
2025-02-01,31,99,q4_3,B0,q4-inheritance-v2,delivery,518.6677016666665,518.6677016666666,1.1368683772161603e-13,0.7357,0.7357,381.58382811616656,381.58382811616667
2025-02-01,31,100,q4_3,B0,q4-inheritance-v2,delivery,491.06683499999986,491.0668349999999,5.684341886080802e-14,0.7466,0.7466,366.6304990109999,366.630499011
2025-02-01,31,101,q4_3,B0,q4-inheritance-v2,delivery,408.7394166666667,408.7394166666668,5.684341886080802e-14,0.7383,0.7383,301.77231132500003,301.7723113250001
2025-02-01,31,102,q4_3,B0,q4-inheritance-v2,delivery,401.6895675000001,401.6895675000001,0.0,0.7642,0.7642,306.9711674835001,306.9711674835001
2025-02-01,31,103,q4_3,B0,q4-inheritance-v2,delivery,432.62325166666653,432.6232516666665,-5.684341886080802e-14,0.787,0.787,340.47449906166656,340.4744990616665
2025-02-01,31,104,q4_3,B0,q4-inheritance-v2,delivery,446.53399066666617,446.5339906666662,5.684341886080802e-14,0.775,0.775,346.0638427666663,346.06384276666637
2025-02-01,31,105,q4_3,B0,q4-inheritance-v2,delivery,498.2103291666667,498.2103291666667,0.0,0.7557,0.7557,376.4975457512501,376.4975457512501
2025-02-01,31,106,q4_3,B0,q4-inheritance-v2,delivery,368.3167468518517,368.31674685185175,5.684341886080802e-14,0.8692,0.8692,320.14091636362946,320.1409163636295
2025-02-01,31,107,q4_3,B0,q4-inheritance-v2,delivery,390.48816666666653,390.48816666666653,0.0,1.0662,1.0662,416.3384832999999,416.3384832999999
2025-02-01,31,108,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1465,1.1465,0.0,0.0
2025-02-01,31,109,q4_3,B0,q4-inheritance-v2,delivery,454.49893203703715,454.4989320370371,-5.684341886080802e-14,1.1653,1.1653,529.6276055027594,529.6276055027594
2025-02-01,31,110,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1644,1.1644,0.0,0.0
2025-02-01,31,111,q4_3,B0,q4-inheritance-v2,delivery,26.369777511364134,26.369777511364138,3.552713678800501e-15,1.1265,1.1265,29.7055543665517,29.705554366551706
2025-02-01,31,112,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1134,1.1134,0.0,0.0
2025-02-01,31,113,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1312,1.1312,0.0,0.0
2025-02-01,31,114,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1292,1.1292,0.0,0.0
2025-02-01,31,115,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.133,1.133,0.0,0.0
2025-02-01,31,116,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1382,1.1382,0.0,0.0
2025-02-01,31,117,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1103,1.1103,0.0,0.0
2025-02-01,31,118,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.0929,1.0929,0.0,0.0
2025-02-01,31,119,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1041,1.1041,0.0,0.0
2025-02-01,31,120,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1204,1.1204,0.0,0.0
2025-02-01,31,121,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1344,1.1344,0.0,0.0
2025-02-01,31,122,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1597,1.1597,0.0,0.0
2025-02-01,31,123,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.1766,1.1766,0.0,0.0
2025-02-01,31,124,q4_3,B0,q4-inheritance-v2,delivery,525.2875225,525.2875225,0.0,0.9864,0.9864,518.1436121940001,518.1436121940001
2025-02-01,31,125,q4_3,B0,q4-inheritance-v2,delivery,547.8609259259259,547.860925925926,1.1368683772161603e-13,0.724,0.724,396.65131037037037,396.6513103703705
2025-02-01,31,126,q4_3,B0,q4-inheritance-v2,delivery,737.1280679629629,737.1280679629629,0.0,0.7481,0.7481,551.4455076430925,551.4455076430925
2025-02-01,31,127,q4_3,B0,q4-inheritance-v2,delivery,623.2411558333331,623.2411558333331,0.0,0.8129,0.8129,506.63273557691645,506.63273557691645
2025-02-01,31,128,q4_3,B0,q4-inheritance-v2,delivery,582.7291666666667,582.7291666666667,0.0,0.8144,0.8144,474.5746333333334,474.5746333333334
2025-02-01,31,129,q4_3,B0,q4-inheritance-v2,delivery,490.4401908333333,490.44019083333325,-5.684341886080802e-14,0.8497,0.8497,416.72703015108334,416.7270301510833
2025-02-01,31,130,q4_3,B0,q4-inheritance-v2,delivery,581.5590075,581.5590074999999,-1.1368683772161603e-13,0.6531,0.6531,379.81618779825,379.81618779825
2025-02-01,31,131,q4_3,B0,q4-inheritance-v2,delivery,1204.7984444444444,1204.7984444444446,2.2737367544323206e-13,0.3205,0.3205,386.1379014444444,386.13790144444454
2025-02-01,31,132,q4_3,B0,q4-inheritance-v2,delivery,1180.5777766666665,1180.5777766666663,-2.2737367544323206e-13,0.2542,0.2542,300.1028708286666,300.1028708286666
2025-02-01,31,133,q4_3,B0,q4-inheritance-v2,delivery,442.1006443518518,442.1006443518519,5.684341886080802e-14,0.273,0.273,120.69347590805556,120.69347590805559
2025-02-01,31,134,q4_3,B0,q4-inheritance-v2,delivery,1206.2405833333332,1206.240583333333,-2.2737367544323206e-13,0.2774,0.2774,334.6111378166666,334.6111378166666
2025-02-01,31,135,q4_3,B0,q4-inheritance-v2,delivery,1202.64992,1202.6499200000003,2.2737367544323206e-13,0.3501,0.3501,421.04773699200007,421.0477369920002
2025-02-01,31,136,q4_3,B0,q4-inheritance-v2,delivery,482.9995641666667,482.99956416666663,-5.684341886080802e-14,0.378,0.378,182.573835255,182.57383525499998
2025-02-01,31,137,q4_3,B0,q4-inheritance-v2,delivery,502.49441666666655,502.4944166666665,-5.684341886080802e-14,0.3465,0.3465,174.11431537499996,174.11431537499993
2025-02-01,31,138,q4_3,B0,q4-inheritance-v2,delivery,485.1054358333332,485.1054358333333,5.684341886080802e-14,0.3534,0.3534,171.43626102349995,171.43626102349998
2025-02-01,31,139,q4_3,B0,q4-inheritance-v2,delivery,480.42318833333337,480.4231883333333,-5.684341886080802e-14,0.3497,0.3497,168.00398896016668,168.00398896016665
2025-02-01,31,140,q4_3,B0,q4-inheritance-v2,delivery,562.7118759133011,562.711875913301,-1.1368683772161603e-13,0.3245,0.3245,182.60000373386623,182.6000037338662
2025-02-01,31,141,q4_3,B0,q4-inheritance-v2,delivery,492.7316533333331,492.73165333333304,-5.684341886080802e-14,0.3293,0.3293,162.25653344266658,162.25653344266655
2025-02-01,31,142,q4_3,B0,q4-inheritance-v2,delivery,524.55429,524.5542900000002,1.1368683772161603e-13,0.3592,0.3592,188.41990096800004,188.4199009680001
2025-02-01,31,143,q4_3,B0,q4-inheritance-v2,delivery,616.4672083333334,616.4672083333335,1.1368683772161603e-13,0.4038,0.4038,248.92945872500002,248.92945872500007
2025-02-02,32,0,q4_3,B0,q4-inheritance-v2,delivery,1377.2027724074073,1377.2027724074073,0.0,0.4523,0.4523,622.9088139598703,622.9088139598703
2025-02-02,32,1,q4_3,B0,q4-inheritance-v2,delivery,1376.3443262962965,1376.3443262962965,0.0,0.4559,0.4559,627.4753783584816,627.4753783584816
2025-02-02,32,2,q4_3,B0,q4-inheritance-v2,delivery,813.9744797530807,813.9744797530807,0.0,0.4264,0.4264,347.0787181667136,347.0787181667136
2025-02-02,32,3,q4_3,B0,q4-inheritance-v2,delivery,595.5658308333333,595.5658308333333,0.0,0.4251,0.4251,253.17503468724996,253.17503468724996
2025-02-02,32,4,q4_3,B0,q4-inheritance-v2,delivery,596.6651316666666,596.6651316666666,0.0,0.4292,0.4292,256.08867451133335,256.08867451133335
2025-02-02,32,5,q4_3,B0,q4-inheritance-v2,delivery,588.8349629629629,588.8349629629629,0.0,0.4478,0.4478,263.6802964148148,263.6802964148148
2025-02-02,32,6,q4_3,B0,q4-inheritance-v2,delivery,564.4164845370371,564.4164845370371,0.0,0.5032,0.5032,284.01437501903706,284.01437501903706
2025-02-02,32,7,q4_3,B0,q4-inheritance-v2,delivery,580.069558888889,580.069558888889,0.0,0.4672,0.4672,271.0084979128889,271.0084979128889
2025-02-02,32,8,q4_3,B0,q4-inheritance-v2,delivery,628.9914184259263,628.9914184259263,0.0,0.389,0.389,244.67766176768535,244.67766176768535
2025-02-02,32,9,q4_3,B0,q4-inheritance-v2,delivery,608.8209787037035,608.8209787037035,0.0,0.4462,0.4462,271.65592069759253,271.65592069759253
2025-02-02,32,10,q4_3,B0,q4-inheritance-v2,delivery,585.2943513888888,585.2943513888888,0.0,0.4778,0.4778,279.65364109361104,279.65364109361104
2025-02-02,32,11,q4_3,B0,q4-inheritance-v2,delivery,589.495175925926,589.495175925926,0.0,0.4332,0.4332,255.36931021111113,255.36931021111113
2025-02-02,32,12,q4_3,B0,q4-inheritance-v2,delivery,595.345889351852,595.345889351852,0.0,0.4262,0.4262,253.73641804175932,253.73641804175932
2025-02-02,32,13,q4_3,B0,q4-inheritance-v2,delivery,617.3634280555555,617.3634280555555,0.0,0.4412,0.4412,272.38074445811105,272.38074445811105
2025-02-02,32,14,q4_3,B0,q4-inheritance-v2,delivery,633.7678518518519,633.7678518518519,0.0,0.4418,0.4418,279.9986369481482,279.9986369481482
2025-02-02,32,15,q4_3,B0,q4-inheritance-v2,delivery,586.359390462963,586.359390462963,0.0,0.4245,0.4245,248.90956125152778,248.90956125152778
2025-02-02,32,16,q4_3,B0,q4-inheritance-v2,delivery,547.0961843518518,547.0961843518518,0.0,0.4533,0.4533,247.9987003666944,247.9987003666944
2025-02-02,32,17,q4_3,B0,q4-inheritance-v2,delivery,563.4004074074072,563.4004074074072,0.0,0.4922,0.4922,277.3056805259258,277.3056805259258
2025-02-02,32,18,q4_3,B0,q4-inheritance-v2,delivery,616.5568930555556,616.5568930555556,0.0,0.4433,0.4433,273.31967069152785,273.31967069152785
2025-02-02,32,19,q4_3,B0,q4-inheritance-v2,delivery,650.9380856481481,650.9380856481481,0.0,0.4219,0.4219,274.6307783349537,274.6307783349537
2025-02-02,32,20,q4_3,B0,q4-inheritance-v2,delivery,650.5722314814816,650.5722314814816,0.0,0.4714,0.4714,306.6797499203704,306.6797499203704
2025-02-02,32,21,q4_3,B0,q4-inheritance-v2,delivery,646.927968425926,646.927968425926,0.0,0.5121,0.5121,331.2918126309167,331.2918126309167
2025-02-02,32,22,q4_3,B0,q4-inheritance-v2,delivery,645.3392033333333,645.3392033333333,0.0,0.4836,0.4836,312.08603873199996,312.08603873199996
2025-02-02,32,23,q4_3,B0,q4-inheritance-v2,delivery,636.9993796296297,636.9993796296297,0.0,0.4376,0.4376,278.750928525926,278.750928525926
2025-02-02,32,24,q4_3,B0,q4-inheritance-v2,delivery,639.1202027777779,639.1202027777779,0.0,0.4776,0.4776,305.24380884666675,305.24380884666675
2025-02-02,32,25,q4_3,B0,q4-inheritance-v2,delivery,673.5302258333332,673.5302258333332,0.0,0.4964,0.4964,334.34040410366663,334.34040410366663
2025-02-02,32,26,q4_3,B0,q4-inheritance-v2,delivery,695.6631574074074,695.6631574074074,0.0,0.4723,0.4723,328.5617092435185,328.5617092435185
2025-02-02,32,27,q4_3,B0,q4-inheritance-v2,delivery,646.5077960185185,646.5077960185185,0.0,0.4865,0.4865,314.5260427630093,314.5260427630093
2025-02-02,32,28,q4_3,B0,q4-inheritance-v2,delivery,595.2336680555555,595.2336680555555,0.0,0.4808,0.4808,286.1883476011111,286.1883476011111
2025-02-02,32,29,q4_3,B0,q4-inheritance-v2,delivery,610.5028518518519,610.5028518518519,0.0,0.4531,0.4531,276.61884217407413,276.61884217407413
2025-02-02,32,30,q4_3,B0,q4-inheritance-v2,delivery,678.6056874074073,678.6056874074073,0.0,0.4678,0.4678,317.4517405691852,317.4517405691852
2025-02-02,32,31,q4_3,B0,q4-inheritance-v2,delivery,701.9328650925926,701.9328650925926,0.0,0.4823,0.4823,338.54222083415743,338.54222083415743
2025-02-02,32,32,q4_3,B0,q4-inheritance-v2,delivery,663.0934166666666,663.0934166666666,0.0,0.4391,0.4391,291.1643192583333,291.1643192583333
2025-02-02,32,33,q4_3,B0,q4-inheritance-v2,delivery,1491.2762630555553,1491.2762630555553,0.0,0.3697,0.3697,551.3248344516387,551.3248344516387
2025-02-02,32,34,q4_3,B0,q4-inheritance-v2,delivery,714.3001554629631,714.3001554629631,0.0,0.5849,0.5849,417.7941609302871,417.7941609302871
2025-02-02,32,35,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,0.9636,0.9636,0.0,0.0
2025-02-02,32,36,q4_3,B0,q4-inheritance-v2,delivery,0.0,0.0,0.0,1.0488,1.0488,0.0,0.0
