decision_time,target_time,model,block_scheme,alpha,pred,actual,error,target_block,model_version
2025-01-09 00:00:00,2025-01-09 00:10:00,lag1,global,1.0,0.4812,0.4191,0.062100000000000044,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:20:00,lag1,global,1.0,0.4784,0.4194,0.059,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:30:00,lag1,global,1.0,0.4645,0.438,0.026500000000000024,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:40:00,lag1,global,1.0,0.3969,0.4088,-0.011900000000000022,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:50:00,lag1,global,1.0,0.4084,0.4364,-0.028000000000000025,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:00:00,lag1,global,1.0,0.4706,0.5088,-0.03820000000000001,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:10:00,lag1,global,1.0,0.4221,0.5012,-0.0791,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:20:00,lag1,global,1.0,0.3854,0.478,-0.09259999999999996,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:30:00,lag1,global,1.0,0.4234,0.4707,-0.04730000000000001,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:40:00,lag1,global,1.0,0.4695,0.4535,0.01599999999999996,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:50:00,lag1,global,1.0,0.4717,0.4965,-0.02479999999999999,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:00:00,lag1,global,1.0,0.4556,0.5399,-0.08430000000000004,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:10:00,lag1,global,1.0,0.4805,0.4534,0.027099999999999957,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:20:00,lag1,global,1.0,0.4564,0.4312,0.025199999999999945,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:30:00,lag1,global,1.0,0.4154,0.4938,-0.07840000000000003,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:40:00,lag1,global,1.0,0.4815,0.475,0.006500000000000006,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:50:00,lag1,global,1.0,0.5127,0.4826,0.03010000000000007,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:00:00,lag1,global,1.0,0.4799,0.5133,-0.033399999999999985,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:10:00,lag1,global,1.0,0.4908,0.4523,0.038500000000000034,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:20:00,lag1,global,1.0,0.4817,0.4587,0.02300000000000002,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:30:00,lag1,global,1.0,0.4544,0.5359,-0.08150000000000002,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:40:00,lag1,global,1.0,0.488,0.5214,-0.033399999999999985,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:50:00,lag1,global,1.0,0.5281,0.4921,0.03600000000000003,0,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:00:00,lag1,global,1.0,0.5297,0.5031,0.026599999999999957,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:10:00,lag1,global,1.0,0.5001,0.5235,-0.023399999999999976,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:20:00,lag1,global,1.0,0.4789,0.5153,-0.03639999999999999,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:30:00,lag1,global,1.0,0.4813,0.4959,-0.014600000000000002,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:40:00,lag1,global,1.0,0.4879,0.5105,-0.022599999999999953,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:50:00,lag1,global,1.0,0.4713,0.4981,-0.02679999999999999,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:00:00,lag1,global,1.0,0.4602,0.4678,-0.007599999999999996,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:10:00,lag1,global,1.0,0.506,0.4969,0.009099999999999997,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:20:00,lag1,global,1.0,0.5223,0.543,-0.02070000000000005,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:30:00,lag1,global,1.0,0.4762,0.5172,-0.04099999999999998,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:40:00,lag1,global,1.0,0.4624,0.4212,0.04119999999999996,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:50:00,lag1,global,1.0,0.7105,0.6542,0.05630000000000002,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 06:00:00,lag1,global,1.0,1.0558,1.0808,-0.02499999999999991,1,lag1|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:10:00,lag7,global,1.0,0.3809,0.4191,-0.038199999999999956,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:20:00,lag7,global,1.0,0.3964,0.4194,-0.02300000000000002,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:30:00,lag7,global,1.0,0.4654,0.438,0.02739999999999998,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:40:00,lag7,global,1.0,0.4542,0.4088,0.045399999999999996,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:50:00,lag7,global,1.0,0.4299,0.4364,-0.006500000000000006,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:00:00,lag7,global,1.0,0.4477,0.5088,-0.06110000000000004,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:10:00,lag7,global,1.0,0.4859,0.5012,-0.01529999999999998,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:20:00,lag7,global,1.0,0.4752,0.478,-0.002799999999999969,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:30:00,lag7,global,1.0,0.4348,0.4707,-0.03589999999999999,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:40:00,lag7,global,1.0,0.4513,0.4535,-0.0022000000000000353,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:50:00,lag7,global,1.0,0.4853,0.4965,-0.011199999999999988,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:00:00,lag7,global,1.0,0.4864,0.5399,-0.05350000000000005,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:10:00,lag7,global,1.0,0.4444,0.4534,-0.009000000000000008,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:20:00,lag7,global,1.0,0.4217,0.4312,-0.009500000000000008,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:30:00,lag7,global,1.0,0.4443,0.4938,-0.049500000000000044,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:40:00,lag7,global,1.0,0.4757,0.475,0.0007000000000000339,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:50:00,lag7,global,1.0,0.4517,0.4826,-0.030899999999999983,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:00:00,lag7,global,1.0,0.4249,0.5133,-0.08839999999999998,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:10:00,lag7,global,1.0,0.5053,0.4523,0.05299999999999999,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:20:00,lag7,global,1.0,0.5471,0.4587,0.08840000000000003,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:30:00,lag7,global,1.0,0.5103,0.5359,-0.025600000000000067,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:40:00,lag7,global,1.0,0.5009,0.5214,-0.020499999999999963,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:50:00,lag7,global,1.0,0.5244,0.4921,0.032299999999999995,0,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:00:00,lag7,global,1.0,0.548,0.5031,0.04490000000000005,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:10:00,lag7,global,1.0,0.5374,0.5235,0.013900000000000023,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:20:00,lag7,global,1.0,0.4983,0.5153,-0.01699999999999996,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:30:00,lag7,global,1.0,0.4835,0.4959,-0.012400000000000022,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:40:00,lag7,global,1.0,0.539,0.5105,0.02850000000000008,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:50:00,lag7,global,1.0,0.5404,0.4981,0.042300000000000004,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:00:00,lag7,global,1.0,0.4883,0.4678,0.020500000000000018,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:10:00,lag7,global,1.0,0.5077,0.4969,0.010800000000000032,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:20:00,lag7,global,1.0,0.5513,0.543,0.008299999999999974,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:30:00,lag7,global,1.0,0.528,0.5172,0.010800000000000032,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:40:00,lag7,global,1.0,0.4409,0.4212,0.019699999999999995,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:50:00,lag7,global,1.0,0.6417,0.6542,-0.012499999999999956,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 06:00:00,lag7,global,1.0,1.0168,1.0808,-0.06400000000000006,1,lag7|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:10:00,lag7_R,global,1.0,0.3809,0.4191,-0.038199999999999956,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:20:00,lag7_R,global,1.0,0.3964,0.4194,-0.02300000000000002,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:30:00,lag7_R,global,1.0,0.4654,0.438,0.02739999999999998,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:40:00,lag7_R,global,1.0,0.4542,0.4088,0.045399999999999996,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:50:00,lag7_R,global,1.0,0.4299,0.4364,-0.006500000000000006,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:00:00,lag7_R,global,1.0,0.4477,0.5088,-0.06110000000000004,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:10:00,lag7_R,global,1.0,0.4859,0.5012,-0.01529999999999998,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:20:00,lag7_R,global,1.0,0.4752,0.478,-0.002799999999999969,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:30:00,lag7_R,global,1.0,0.4348,0.4707,-0.03589999999999999,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:40:00,lag7_R,global,1.0,0.4513,0.4535,-0.0022000000000000353,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 01:50:00,lag7_R,global,1.0,0.4853,0.4965,-0.011199999999999988,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:00:00,lag7_R,global,1.0,0.4864,0.5399,-0.05350000000000005,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:10:00,lag7_R,global,1.0,0.4444,0.4534,-0.009000000000000008,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:20:00,lag7_R,global,1.0,0.4217,0.4312,-0.009500000000000008,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:30:00,lag7_R,global,1.0,0.4443,0.4938,-0.049500000000000044,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:40:00,lag7_R,global,1.0,0.4757,0.475,0.0007000000000000339,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 02:50:00,lag7_R,global,1.0,0.4517,0.4826,-0.030899999999999983,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:00:00,lag7_R,global,1.0,0.4249,0.5133,-0.08839999999999998,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:10:00,lag7_R,global,1.0,0.5053,0.4523,0.05299999999999999,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:20:00,lag7_R,global,1.0,0.5471,0.4587,0.08840000000000003,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:30:00,lag7_R,global,1.0,0.5103,0.5359,-0.025600000000000067,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:40:00,lag7_R,global,1.0,0.5009,0.5214,-0.020499999999999963,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 03:50:00,lag7_R,global,1.0,0.5244,0.4921,0.032299999999999995,0,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:00:00,lag7_R,global,1.0,0.548,0.5031,0.04490000000000005,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:10:00,lag7_R,global,1.0,0.5374,0.5235,0.013900000000000023,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:20:00,lag7_R,global,1.0,0.4983,0.5153,-0.01699999999999996,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:30:00,lag7_R,global,1.0,0.4835,0.4959,-0.012400000000000022,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:40:00,lag7_R,global,1.0,0.539,0.5105,0.02850000000000008,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 04:50:00,lag7_R,global,1.0,0.5404,0.4981,0.042300000000000004,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:00:00,lag7_R,global,1.0,0.4883,0.4678,0.020500000000000018,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:10:00,lag7_R,global,1.0,0.5077,0.4969,0.010800000000000032,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:20:00,lag7_R,global,1.0,0.5513,0.543,0.008299999999999974,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:30:00,lag7_R,global,1.0,0.528,0.5172,0.010800000000000032,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:40:00,lag7_R,global,1.0,0.4409,0.4212,0.019699999999999995,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 05:50:00,lag7_R,global,1.0,0.6417,0.6542,-0.012499999999999956,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 06:00:00,lag7_R,global,1.0,1.0168,1.0808,-0.06400000000000006,1,lag7_R|global|a=1|H=42
2025-01-09 00:00:00,2025-01-09 00:10:00,lag7_dN,global,0.01,0.4954915666892943,0.4191,0.07639156668929431,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 00:20:00,lag7_dN,global,0.01,0.5250306172792771,0.4194,0.10563061727927714,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 00:30:00,lag7_dN,global,0.01,0.5610284380236443,0.438,0.12302843802364433,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 00:40:00,lag7_dN,global,0.01,0.4972436075093734,0.4088,0.08844360750937341,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 00:50:00,lag7_dN,global,0.01,0.4854424136010333,0.4364,0.049042413601033286,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 01:00:00,lag7_dN,global,0.01,0.5506419850721319,0.5088,0.04184198507213188,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 01:10:00,lag7_dN,global,0.01,0.5670516508809751,0.5012,0.06585165088097511,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 01:20:00,lag7_dN,global,0.01,0.5322002597964635,0.478,0.05420025979646348,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 01:30:00,lag7_dN,global,0.01,0.5048955632068319,0.4707,0.034195563206831925,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 01:40:00,lag7_dN,global,0.01,0.5361179781214711,0.4535,0.08261797812147109,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 01:50:00,lag7_dN,global,0.01,0.5598496657097742,0.4965,0.06334966570977424,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 02:00:00,lag7_dN,global,0.01,0.5570326075038698,0.5399,0.0171326075038698,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 02:10:00,lag7_dN,global,0.01,0.5663438685559266,0.4534,0.11294386855592653,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 02:20:00,lag7_dN,global,0.01,0.5378122801555152,0.4312,0.10661228015551516,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 02:30:00,lag7_dN,global,0.01,0.5005598549680171,0.4938,0.0067598549680171205,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 02:40:00,lag7_dN,global,0.01,0.5422204116892229,0.475,0.06722041168922288,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 02:50:00,lag7_dN,global,0.01,0.5552915086975833,0.4826,0.07269150869758328,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 03:00:00,lag7_dN,global,0.01,0.5335631248769658,0.5133,0.0202631248769658,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 03:10:00,lag7_dN,global,0.01,0.585736669300497,0.4523,0.13343666930049697,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 03:20:00,lag7_dN,global,0.01,0.6318121563970378,0.4587,0.1731121563970378,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 03:30:00,lag7_dN,global,0.01,0.6291876919945689,0.5359,0.09328769199456888,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 03:40:00,lag7_dN,global,0.01,0.607292416505566,0.5214,0.085892416505566,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 03:50:00,lag7_dN,global,0.01,0.6139762451339458,0.4921,0.1218762451339458,0,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 04:00:00,lag7_dN,global,0.01,0.6449450510226787,0.5031,0.14184505102267875,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 04:10:00,lag7_dN,global,0.01,0.6555149954233875,0.5235,0.13201499542338757,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 04:20:00,lag7_dN,global,0.01,0.5986451450069035,0.5153,0.08334514500690349,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 04:30:00,lag7_dN,global,0.01,0.5503223927519011,0.4959,0.05442239275190108,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 04:40:00,lag7_dN,global,0.01,0.6384200616619318,0.5105,0.12792006166193182,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 04:50:00,lag7_dN,global,0.01,0.6687499725465587,0.4981,0.17064997254655867,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 05:00:00,lag7_dN,global,0.01,0.6066553745599964,0.4678,0.13885537455999641,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 05:10:00,lag7_dN,global,0.01,0.5801116330956841,0.4969,0.08321163309568413,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 05:20:00,lag7_dN,global,0.01,0.6130305328749984,0.543,0.07003053287499839,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 05:30:00,lag7_dN,global,0.01,0.6157389409639805,0.5172,0.09853894096398053,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 05:40:00,lag7_dN,global,0.01,0.545173536774581,0.4212,0.123973536774581,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 05:50:00,lag7_dN,global,0.01,0.7652987540132297,0.6542,0.11109875401322966,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 06:00:00,lag7_dN,global,0.01,1.138496357311067,1.0808,0.057696357311066926,1,lag7_dN|global|a=0.01|H=42
2025-01-09 00:00:00,2025-01-09 00:10:00,lag7_dN,global,0.1,0.49355259208108165,0.4191,0.07445259208108168,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 00:20:00,lag7_dN,global,0.1,0.5219399882087794,0.4194,0.10253998820877941,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 00:30:00,lag7_dN,global,0.1,0.5606450509251929,0.438,0.1226450509251929,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 00:40:00,lag7_dN,global,0.1,0.5011738707053001,0.4088,0.09237387070530007,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 00:50:00,lag7_dN,global,0.1,0.48834737200754863,0.4364,0.05194737200754862,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 01:00:00,lag7_dN,global,0.1,0.5496586514858793,0.5088,0.040858651485879305,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 01:10:00,lag7_dN,global,0.1,0.567855826745243,0.5012,0.06665582674524306,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 01:20:00,lag7_dN,global,0.1,0.5349856278456728,0.478,0.05698562784567285,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 01:30:00,lag7_dN,global,0.1,0.5066066944683849,0.4707,0.0359066944683849,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 01:40:00,lag7_dN,global,0.1,0.5366213970293017,0.4535,0.08312139702930166,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 01:50:00,lag7_dN,global,0.1,0.561195417062614,0.4965,0.064695417062614,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 02:00:00,lag7_dN,global,0.1,0.5586996838304281,0.5399,0.01879968383042807,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 02:10:00,lag7_dN,global,0.1,0.5638017683162118,0.4534,0.11040176831621173,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 02:20:00,lag7_dN,global,0.1,0.5357485580483171,0.4312,0.10454855804831709,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 02:30:00,lag7_dN,global,0.1,0.503405960067721,0.4938,0.009605960067720964,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 02:40:00,lag7_dN,global,0.1,0.5442248205604127,0.475,0.06922482056041268,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 02:50:00,lag7_dN,global,0.1,0.5542548932475169,0.4826,0.0716548932475169,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 03:00:00,lag7_dN,global,0.1,0.5321104735014963,0.5133,0.01881047350149634,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 03:10:00,lag7_dN,global,0.1,0.5865994966898329,0.4523,0.13429949668983293,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 03:20:00,lag7_dN,global,0.1,0.6323242560956646,0.4587,0.17362425609566456,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 03:30:00,lag7_dN,global,0.1,0.6268962966976036,0.5359,0.09099629669760356,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 03:40:00,lag7_dN,global,0.1,0.6060260363748442,0.5214,0.08462603637484423,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 03:50:00,lag7_dN,global,0.1,0.6140893328436274,0.4921,0.12198933284362745,0,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 04:00:00,lag7_dN,global,0.1,0.6444536592393149,0.5031,0.14135365923931487,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 04:10:00,lag7_dN,global,0.1,0.653286986140205,0.5235,0.129786986140205,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 04:20:00,lag7_dN,global,0.1,0.597874835971691,0.5153,0.08257483597169102,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 04:30:00,lag7_dN,global,0.1,0.5523020294466442,0.4959,0.056402029446644186,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 04:40:00,lag7_dN,global,0.1,0.6377256392655909,0.5105,0.12722563926559094,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 04:50:00,lag7_dN,global,0.1,0.6656823653860312,0.4981,0.16758236538603122,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 05:00:00,lag7_dN,global,0.1,0.6044076464430123,0.4678,0.13660764644301227,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 05:10:00,lag7_dN,global,0.1,0.5816327720065888,0.4969,0.0847327720065888,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 05:20:00,lag7_dN,global,0.1,0.6154278661305581,0.543,0.07242786613055807,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 05:30:00,lag7_dN,global,0.1,0.616002746810359,0.5172,0.09880274681035905,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 05:40:00,lag7_dN,global,0.1,0.5440809730484368,0.4212,0.12288097304843681,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 05:50:00,lag7_dN,global,0.1,0.7626208998484714,0.6542,0.10842089984847136,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 06:00:00,lag7_dN,global,0.1,1.1359745609678145,1.0808,0.05517456096781448,1,lag7_dN|global|a=0.1|H=42
2025-01-09 00:00:00,2025-01-09 00:10:00,lag7_dN,global,1.0,0.48377456357128795,0.4191,0.06467456357128798,0,lag7_dN|global|a=1|H=42
