date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-01-09,8,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,103581.0362840429,103581.0362840429,0.0,0.0,20757.483763469416,19050.312348815427,30576.899984975687,0.0,0.0,7802.123952434151,7413.609721762699,6754.622113604983,9.094947017729282e-13,103488.70136011374,103488.70136011374
2025-01-10,9,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,40450.65857934421,40450.65857934421,0.0,0.0,16627.390763460528,12534.613757210858,18508.533610888055,3278.859764818085,3278.859764818085,7413.609721762699,9975.094608128036,6194.443300918388,9.094947017729282e-13,40356.314171719205,40356.314171719205
2025-01-11,10,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,28842.63657264467,28842.63657264467,0.0,0.0,19182.641965275438,17131.103676887622,4765.625545281706,2382.9488,2382.9488,9975.094608128036,10115.577835917697,8199.850630785118,9.094947017729282e-13,28942.869057103002,28942.869057103006
2025-01-12,11,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,132986.6353893907,57878.745086375646,75107.89030301505,12106.812152416753,17220.314314138606,20905.511865922042,1.1368683772161603e-13,0.0,0.0,10115.577835917697,4415.858030257764,4598.210759465515,9.094947017729282e-13,57860.54992051315,57860.54992051315
2025-01-13,12,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,74333.87357300289,74333.87357300289,0.0,0.0,27583.971478178762,24277.84773787416,4599.087088725695,0.0,0.0,4415.858030257764,4993.212552691399,3967.0770228324704,8.810729923425242e-13,74405.06618364873,74405.06618364873
2025-01-14,13,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,74270.31858174423,74270.31858174423,0.0,0.0,26923.00751653681,23454.200451396042,3418.8747081598544,0.0,0.0,4993.212552691399,5811.722075398043,4079.4149758419594,9.094947017729282e-13,74091.97931534145,74091.97931534145
2025-01-15,14,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,84831.42589137195,84831.42589137195,0.0,0.0,23233.806608611114,19316.496533978116,11404.889943294047,0.0,0.0,5811.722075398043,7491.871201083418,6662.541802535724,8.952838470577262e-13,84962.7003516914,84962.70035169137
2025-01-16,15,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,71450.40508676812,71377.69854236601,72.70654440211983,10.281629696969503,24078.13932804338,25904.29280369247,4758.471255230713,0.0,0.0,7491.871201083418,3028.877684538996,3009.842304991843,9.094947017729282e-13,71574.93500056183,71574.93500056185
2025-01-17,16,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,39338.308789290386,39338.308789290386,0.0,0.0,24135.79301425987,15191.676902881729,17910.60284623541,4688.580366666666,4688.580366666666,3028.877684538996,9912.667905545324,6764.361949598148,8.810729923425242e-13,39310.60120216956,39310.60120216955
2025-01-18,17,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,26251.905143723958,26251.905143723958,0.0,0.0,20991.04755360726,18276.901333125927,4217.016679928873,3157.7178166666667,3157.7178166666667,9912.667905545324,10560.978533954698,9072.485166734048,9.094947017729282e-13,26113.297356540625,26113.29735654062
2025-01-19,18,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,130275.94224812312,56108.15101569679,74167.79123242632,11785.020620367433,20676.172741586994,22343.280123183573,24.403656170033514,8.526512829121202e-14,8.526512829121202e-14,10560.978533954698,6624.233085363045,7249.917266325331,9.094947017729282e-13,56198.99156679306,56198.99156679306
2025-01-20,19,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,71546.2194214597,71427.16153196186,119.0578894978449,16.51059346801344,28013.304209775986,25896.73553493939,3018.282742125897,0.0,0.0,6624.233085363045,5902.43082790985,5789.109952341432,8.171241461241152e-13,71635.12314557392,71635.12314557392
2025-01-21,20,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,71208.01172136633,71208.01172136633,0.0,0.0,26624.58384486892,22739.27916607016,7780.643138987409,204.29321666666647,204.29321666666647,5902.43082790985,7191.424000683888,7379.378650158335,9.094947017729282e-13,71220.91062616967,71220.91062616967
2025-01-22,21,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,70488.49519063672,70488.49519063672,0.0,0.0,24917.933432167032,23043.24042239393,1692.6358356458138,0.0,0.0,7191.424000683888,6540.94313450683,6720.251269899135,9.094947017729282e-13,70549.0531947584,70549.05319475838
2025-01-23,22,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,71496.0665937063,71496.0665937063,0.0,0.0,23743.520819173682,24371.217768523147,2315.9373464978594,0.0,0.0,6540.94313450683,3376.505605738418,3041.8647772727627,9.094947017729282e-13,71312.25686338407,71312.25686338407
2025-01-24,23,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,36901.91644166197,36901.91644166197,0.0,0.0,22581.805538880002,13945.861905706646,17712.818903390547,6317.50841266321,6317.50841266321,3376.505605738418,10099.258174895345,7273.571498965925,8.810729923425242e-13,36836.533626113356,36836.533626113356
2025-01-25,24,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,24037.51616701923,24037.51616701923,0.0,0.0,19221.65233897334,17274.402163655977,5459.992933685801,4845.4239,4845.4239,10099.258174895345,10125.70002484841,8428.291754873715,9.094947017729282e-13,23675.514942174355,23675.514942174355
2025-01-26,25,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,132809.59136086126,53762.92582560992,79046.66553525133,12633.816681791242,17944.216154241025,19742.624727496634,15.301144149831885,0.0,0.0,10125.70002484841,6338.5244773682825,7201.09082073938,9.094947017729282e-13,54043.516289214516,54043.516289214516
2025-01-27,26,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,69714.79542902038,69714.79542902038,0.0,0.0,22766.735346698464,20252.017949192767,6610.961660491264,49.185983333333525,49.185983333333525,6338.5244773682825,6589.444740563619,6963.866752206699,8.881784197001252e-13,69983.74929056712,69983.74929056712
2025-01-28,27,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,67529.7461854261,67214.91715227363,314.82903315248734,48.573483476430965,26345.27586949448,23821.657434794186,1506.1712823742123,5.684341886080802e-14,5.684341886080802e-14,6589.444740563619,6472.536229075047,6158.112993043143,9.094947017729282e-13,66916.48280790189,66916.48280790188
2025-01-29,28,q4_2,B0,JANUARY_B0,q4-inheritance-v2,delivery,69228.5457161195,69228.5457161195,0.0,0.0,25975.14352736296,21600.78331526346,9152.976485875899,42.60041666666666,42.60041666666666,6472.536229075047,8345.496217950702,7259.82222727881,8.810729923425242e-13,69226.0631837306,69226.0631837306
