date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-02-01,31,q4_3,B1,E9_formal_lag1_measurement,20745.19844651669,20745.19844651669,0.0,0.0,23056.56505037319,19328.853710963842,6526.352021954838,2841.8177037860896,5212.752884667622,6711.730296090661,5943.6203891245805,1.8189894035458565e-12,20927.45390157056,20326.097206105023
2025-02-02,32,q4_3,B1,E9_formal_lag1_measurement,91630.47185266067,56530.18144580603,35100.29040685456,5981.942338074073,25997.27688217588,24042.03411724941,1682.6285115209123,0.0,6711.730296090661,6032.383537677732,5978.44154600332,9.094947017729282e-13,46991.39731192958,56530.18144580606
2025-02-03,33,q4_3,B1,E9_formal_lag1_measurement,67221.63171144067,64210.06870754431,3011.563003896374,531.2666698374212,26867.681137282114,24314.84739579723,5254.776367632264,0.0,6032.383537677732,5891.204313253154,5999.999991152918,9.094947017729282e-13,64696.02369175,64454.31284999431
2025-02-04,34,q4_3,B1,E9_formal_lag1_measurement,67869.6557085656,67485.07601852786,384.57969003772337,68.67897383793763,25081.416481095923,23220.68236009318,7774.17599837725,0.0,5891.204313253154,5208.776859921539,5967.710457922324,9.094947017729282e-13,66936.66178990906,67847.93889749623
2025-02-05,35,q4_3,B1,E9_formal_lag1_measurement,66182.82171592764,64660.55792233654,1522.2637935911166,268.03563141608936,27508.172800343527,23509.464705035658,4494.668207345176,2.052500000000009,5208.776859921539,6524.169275744455,6000.0,2.2737367544323206e-13,61785.87456034732,64053.45090091815
2025-02-06,36,q4_3,B1,E9_formal_lag1_measurement,65523.956947884246,65352.024197059574,171.93275082467264,38.49092656081859,24364.99130758243,23403.799750877206,5711.938761874636,0.0,6524.169275744455,4969.0585479761,6000.0,4.547473508864641e-13,66698.29044230697,65761.87427830955
2025-02-07,37,q4_3,B1,E9_formal_lag1_measurement,29567.843803784115,29567.843803784115,0.0,0.0,18362.49277547361,15534.54261893104,18805.675589812054,7336.331674609655,4969.0585479761,6014.403059714734,6000.0,9.094947017729282e-13,30235.98283588329,29324.91293275634
2025-02-08,38,q4_3,B1,E9_formal_lag1_measurement,16843.453985612552,16843.453985612552,0.0,0.0,21556.042121065355,18783.38782535057,3028.9021514680453,2716.949393839889,6014.403059714734,6664.830957914536,6000.0,4.547473508864641e-13,16404.171964347435,16676.534775390333
2025-02-09,39,q4_3,B1,E9_formal_lag1_measurement,93675.95944924014,57191.652557259455,36484.30689198068,6255.147850052376,23138.71351134531,21517.391108455664,997.5185452525269,0.0,6664.830957914536,5934.8202687118965,5929.020805599593,9.094947017729282e-13,47009.12310658273,57191.652557259455
2025-02-10,40,q4_3,B1,E9_formal_lag1_measurement,57624.147319698815,57525.28699588215,98.86032381666868,20.392850000000408,27964.748815296643,25180.840570159795,6809.584630761603,0.0,5934.8202687118965,5921.573870869076,5918.946413020007,9.094947017729282e-13,57181.22006037241,57770.21218793343
2025-02-11,41,q4_3,B1,E9_formal_lag1_measurement,64508.44054051822,58727.14198310369,5781.298557414532,1007.1991102293797,24074.11893524161,22370.214542498066,7892.681265835884,60.787584286191226,5921.573870869076,5180.011853042589,5993.158182284373,9.094947017729282e-13,57676.43382587008,58958.17586605238
2025-02-12,42,q4_3,B1,E9_formal_lag1_measurement,60919.78690542715,58222.62886923075,2697.158036196394,461.75421589351816,27040.973313420265,23238.478951986115,7033.469149574159,0.0,5180.011853042589,6337.823983127807,5981.314650942282,1.8189894035458565e-12,57566.91669483026,57746.680080313745
2025-02-13,43,q4_3,B1,E9_formal_lag1_measurement,53955.57689164436,52737.43142490252,1218.1454667418343,226.87919755103133,23452.49908985776,22238.08551209624,4264.625558456793,191.16653174603246,6337.823983127807,5145.817827282068,6000.0,1.8189894035458565e-12,52904.278906357795,53111.40904303619
2025-02-14,44,q4_3,B1,E9_formal_lag1_measurement,26056.811217319773,26056.811217319773,0.0,0.0,19669.96326080163,17613.826148078606,16585.11787855213,7265.671406033043,5145.817827282068,5239.780466685584,6000.0,1.8189894035458565e-12,26025.921041717324,26083.614196217877
