date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-02-01,31,q4_3,B1,E7_disable_12,20946.418541820036,20946.418541820036,0.0,0.0,23108.11297943577,19388.77817849909,8025.377634172291,2006.480155545149,5212.752884667622,6697.467020446688,5929.357113480608,1.8189894035458565e-12,20927.45390157056,20527.317301408366
2025-02-02,32,q4_3,B1,E7_disable_12,89653.94199184857,56422.25661601745,33231.68537583103,5683.116576169618,26682.65200535084,24513.702765698556,1776.4484003381824,0.0,6697.467020446688,6171.141784291637,5978.441546240679,9.094947017729282e-13,46998.19755749845,56422.25661601746
2025-02-03,33,q4_3,B1,E7_disable_12,68423.15016819081,66035.60184062667,2387.548327564135,420.5732996757316,26871.346787312566,24346.0665063919,7944.036626245732,0.0,6171.141784291637,6000.532268826163,6000.0,9.094947017729282e-13,64631.12634567116,66279.84598307667
2025-02-04,34,q4_3,B1,E7_disable_12,69239.17191152286,68876.72442537503,362.4474861478251,64.92425267585463,24492.763812739548,22747.88270814715,10111.979284197627,0.0,6000.532268826163,5258.0344530334205,5967.710390183698,1.8189894035458565e-12,66886.89162793613,69239.58724979311
2025-02-05,35,q4_3,B1,E7_disable_12,67204.94323099895,65869.2803543923,1335.6628766066576,223.83824851778354,27121.44083801401,23144.849213021735,6279.111621872253,2.052500000000009,5258.0344530334205,6590.879190354329,6000.0,2.2737367544323206e-13,61761.81741900487,65262.17338752421
2025-02-06,36,q4_3,B1,E7_disable_12,67463.90062918507,67349.8993914785,114.00123770656981,26.524078157988015,24186.715910591414,23105.915204001383,10096.30149020097,0.0,6590.879190354329,5180.639453638875,6000.0,4.547473508864641e-13,66669.9380536961,67759.74947272851
2025-02-07,37,q4_3,B1,E7_disable_12,30558.83401478335,30558.83401478335,0.0,0.0,18111.31220848871,15509.203380033307,22291.98275620376,8246.696082204251,5180.639453638875,6014.403059714734,6000.0,9.094947017729282e-13,30159.80661434166,30315.903143755575
2025-02-08,38,q4_3,B1,E7_disable_12,17134.161811985054,17134.161811985054,0.0,0.0,21583.318385010276,18783.387828789164,3669.8303799605615,2592.658176276699,6014.403059714734,6690.707490327704,6000.0,4.547473508864641e-13,16404.171964347435,16967.242601762835
2025-02-09,39,q4_3,B1,E7_disable_12,91834.82851980139,56708.681412555234,35126.14710724613,6040.941145356019,24218.5545379729,22411.51487653234,1148.30855153221,0.0,6690.707490327704,6042.634741898241,5929.020805457351,9.094947017729282e-13,46996.99880922909,56708.68141255523
2025-02-10,40,q4_3,B1,E7_disable_12,58946.716366071414,58847.856042254745,98.86032381666868,20.392850000000408,26713.27230046037,24156.19066192609,6067.6728982141985,0.0,6042.634741898241,5922.209314628106,5919.581723995199,9.094947017729282e-13,57137.47754348934,59092.7811418621
2025-02-11,41,q4_3,B1,E7_disable_12,62431.746250251155,58503.233744980615,3928.5125052705525,695.8356982421094,24545.451651144595,22776.41745168115,7273.299742193843,0.0,5922.209314628106,5199.6173104685595,5988.0228238494265,9.094947017729282e-13,57676.170241919666,58734.26772037323
2025-02-12,42,q4_3,B1,E7_disable_12,61357.13382803095,58744.60190759143,2612.5319204395264,448.5920546435192,26767.203039712917,22901.50881482443,6712.924433795472,0.0,5199.6173104685595,6452.905866681661,5981.315309202017,9.094947017729282e-13,57557.91666648534,58268.653117042355
2025-02-13,43,q4_3,B1,E7_disable_12,54076.63194382469,53255.98841791515,820.6435259095415,153.66265816700513,23141.751220221315,22003.148084862343,3983.346870351992,0.0,6452.905866681661,5213.744189566771,6000.0,9.094947017729282e-13,52855.471326536266,53629.966037680904
2025-02-14,44,q4_3,B1,E7_disable_12,26038.650453087495,26038.650453087495,0.0,0.0,19726.74138899768,17729.36706885188,16543.304229728168,7122.028912768611,5213.744189566771,5239.780466685584,6000.0,9.094947017729282e-13,26006.331089809923,26065.453431985596
2025-02-15,45,q4_3,B1,E7_disable_12,18645.155081077097,18566.69067660283,78.46440447427092,20.309609375000036,21380.196227019544,18589.278503262387,2285.3329926260785,5098.86362403467,5239.780466685584,5927.995493129971,6000.0,9.094947017729282e-13,17913.17391156404,18421.469815479722
2025-02-16,46,q4_3,B1,E7_disable_12,96832.60064343293,55050.626769823626,41781.97387360931,7160.73915815998,22372.03756848944,20622.308237921854,371.59091385278623,0.0,5927.995493129971,5414.152330418976,5963.845890495728,9.094947017729282e-13,44413.65505874234,55047.333893831965
2025-02-17,47,q4_3,B1,E7_disable_12,56502.788166392515,55514.491717516554,988.296448875959,154.25964938888706,24516.45046125954,21572.717191565243,3942.9957111907224,26.069203306879174,5414.152330418976,5932.858862493028,5970.059900730021,1.8189894035458565e-12,57699.15921031995,55505.73939242072
2025-02-18,48,q4_3,B1,E7_disable_12,55970.11012595309,55410.2274599493,559.8826660038017,87.5326416944439,21414.620461718547,19969.54185011519,4556.501205809857,49.794716666666545,5932.858862493028,5198.806269810591,5973.035731656517,1.8189894035458565e-12,49963.77889319725,55674.33442453634
2025-02-19,49,q4_3,B1,E7_disable_12,57551.05724521838,53278.65850801653,4272.398737201828,819.5093381481279,24939.243331751517,22517.53978535135,2173.3998096770215,0.0,5198.806269810591,5122.678876271152,5982.470079332188,1.8189894035458565e-12,50827.408845718426,53343.349463083665
2025-02-20,50,q4_3,B1,E7_disable_12,55775.50190824025,53979.78848033247,1795.713427907792,348.1775518028219,26265.074101091323,23578.747098535092,4231.712184059839,3.1997166666666317,5122.678876271152,5185.734263216422,5973.543825528048,4.547473508864641e-13,53065.72410913049,53808.74957322274
2025-02-21,51,q4_3,B1,E7_disable_12,23898.70937788965,23898.70937788965,0.0,0.0,17791.159862852513,15977.157536731122,13061.518780874221,10727.783928013685,5185.734263216422,5222.507694252716,5899.333562006527,1.8189894035458565e-12,22878.347614408784,23882.08587484104
2025-02-22,52,q4_3,B1,E7_disable_12,16910.300552730594,16910.300552730594,0.0,0.0,22990.53487419327,19452.84952072848,3327.582564574427,4605.718575507188,5222.507694252716,6528.140320642138,6000.0,9.094947017729282e-13,16287.67582832553,16525.6402223306
2025-02-23,53,q4_3,B1,E7_disable_12,84888.41030155266,47856.66761884744,37031.742682705255,6352.506573148151,22785.324991943937,22270.53391021978,184.15661542231499,0.0,6528.140320642138,4668.993626382187,6000.0,9.094947017729282e-13,38554.3737633851,48396.20701259745
2025-02-24,54,q4_3,B1,E7_disable_12,53827.81427808771,51508.28687520493,2319.5274028827735,379.75521325443435,26903.118827448474,22690.08992162419,4744.656896245951,401.1035571763788,4668.993626382187,6274.078301329583,5885.5876396234935,9.094947017729282e-13,49953.868925151044,50968.74748145493
2025-02-25,55,q4_3,B1,E7_disable_12,51271.59314344706,47902.83801062541,3368.755132821663,567.647845723863,23948.64090699201,23038.898060345302,5246.754201820738,676.043862695831,6274.078301329583,4708.6230570933485,5865.300930283657,9.094947017729282e-13,49496.405082835525,48413.84330427124
2025-02-26,56,q4_3,B1,E7_disable_12,52767.49836074959,49479.66544379191,3287.832916957676,548.3040038791934,25804.826766127124,22644.813030240297,1856.231772124882,0.0,4708.6230570933485,5319.5024311321,5987.06300313447,9.094947017729282e-13,46409.37190171162,49513.83409610576
2025-02-27,57,q4_3,B1,E7_disable_12,51859.313163231585,47933.486848369015,3925.826314862567,631.3342746989589,25423.58294001689,23264.500709008564,3098.7671628670387,0.0,5319.5024311321,4915.493987238371,5848.064687922096,9.094947017729282e-13,44815.748915688346,47813.52074860917
2025-02-28,58,q4_3,B1,E7_disable_12,21929.032320929793,21929.032320929793,0.0,0.0,18541.691488297805,16487.298077208256,10868.517803179617,10977.805581857021,4915.493987238371,5126.548891094297,5838.317898321234,9.094947017729282e-13,20885.260935384682,21913.47762866749
2025-03-01,59,q4_3,B1,E7_disable_12,16503.019276874355,16503.019276874355,0.0,0.0,22346.296492607045,18774.382206682563,2999.320691952893,7340.285315084805,5126.548891094297,6536.170668363712,5989.663729217725,2.2737367544323206e-13,16761.12467445855,16093.366122936859
2025-03-02,60,q4_3,B1,E7_disable_12,77712.01348811571,52185.01043516703,25527.0030529487,4459.788447054034,22473.981311083044,21531.666653955974,546.1667276454858,0.0,6536.170668363712,5160.4918968884485,5962.677121392498,9.094947017729282e-13,38395.73514155706,52431.351617767024
2025-03-03,61,q4_3,B1,E7_disable_12,56063.562366185826,56063.562366185826,0.0,0.0,26121.1238123411,22350.79830475867,2958.1140593055425,0.0,5160.4918968884485,6381.3557286101295,5969.27275320578,9.094947017729282e-13,53940.50674288053,55824.386306864624
2025-03-04,62,q4_3,B1,E7_disable_12,51434.466825308635,51434.466825308635,0.0,0.0,22952.27398727318,21917.687035512565,3511.0957631133897,185.48600000000033,6381.3557286101295,5052.524020960967,5960.479049657273,1.8189894035458565e-12,46596.025101350526,52022.42930329097
2025-03-05,63,q4_3,B1,E7_disable_12,49945.79144373659,49945.79144373659,0.0,0.0,29004.703155137442,25248.305542683724,4573.940010430069,412.20855402777795,5052.524020960967,5954.750610908161,5972.751376334302,1.8189894035458565e-12,47910.96422224346,49601.994855525496
2025-03-06,64,q4_3,B1,E7_disable_12,49210.70297934171,49210.70297934171,0.0,0.0,23780.20436548295,22352.15803744821,3526.3969530811537,429.4468678571436,5954.750610908161,4953.389977211238,5955.801054350347,1.8189894035458565e-12,44741.70439011021,49391.941131441716
2025-03-07,65,q4_3,B1,E7_disable_12,22764.2600513226,22764.2600513226,0.0,0.0,19867.271051093387,16869.84292337145,13695.524212349635,10907.000002727413,4953.389977211238,6018.762398850293,5977.073162596076,2.2737367544323206e-13,22759.707349033808,22507.588586239264
2025-03-08,66,q4_3,B1,E7_disable_12,14402.997385518613,14402.997385518613,0.0,0.0,21378.593220166862,18973.29678371113,1687.7127023367561,10568.720841270708,6018.762398850293,6300.665869680451,5847.850138994821,9.094947017729282e-13,13807.822642846768,14227.099685451947
2025-03-09,67,q4_3,B1,E7_disable_12,78697.037107947,46779.60602134582,31917.431086601184,5484.968429838014,20928.009734510004,20271.279136252007,1645.633524318304,0.0,6300.665869680451,4786.914781046295,5894.90997044825,4.547473508864641e-13,33614.09747683586,47004.431190095806
2025-03-10,68,q4_3,B1,E7_disable_12,53317.44786130904,49683.01157472988,3634.4362865791604,596.130223999999,26686.370938647833,24124.383368866394,3474.0975901030015,0.0,4786.914781046295,4674.496311887519,5937.207470201786,1.8189894035458565e-12,45859.30086180709,50154.05687477989
2025-03-11,69,q4_3,B1,E7_disable_12,49445.325418670735,49445.325418670735,0.0,0.0,29124.465491126146,24925.492816072176,5048.153880883285,205.55257456128913,4674.496311887519,6030.61392098329,5999.918097854471,9.094947017729282e-13,39247.88143281793,48972.81992602491
2025-03-12,70,q4_3,B1,E7_disable_12,52629.32695240823,49189.25161895002,3440.075333458212,527.0833867500007,25190.282757171874,23027.87782370517,3682.956588020918,6.070676785714227,6030.61392098329,5654.699911552192,5914.6668371986725,9.094947017729282e-13,44696.00789440716,49097.55430710669
2025-03-13,71,q4_3,B1,E7_disable_12,50133.322340226354,48950.03375228411,1183.288587942252,199.7168756497485,24525.82835639972,22639.284907892266,4126.806892987426,0.0,5654.699911552192,5058.0420086506565,5968.980373467727,9.094947017729282e-13,45803.73128605951,49252.86985197326
2025-03-14,72,q4_3,B1,E7_disable_12,19798.893416865274,19798.893416865274,0.0,0.0,20787.894145615184,17822.80834468144,10894.354439240737,14194.911418026153,5058.0420086506565,5992.280429621603,5977.526670061863,2.2737367544323206e-13,19053.85947137779,19549.997169665276
2025-03-15,73,q4_3,B1,E7_disable_12,14705.650478194726,14705.650478194726,0.0,0.0,22675.025902658217,19990.381646196707,2760.0548930203154,8105.657962882737,5992.280429621603,6431.986353666953,5969.689036267313,4.547473508864641e-13,13398.297637350608,14520.042961394725
2025-03-16,74,q4_3,B1,E7_disable_12,68863.8272797572,43837.90491045732,25025.922369299842,4218.9465112212565,23882.4809130876,23499.258027182797,1423.5066760472905,0.0,6431.986353666953,4318.504215292459,5970.968415092835,9.094947017729282e-13,31632.871492578477,44415.06276833234
2025-03-17,75,q4_3,B1,E7_disable_12,44606.7698786918,44154.57065499861,452.1992236931829,91.11260384528978,25912.449337325168,21206.37931995363,3245.0413891625285,0.0,4318.504215292459,6547.725587677576,5967.609591453619,1.8189894035458565e-12,38864.4220319964,43577.412797123616
2025-03-18,76,q4_3,B1,E7_disable_12,45793.258116539335,44871.4156695399,921.8424469994408,177.22289518516016,24724.844495124562,22905.242254621782,6810.11783158647,640.9921109670802,6547.725587677576,5859.5273129200195,5986.65503717946,1.8189894035458565e-12,45300.240294544274,45105.90202190239
2025-03-19,77,q4_3,B1,E7_disable_12,43323.25970218152,43323.25970218152,0.0,0.0,28412.75995984253,25497.67957581213,3664.8416279612657,315.67432110890724,5859.5273129200195,5937.323968766919,5977.9474110992505,1.8189894035458565e-12,36708.125618379774,43360.698655756525
2025-03-20,78,q4_3,B1,E7_disable_12,50358.223653566754,47897.2774000877,2460.946253479054,472.59406871015506,23803.44580314518,22170.626475075627,2537.8698977851873,0.0,5937.323968766919,5149.363166904914,5983.631230972838,2.2737367544323206e-13,42262.6228666811,47997.10964427936
2025-03-21,79,q4_3,B1,E7_disable_12,18682.250867172053,18682.250867172053,0.0,0.0,22785.68992024066,19046.851963996363,9410.006507467317,16543.46920668517,5149.363166904914,6688.621808035207,6000.0,2.2737367544323206e-13,18292.52730881097,18310.493317042892
2025-03-22,80,q4_3,B1,E7_disable_12,14123.271709350567,14123.271709350567,0.0,0.0,21318.778352163794,19302.794463966453,3202.886064505296,12387.359147779936,6688.621808035207,6566.458861499526,5988.398888279802,9.094947017729282e-13,13740.6663031917,14123.271709350569
2025-03-23,81,q4_3,B1,E7_disable_12,67235.22774775774,39259.55008093523,27975.67766682251,4898.6643575,23453.19718550926,22297.505474018228,1327.832710977119,0.0,6566.458861499526,5312.480837954156,5973.306212951235,9.094947017729282e-13,30746.483483378342,39511.74409283523
2025-03-24,82,q4_3,B1,E7_disable_12,42553.35581472512,41542.59805412714,1010.7577605979739,197.72222728231444,26086.560249158774,23142.121633539104,4094.6485418146885,693.7518516776661,5312.480837954156,5666.426766372835,5936.649705605762,9.094947017729282e-13,39570.49431273147,41573.8947052688
2025-03-25,83,q4_3,B1,E7_disable_12,49655.46086126607,46966.712798305925,2688.7480629601455,448.48302723537296,25584.403392253236,23716.48292036391,3799.7182044478964,0.0,5666.426766372835,4938.5549162464795,5975.520456941827,9.094947017729282e-13,47467.329490901415,47434.16525415176
2025-03-26,84,q4_3,B1,E7_disable_12,42343.22465393014,42277.569461080486,65.65519284965488,13.330561094857828,27123.68274467237,23200.992219774547,3810.2122059755466,822.343569979739,4938.5549162464795,6214.346587626923,5963.083741032769,9.094947017729282e-13,40872.251443224864,41526.62634219298
