date,day_index,plan_j,B_kwh,A_kwh,delta_A_minus_B_kwh,price_yuan_per_kwh,plan_reference_fee_yuan,final_regular_fee_yuan
2025-07-01,181,0,701.3243016666669,701.3243016666669,0.0,0.5999,420.72444856983344,420.72444856983344
2025-07-01,181,1,1524.5956783333331,1524.5956783333331,0.0,0.5852,892.1933909606666,892.1933909606666
2025-07-01,181,2,662.5289166666666,662.5289166666666,0.0,0.5363,355.3142580083333,355.3142580083333
2025-07-01,181,3,0.0,0.0,0.0,0.4891,0.0,0.0
2025-07-01,181,4,676.9862983333335,676.9862983333335,0.0,0.5116,346.34619022733347,346.34619022733347
2025-07-01,181,5,1509.4098333333332,1509.4098333333332,0.0,0.5667,855.3825525499999,855.3825525499999
2025-07-01,181,6,1466.8162983333332,1466.8162983333332,0.0,0.552,809.68259668,809.68259668
2025-07-01,181,7,0.0,0.0,0.0,0.5497,0.0,0.0
2025-07-01,181,8,0.0,0.0,0.0,0.5661,0.0,0.0
2025-07-01,181,9,0.0,0.0,0.0,0.5229,0.0,0.0
2025-07-01,181,10,0.0,0.0,0.0,0.4983,0.0,0.0
2025-07-01,181,11,0.0,0.0,0.0,0.533,0.0,0.0
2025-07-01,181,12,0.0,0.0,0.0,0.577,0.0,0.0
2025-07-01,181,13,608.2750583333332,608.2750583333332,0.0,0.5342,324.94053616166656,324.94053616166656
2025-07-01,181,14,626.1895,626.1895,0.0,0.462,289.299549,289.299549
2025-07-01,181,15,619.2824024999999,619.2824024999999,0.0,0.5077,314.40967574924997,314.40967574924997
2025-07-01,181,16,1482.1204424999996,1482.1204424999996,0.0,0.5304,786.1166827019998,786.1166827019998
2025-07-01,181,17,1513.1071666666667,1513.1071666666667,0.0,0.4908,742.6329974,742.6329974
2025-07-01,181,18,1450.346075833333,1450.346075833333,0.0,0.4905,711.3947501962499,711.3947501962499
2025-07-01,181,19,1439.7143233333331,1439.7143233333331,0.0,0.4964,714.6741901026666,714.6741901026666
2025-07-01,181,20,0.0,0.0,0.0,0.4861,0.0,0.0
2025-07-01,181,21,0.0,0.0,0.0,0.478,0.0,0.0
2025-07-01,181,22,571.4520674999999,571.4520674999999,0.0,0.4673,267.03955114274993,267.03955114274993
2025-07-01,181,23,1445.6843333333331,1445.6843333333331,0.0,0.4724,682.9412790666665,682.9412790666665
2025-07-01,181,24,1421.2832583333332,1421.2832583333332,0.0,0.5158,733.0979046483333,733.0979046483333
2025-07-01,181,25,1438.1936091666666,1438.1936091666666,0.0,0.5242,753.9010899251666,753.9010899251666
2025-07-01,181,26,1493.8955583333332,1493.8955583333332,0.0,0.4905,732.7557713624999,732.7557713624999
2025-07-01,181,27,1463.5999499999998,1463.5999499999998,0.0,0.4863,711.7486556849999,711.7486556849999
2025-07-01,181,28,624.7432774999997,624.7432774999997,0.0,0.5354,334.48755077349983,334.48755077349983
2025-07-01,181,29,655.6721999999999,655.6721999999999,0.0,0.5722,375.17563283999993,375.17563283999993
2025-07-01,181,30,1459.262154722222,1459.262154722222,0.0,0.5075,740.5755435215276,740.5755435215276
2025-07-01,181,31,1009.8401325877464,1009.8401325877464,0.0,0.4542,458.66938822135444,458.66938822135444
2025-07-01,181,32,552.9283583333332,552.9283583333332,0.0,0.4289,237.1509728891666,237.1509728891666
2025-07-01,181,33,1311.9130530555556,1311.9130530555556,0.0,0.3868,507.44796892188884,507.44796892188884
2025-07-01,181,34,509.8563711111111,509.8563711111111,0.0,0.6057,308.820003982,308.820003982
2025-07-01,181,35,0.0,0.0,0.0,0.9452,0.0,0.0
2025-07-01,181,36,0.0,0.0,0.0,0.9431,0.0,0.0
2025-07-01,181,37,0.0,0.0,0.0,0.8431,0.0,0.0
2025-07-01,181,38,0.0,0.0,0.0,0.8341,0.0,0.0
2025-07-01,181,39,0.0,0.0,0.0,0.8643,0.0,0.0
2025-07-01,181,40,0.0,0.0,0.0,0.8641,0.0,0.0
2025-07-01,181,41,0.0,0.0,0.0,0.8199,0.0,0.0
2025-07-01,181,42,0.0,772.8762730295381,772.8762730295381,0.7789,0.0,902.9899935940608
2025-07-01,181,43,30.177777042994325,1105.7706124999997,1075.5928354570053,0.7999,24.13920385669116,1314.6892674797791
2025-07-01,181,44,250.13925000000006,250.13925000000003,-2.842170943040401e-14,0.8142,203.66337735000005,203.66337735000005
2025-07-01,181,45,987.2671750756838,949.79019,-37.47698507568373,0.7346,725.2464668105973,711.4811701922987
2025-07-01,181,46,0.0,0.0,0.0,0.8972,0.0,0.0
2025-07-01,181,47,0.0,0.0,0.0,1.2032,0.0,0.0
2025-07-01,181,48,0.0,0.0,0.0,1.1991,0.0,0.0
2025-07-01,181,49,0.0,0.0,0.0,1.1647,0.0,0.0
2025-07-01,181,50,0.0,0.0,0.0,1.2166,0.0,0.0
2025-07-01,181,51,0.0,0.0,0.0,1.1825,0.0,0.0
2025-07-01,181,52,0.0,0.0,0.0,1.14,0.0,0.0
2025-07-01,181,53,0.0,0.0,0.0,1.1364,0.0,0.0
2025-07-01,181,54,0.0,0.0,0.0,1.1261,0.0,0.0
2025-07-01,181,55,0.0,0.0,0.0,1.0798,0.0,0.0
2025-07-01,181,56,0.0,0.0,0.0,1.0031,0.0,0.0
2025-07-01,181,57,0.0,0.0,0.0,0.9621,0.0,0.0
2025-07-01,181,58,0.0,0.0,0.0,1.1284,0.0,0.0
2025-07-01,181,59,0.0,0.0,0.0,1.3496,0.0,0.0
2025-07-01,181,60,0.0,0.0,0.0,1.2701,0.0,0.0
2025-07-01,181,61,0.0,0.0,0.0,1.1162,0.0,0.0
2025-07-01,181,62,0.0,0.0,0.0,1.1106,0.0,0.0
2025-07-01,181,63,0.0,0.0,0.0,1.221,0.0,0.0
2025-07-01,181,64,0.0,0.0,0.0,1.033,0.0,0.0
2025-07-01,181,65,0.0,0.0,0.0,0.6433,0.0,0.0
2025-07-01,181,66,0.0,336.1933053165972,336.1933053165972,0.5717,0.0,288.30256897424795
2025-07-01,181,67,0.0,762.7050930555552,762.7050930555552,0.6174,0.0,706.3411866787495
2025-07-01,181,68,0.0,592.527716666667,592.527716666667,0.6214,0.0,552.2950847050002
2025-07-01,181,69,0.0,0.0,0.0,0.6386,0.0,0.0
2025-07-01,181,70,0.0,0.0,0.0,0.6655,0.0,0.0
2025-07-01,181,71,0.0,775.1493125,775.1493125,0.6527,0.0,758.9099344031249
2025-07-01,181,72,460.6717424999998,460.6717424999999,5.684341886080802e-14,0.5684,261.84581843699993,261.845818437
2025-07-01,181,73,506.5058483333336,760.5045913888889,253.99874305555534,0.5517,279.43927652550013,489.635936341125
2025-07-01,181,74,0.0,668.9530875,668.9530875,0.5689,0.0,570.851117218125
2025-07-01,181,75,391.2663899999999,538.9379861111115,147.67159611111163,0.4894,191.48577126599994,299.891489971167
2025-07-01,181,76,345.3629091666668,518.3365213888891,172.9736122222223,0.6366,219.85802797550008,385.03053028650015
2025-07-01,181,77,0.0,0.0,0.0,0.948,0.0,0.0
2025-07-01,181,78,0.0,0.0,0.0,1.0029,0.0,0.0
2025-07-01,181,79,0.0,0.0,0.0,0.949,0.0,0.0
2025-07-01,181,80,0.0,0.0,0.0,0.9315,0.0,0.0
2025-07-01,181,81,0.0,0.0,0.0,0.9589,0.0,0.0
2025-07-01,181,82,0.0,0.0,0.0,1.0874,0.0,0.0
2025-07-01,181,83,0.0,0.0,0.0,1.2268,0.0,0.0
2025-07-01,181,84,0.0,0.0,0.0,1.2102,0.0,0.0
2025-07-01,181,85,0.0,0.0,0.0,1.1942,0.0,0.0
2025-07-01,181,86,0.0,0.0,0.0,1.2809,0.0,0.0
2025-07-01,181,87,0.0,0.0,0.0,1.3742,0.0,0.0
2025-07-01,181,88,0.0,0.0,0.0,1.1557,0.0,0.0
