date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-05-21,140,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,38679.06760224527,38674.70476593357,4.362836311698603,1.1601745277751903,20527.463105316558,18885.55351053491,269.47007472222253,1808.1302473765463,1808.1302473765463,4491.960064369531,4058.900141638473,2537.0372353870575,9.094947017729282e-13,34842.186166628584,38701.350251187745
2025-05-22,141,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,39230.97044350533,38217.98792657984,1012.9825169254846,174.93745761111055,21460.777238799852,19953.64043176431,680.9242776851863,2429.2656603257874,2429.2656603257874,4058.900141638473,3385.3972791369097,1354.9882513150742,9.094947017729282e-13,35843.93818260284,38130.11682160068
2025-05-23,142,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,17854.226104704587,17854.226104704587,0.0,0.0,16914.555356353627,11267.660500718268,738.9094895370416,23506.97980088711,23506.97980088711,3385.3972791369097,7554.796411732777,2260.9166914834227,8.979483823168266e-13,18052.514405770704,17872.469427554584
2025-05-24,143,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,13870.218281970927,13870.218281970927,0.0,0.0,20550.484338325256,16373.781532118266,211.34590249999906,21993.546006226617,21993.546006226617,7554.796411732777,9791.216486518895,7418.214418238783,9.094947017729282e-13,14415.942743871165,13930.985260420926
2025-05-25,144,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,54550.32276562932,28229.833968577997,26320.488797051315,5444.406501229361,16398.85003508214,20825.519743353947,2.8421709430404007e-13,6.484396353201305e-15,6.484396353201305e-15,9791.216486518895,3396.50634010183,3273.9689687554405,9.094947017729282e-13,24607.725138966278,28234.364929865496
2025-05-26,145,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,38424.58952434792,38424.58952434792,0.0,0.0,22390.490259816102,17691.329407442336,358.1137008333345,2.842170943040401e-14,2.842170943040401e-14,3396.50634010183,5989.6918968071495,4274.518748654994,9.023892744153272e-13,36924.60058897406,38470.719315531256
2025-05-27,146,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,36182.602550482356,36182.602550482356,0.0,0.0,23311.643589163094,20992.532861293552,263.5935358563185,1049.5484416666725,1049.5484416666725,5989.6918968071495,5976.986254079446,5155.1877947088615,9.094947017729282e-13,34374.13523610312,36452.89193252403
2025-05-28,147,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,37488.60083447281,37488.60083447281,0.0,0.0,17389.106757160494,17095.840843928727,646.2648715740721,3539.459824444449,3539.459824444449,5976.986254079446,4453.142875098291,2477.19263793288,9.094947017729282e-13,37122.59141607283,37248.162959685316
2025-05-29,148,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,39279.27043979885,37063.541275562355,2215.7291642364944,473.21624734722127,18495.46175648148,18258.70466684259,389.279597314815,2865.1763425,2865.1763425,4453.142875098291,2753.113909348136,2126.4597029637166,9.094947017729282e-13,37344.612846378885,36939.09861403736
2025-05-30,149,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,19756.380272862327,19756.380272862327,0.0,0.0,22801.850356705483,13418.172436720115,1460.9729458333345,23064.679346627847,23064.679346627847,2753.113909348136,10240.852861759397,5567.917179630472,9.094947017729282e-13,20253.147311442615,19755.728747591493
2025-05-31,150,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,12324.524528847078,12324.524528847078,0.0,0.0,20062.43846270548,17677.668961666666,325.62055527777784,18607.880729282177,18607.880729282177,10240.852861759397,10639.853935717498,9076.85074964388,8.668621376273222e-13,13978.097647365094,12431.542778530411
2025-06-01,151,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,97750.70474847397,41415.8262546404,56334.87849383357,10791.960352326181,18144.702420111113,22686.26307028493,223.08457416666732,1.7053025658242404e-13,1.7053025658242404e-13,10639.853935717498,3940.009103151996,5296.025003744814,9.094947017729282e-13,38165.52215851195,41793.98816304457
2025-06-02,152,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,61948.4685079492,52045.8046613643,9902.663846584896,2204.3956724177224,24248.263227514937,22381.183989846777,1038.827444101519,251.7065725651461,251.7065725651461,3940.009103151996,3352.0920540909765,2705.4158472605695,9.094947017729282e-13,55599.93201138605,51374.78569261014
2025-06-03,153,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,59460.89811885577,49801.639365914234,9659.258752941532,1805.879718632781,23726.758207686362,21339.475219825665,2255.532656759254,983.320733333333,983.320733333333,3352.0920540909765,3367.489360148833,4133.513208669569,9.094947017729282e-13,51207.587291679854,50428.85133691423
2025-06-04,154,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,61082.136824556044,56182.97271206704,4899.164112488996,1025.8216191666656,22423.54906277603,18666.844545749995,4365.205658432095,1.1346666666666398,1.1346666666666398,3367.489360148833,4963.754008066981,4624.897598879711,9.094947017729282e-13,59475.91778963616,55555.760741067046
2025-06-05,155,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,60351.07234802496,50040.04385704996,10311.028490974993,2243.889529851851,21944.519634915352,22375.251509178204,2074.4852301851884,291.6713000000003,291.6713000000003,4963.754008066981,2196.5672734117175,2222.9642675945606,9.094947017729282e-13,50546.85365675946,50267.91126694996
2025-06-06,156,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,28451.413024394904,28451.413024394904,0.0,0.0,18724.006113924625,13697.473158982464,8300.932163896834,9425.992510547605,9425.992510547605,2196.5672734117175,5521.3146891523,1973.6424285900991,8.810729923425242e-13,29768.118495559214,28413.928608486574
2025-06-07,157,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,24872.12302606633,23167.188409120525,1704.9346169458033,282.7775125627147,21817.787977261036,16179.372990219135,3660.4148376543208,6632.782259498221,6632.782259498221,5521.3146891523,9164.929156086599,8918.537791010847,8.029132914089132e-13,23510.931419668566,22976.80541512886
2025-06-08,158,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,67700.33214361421,38497.47281942209,29202.859324192133,5982.313738972222,15776.275757407406,21218.087842840483,16.132190000000378,1.1368683772161603e-13,1.1368683772161603e-13,9164.929156086599,1765.7900802766426,1702.2203936131077,9.063860773039778e-13,37011.2675028985,38847.876015005415
