date,day_index,event_hour,branch,level,label,soc_event,scenario_k,scenario_weights,scenario_source_days,history_source_days,expected_cash,scenario_cvar_cash,level1,level2_throughput,level3_curtailment,pred_emergency_kwh,pred_unused_kwh,pred_curtailment_kwh,solve_seconds,max_eq_residual,epsilon,risk_lambda,alpha,contract_changed_kwh,contracts_locked,schema_hash
2025-03-01,59,0,q4_2,B0,FORMAL_FROZEN,5209.430584957905,1,1,,,14795.18357899789,14795.18357899789,14795.183564202707,48180.77127717231,3257.34131242531,0.0,-1.1368683772161603e-13,3257.34131242531,0.03767170000355691,9.094947017729282e-13,0.0,0.0,0.8,36310.699623891276,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-02,60,0,q4_2,B0,FORMAL_FROZEN,6610.19709758733,1,1,,,34292.322582905625,34292.322582905625,34292.322548613294,44240.99142867208,0.0,0.0,0.0,0.0,0.03837969999585766,4.547473508864641e-13,0.0,0.0,0.8,57161.45454559192,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-03,61,0,q4_2,B0,FORMAL_FROZEN,4581.423243434465,1,1,,,46796.520464334404,46796.5204643344,46796.52041753788,51680.45951597185,0.0,0.0,0.0,0.0,0.03986079999594949,9.094947017729282e-13,0.0,0.0,0.8,73575.73219070774,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-04,62,0,q4_2,B0,FORMAL_FROZEN,6099.5526054918555,1,1,,,45538.473901938545,45538.473901938545,45538.473856400095,48682.923850619925,0.0,0.0,0.0,0.0,0.03877309999370482,2.2737367544323206e-13,0.0,0.0,0.8,72211.76624824273,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-05,63,0,q4_2,B0,FORMAL_FROZEN,5074.516552516296,1,1,,,46209.81167486992,46209.81167486992,46209.811628660114,52867.34340248114,0.0,0.0,1.1368683772161603e-13,0.0,0.039007399995171,9.094947017729282e-13,0.0,0.0,0.8,72792.2894855008,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-06,64,0,q4_2,B0,FORMAL_FROZEN,5980.542774614109,1,1,,,43984.02383705547,43984.02383705547,43984.02379307147,50489.30749653106,0.0,0.0,0.0,0.0,0.03801720000046771,1.8189894035458565e-12,0.0,0.0,0.8,70988.7446421239,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-07,65,0,q4_2,B0,FORMAL_FROZEN,5037.405149456551,1,1,,,19836.83555748471,19836.83555748471,19836.835537647876,46487.82595829403,0.0,0.0,5.684341886080802e-14,0.0,0.03849919999629492,4.547473508864641e-13,0.0,0.0,0.8,46501.09866406748,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-08,66,0,q4_2,B0,FORMAL_FROZEN,5209.430584957905,1,1,,,13604.166779787136,13604.166779787136,13604.16676618297,45230.71551770369,3796.2035550809833,0.0,1.1368683772161603e-13,3796.2035550809833,0.037321499999961816,9.094947017729282e-13,0.0,0.0,0.8,34080.7383921214,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-09,67,0,q4_2,B0,FORMAL_FROZEN,6602.379509235938,1,1,,,32787.50902952923,32787.50902952923,32787.50899674173,44224.362009347315,0.0,0.0,0.0,0.0,0.03826960000151303,1.1368683772161603e-13,0.0,0.0,0.8,55776.08961031957,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-03-10,68,0,q4_2,B0,FORMAL_FROZEN,5371.044970108073,1,1,,,44765.34952808672,44765.34952808672,44765.34948332137,51882.70949182739,0.0,0.0,0.0,0.0,0.03759909999644151,4.547473508864641e-13,0.0,0.0,0.8,71418.00440861634,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
