date,day_index,plan_j,B_kwh,A_kwh,delta_A_minus_B_kwh,price_yuan_per_kwh,plan_reference_fee_yuan,final_regular_fee_yuan
2025-10-01,273,0,602.7749566666666,602.7749566666666,0.0,0.4344,261.845441176,261.845441176
2025-10-01,273,1,606.0095241666667,606.0095241666667,0.0,0.454,275.1283239716667,275.1283239716667
2025-10-01,273,2,594.3979166666667,594.3979166666667,0.0,0.4361,259.2169314583333,259.2169314583333
2025-10-01,273,3,583.5545116666666,583.5545116666666,0.0,0.4025,234.88069094583332,234.88069094583332
2025-10-01,273,4,1421.7440166666665,1421.7440166666665,0.0,0.3988,566.9915138466666,566.9915138466666
2025-10-01,273,5,1432.5786666666668,1432.5786666666668,0.0,0.421,603.1156186666667,603.1156186666667
2025-10-01,273,6,1432.0818358333336,1432.0818358333336,0.0,0.422,604.3385347216667,604.3385347216667
2025-10-01,273,7,1427.5529933333332,1427.5529933333332,0.0,0.4028,575.0183457146666,575.0183457146666
2025-10-01,273,8,946.0192669575938,946.0192669575938,0.0,0.3941,372.8261931079877,372.8261931079877
2025-10-01,273,9,589.7158241666666,589.7158241666666,0.0,0.4203,247.85756089724998,247.85756089724998
2025-10-01,273,10,576.3670641666668,576.3670641666668,0.0,0.4194,241.72834671150002,241.72834671150002
2025-10-01,273,11,566.59175,566.59175,0.0,0.4125,233.71909687500002,233.71909687500002
2025-10-01,273,12,0.0,0.0,0.0,0.4716,0.0,0.0
2025-10-01,273,13,0.0,0.0,0.0,0.4623,0.0,0.0
2025-10-01,273,14,0.0,0.0,0.0,0.4004,0.0,0.0
2025-10-01,273,15,586.3360783333334,586.3360783333334,0.0,0.4395,257.6947064275,257.6947064275
2025-10-01,273,16,588.3191483333334,588.3191483333334,0.0,0.479,281.8048720516667,281.8048720516667
2025-10-01,273,17,0.025831722620750952,0.025831722620750952,0.0,0.4769,0.012319148517836128,0.012319148517836128
2025-10-01,273,18,612.4390325,612.4390325,0.0,0.4894,299.7276625055,299.7276625055
2025-10-01,273,19,608.3728708333334,608.3728708333334,0.0,0.4699,285.87441200458335,285.87441200458335
2025-10-01,273,20,1442.6865833333334,1442.6865833333334,0.0,0.4507,650.2188431083333,650.2188431083333
2025-10-01,273,21,1454.3760383333333,1454.3760383333333,0.0,0.5109,743.0407179845,743.0407179845
2025-10-01,273,22,1445.6590966666665,1445.6590966666665,0.0,0.5021,725.8654324363332,725.8654324363332
2025-10-01,273,23,591.7904166666667,591.7904166666667,0.0,0.4266,252.45779175,252.45779175
2025-10-01,273,24,605.2224908333334,605.2224908333334,0.0,0.4347,263.09021676525003,263.09021676525003
2025-10-01,273,25,1445.2992333333332,1445.2992333333332,0.0,0.4389,634.3418335099999,634.3418335099999
2025-10-01,273,26,1439.8536666666666,1439.8536666666666,0.0,0.4142,596.3873887333333,596.3873887333333
2025-10-01,273,27,621.9353766666667,621.9353766666667,0.0,0.432,268.67608272,268.67608272
2025-10-01,273,28,0.0,0.0,0.0,0.4541,0.0,0.0
2025-10-01,273,29,626.6798333333334,626.6798333333334,0.0,0.4492,281.5045811333333,281.5045811333333
2025-10-01,273,30,608.9477183333333,608.9477183333333,0.0,0.4331,263.7352568101667,263.7352568101667
2025-10-01,273,31,499.34023907467645,499.34023907467645,0.0,0.4627,231.0447286198528,231.0447286198528
2025-10-01,273,32,619.3398333333333,619.3398333333333,0.0,0.4622,286.2588709666667,286.2588709666667
2025-10-01,273,33,1412.983315,1412.983315,0.0,0.3548,501.326480162,501.326480162
2025-10-01,273,34,645.9745225000001,645.9745225000001,0.0,0.5986,386.68034916850013,386.68034916850013
2025-10-01,273,35,0.0,0.0,0.0,1.0273,0.0,0.0
2025-10-01,273,36,0.0,0.0,0.0,0.9897,0.0,0.0
2025-10-01,273,37,0.0,0.0,0.0,0.9102,0.0,0.0
2025-10-01,273,38,0.0,0.0,0.0,0.9631,0.0,0.0
2025-10-01,273,39,0.0,0.0,0.0,0.893,0.0,0.0
2025-10-01,273,40,0.0,0.0,0.0,0.8281,0.0,0.0
2025-10-01,273,41,0.0,0.0,0.0,0.834,0.0,0.0
2025-10-01,273,42,0.0,0.0,0.0,0.8294,0.0,0.0
2025-10-01,273,43,0.0,0.0,0.0,0.8022,0.0,0.0
2025-10-01,273,44,334.3740837150692,334.3740837150692,0.0,0.7397,247.33650972403672,247.33650972403672
2025-10-01,273,45,309.34038250000003,309.34038250000003,0.0,0.6759,209.08316453175001,209.08316453175001
2025-10-01,273,46,0.0,0.0,0.0,0.889,0.0,0.0
2025-10-01,273,47,0.0,0.0,0.0,1.2084,0.0,0.0
2025-10-01,273,48,0.0,0.0,0.0,1.1592,0.0,0.0
2025-10-01,273,49,0.0,0.0,0.0,1.0714,0.0,0.0
2025-10-01,273,50,0.0,0.0,0.0,1.0945,0.0,0.0
2025-10-01,273,51,0.0,0.0,0.0,1.0471,0.0,0.0
2025-10-01,273,52,0.0,0.0,0.0,0.9706,0.0,0.0
2025-10-01,273,53,0.0,0.0,0.0,0.9144,0.0,0.0
2025-10-01,273,54,0.0,0.0,0.0,0.8856,0.0,0.0
2025-10-01,273,55,0.0,0.0,0.0,0.9222,0.0,0.0
2025-10-01,273,56,0.0,0.0,0.0,0.9442,0.0,0.0
2025-10-01,273,57,0.0,0.0,0.0,0.8291,0.0,0.0
2025-10-01,273,58,0.0,0.0,0.0,0.7817,0.0,0.0
2025-10-01,273,59,0.0,0.0,0.0,0.8447,0.0,0.0
2025-10-01,273,60,0.0,0.0,0.0,0.853,0.0,0.0
2025-10-01,273,61,0.0,0.0,0.0,0.794,0.0,0.0
2025-10-01,273,62,0.0,0.0,0.0,0.746,0.0,0.0
2025-10-01,273,63,0.0,0.0,0.0,0.7704,0.0,0.0
2025-10-01,273,64,0.0,0.0,0.0,0.6735,0.0,0.0
2025-10-01,273,65,439.50550253882034,439.50550253882034,0.0,0.4598,202.0846300673496,202.0846300673496
2025-10-01,273,66,567.0892249999999,567.0892249999999,0.0,0.3414,193.60426141499997,193.60426141499997
2025-10-01,273,67,534.9032250000002,534.9032250000002,0.0,0.3112,166.46188362000007,166.46188362000007
2025-10-01,273,68,0.0,0.0,0.0,0.3186,0.0,0.0
2025-10-01,273,69,0.0,0.0,0.0,0.3343,0.0,0.0
2025-10-01,273,70,511.91273833333344,511.91273833333344,0.0,0.357,182.75284758500004,182.75284758500004
2025-10-01,273,71,449.39012500000024,449.39012500000024,0.0,0.3747,168.38647983750008,168.38647983750008
2025-10-01,273,72,444.7908308333334,444.7908308333334,0.0,0.3637,161.77042517408339,161.77042517408339
2025-10-01,273,73,0.0,0.0,0.0,0.3201,0.0,0.0
2025-10-01,273,74,424.9984999999998,424.9984999999998,0.0,0.2547,108.24711794999995,108.24711794999995
2025-10-01,273,75,455.5938808333332,455.5938808333332,0.0,0.2329,106.1078148460833,106.1078148460833
2025-10-01,273,76,0.0,0.0,0.0,0.4825,0.0,0.0
2025-10-01,273,77,0.0,0.0,0.0,0.8089,0.0,0.0
2025-10-01,273,78,0.0,0.0,0.0,0.7664,0.0,0.0
2025-10-01,273,79,0.0,0.0,0.0,0.7327,0.0,0.0
2025-10-01,273,80,0.0,0.0,0.0,0.8258,0.0,0.0
2025-10-01,273,81,0.0,0.0,0.0,0.7994,0.0,0.0
2025-10-01,273,82,0.0,0.0,0.0,0.8207,0.0,0.0
2025-10-01,273,83,0.0,0.0,0.0,0.919,0.0,0.0
2025-10-01,273,84,0.0,0.0,0.0,0.9303,0.0,0.0
2025-10-01,273,85,0.0,0.0,0.0,0.9027,0.0,0.0
2025-10-01,273,86,0.0,0.0,0.0,0.9213,0.0,0.0
2025-10-01,273,87,0.0,0.0,0.0,0.9891,0.0,0.0
2025-10-01,273,88,0.0,0.0,0.0,0.8717,0.0,0.0
2025-10-01,273,89,281.1865745370376,281.1865745370376,0.0,0.6412,180.2968315931485,180.2968315931485
2025-10-01,273,90,206.80068416666666,206.80068416666666,0.0,0.6219,128.60934548325,128.60934548325
2025-10-01,273,91,271.6042641666668,271.6042641666668,0.0,0.6889,187.10817758441672,187.10817758441672
2025-10-01,273,92,316.2800625,316.2800625,0.0,0.7305,231.04258565625,231.04258565625
2025-10-01,273,93,350.17363833333343,350.17363833333343,0.0,0.7597,266.02691304183344,266.02691304183344
2025-10-01,273,94,405.00335500000006,405.00335500000006,0.0,0.772,312.66259006000007,312.66259006000007
2025-10-01,273,95,474.9370416666668,474.9370416666668,0.0,0.7857,373.15803363750007,373.15803363750007
2025-10-01,273,96,513.8530733333334,513.8530733333334,0.0,0.8344,428.7590043893334,428.7590043893334
2025-10-01,273,97,566.4669825000001,566.4669825000001,0.0,0.8951,507.0445960357501,507.0445960357501
2025-10-01,273,98,637.5868333333334,637.5868333333334,0.0,0.9352,596.2712065333334,596.2712065333334
2025-10-01,273,99,680.2229741666669,680.2229741666669,0.0,0.9411,640.1578409882502,640.1578409882502
2025-10-01,273,100,733.4573883333333,733.4573883333333,0.0,0.954,699.7183484699999,699.7183484699999
2025-10-01,273,101,803.1915208333334,803.1915208333334,0.0,0.9898,794.9989673208333,794.9989673208333
2025-10-01,273,102,860.4138016666668,860.4138016666668,0.0,1.0308,886.9145467580001,886.9145467580001
2025-10-01,273,103,903.1838550000001,903.1838550000001,0.0,1.078,973.6321956900002,973.6321956900002
2025-10-01,273,104,960.5895208333334,960.5895208333334,0.0,1.1097,1065.96619126875,1065.96619126875
2025-10-01,273,105,1041.3979983333334,1041.3979983333334,0.0,1.104,1149.70339016,1149.70339016
2025-10-01,273,106,949.8771166666669,949.8771166666669,0.0,1.1457,1088.2742125650002,1088.2742125650002
2025-10-01,273,107,754.8279375,754.8279375,0.0,1.2302,928.5893287124999,928.5893287124999
2025-10-01,273,108,0.0,0.0,0.0,1.2673,0.0,0.0
2025-10-01,273,109,0.0,0.0,0.0,1.2867,0.0,0.0
2025-10-01,273,110,0.0,0.0,0.0,1.2847,0.0,0.0
2025-10-01,273,111,393.5999145484034,393.5999145484034,0.0,1.229,483.7342949799878,483.7342949799878
2025-10-01,273,112,775.8261283333335,775.8261283333335,0.0,1.2267,951.7059116265001,951.7059116265001
2025-10-01,273,113,0.0,0.0,0.0,1.2794,0.0,0.0
2025-10-01,273,114,0.0,0.0,0.0,1.2824,0.0,0.0
2025-10-01,273,115,0.0,0.0,0.0,1.2674,0.0,0.0
2025-10-01,273,116,759.0225833333334,759.0225833333334,0.0,1.2581,954.9263120916668,954.9263120916668
2025-10-01,273,117,0.0,0.0,0.0,1.2447,0.0,0.0
2025-10-01,273,118,0.0,0.0,0.0,1.2577,0.0,0.0
2025-10-01,273,119,0.0,0.0,0.0,1.296,0.0,0.0
2025-10-01,273,120,820.9772066666668,820.9772066666668,0.0,1.3138,1078.5998541186668,1078.5998541186668
2025-10-01,273,121,814.0078666666668,814.0078666666668,0.0,1.2595,1025.2429080666668,1025.2429080666668
2025-10-01,273,122,0.0,0.0,0.0,1.2113,0.0,0.0
2025-10-01,273,123,0.0,0.0,0.0,1.2769,0.0,0.0
2025-10-01,273,124,808.7924916666667,808.7924916666667,0.0,1.1753,950.5738154558334,950.5738154558334
2025-10-01,273,125,790.0481666666667,790.0481666666667,0.0,0.9452,746.7535271333334,746.7535271333334
2025-10-01,273,126,1650.4889699999999,1650.4889699999999,0.0,0.9182,1515.478972254,1515.478972254
2025-10-01,273,127,817.3046275,817.3046275,0.0,0.9383,766.8769319832501,766.8769319832501
2025-10-01,273,128,791.4735833333334,791.4735833333334,0.0,0.9477,750.079514925,750.079514925
2025-10-01,273,129,45.738470000000234,45.738470000000234,0.0,1.0067,46.044917749000234,46.044917749000234
2025-10-01,273,130,720.6589875000001,720.6589875000001,0.0,0.7707,555.4118816662501,555.4118816662501
2025-10-01,273,131,662.4760896027399,662.4760896027399,0.0,0.3733,247.3023242487028,247.3023242487028
2025-10-01,273,132,1419.5881599999998,1419.5881599999998,0.0,0.3376,479.2529628159999,479.2529628159999
2025-10-01,273,133,584.8856841666667,584.8856841666667,0.0,0.4274,249.98014141283335,249.98014141283335
2025-10-01,273,134,1399.6093333333333,1399.6093333333333,0.0,0.4218,590.3552168,590.3552168
2025-10-01,273,135,597.6224441666667,597.6224441666667,0.0,0.3452,206.29926772633334,206.29926772633334
2025-10-01,273,136,608.9911991666667,608.9911991666667,0.0,0.3495,212.84242410874998,212.84242410874998
2025-10-01,273,137,1432.0621666666666,1432.0621666666666,0.0,0.4327,619.6532995166666,619.6532995166666
2025-10-01,273,138,1437.2112083333332,1437.2112083333332,0.0,0.449,645.3078325416666,645.3078325416666
