date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-03-01,59,q4_2,B0,FORMAL_FROZEN,15360.733953918205,15360.733953918205,0.0,0.0,22831.777425411907,19219.715887870723,3354.464036851855,7114.813991164892,5209.430584957905,6610.19709758733,6000.0,2.2737367544323206e-13,14947.481637105706,14947.481637105706
2025-03-02,60,q4_2,B0,FORMAL_FROZEN,132630.53731905346,33842.08143196151,98788.45588709197,16285.809170499984,16405.381698260866,16689.50739939117,9.407558888888616,0.0,6610.19709758733,4581.423243434465,6000.0,9.094947017729282e-13,34429.91799308651,34429.91799308651
2025-03-03,61,q4_2,B0,FORMAL_FROZEN,62626.99559145547,47731.48305369305,14895.512537762434,2535.310339999989,27245.791264828178,23080.988168281423,900.5223826851842,0.0,4581.423243434465,6099.5526054918555,6000.0,9.094947017729282e-13,47307.01263411493,47307.01263411493
2025-03-04,62,q4_2,B0,FORMAL_FROZEN,49364.30228423933,45914.14372131687,3450.1585629224664,582.1889633817275,23910.32867742735,22491.730393042166,1159.0077553817364,63.30344833333407,6099.5526054918555,5074.516552516296,6000.0,1.8189894035458565e-12,46352.92682416994,46352.92682416994
2025-03-05,63,q4_2,B0,FORMAL_FROZEN,46791.23578691587,46023.658292281696,767.5774946341754,121.43287500000133,26748.6988045869,23214.29697962822,3601.5473688754555,488.63006666666683,5074.516552516296,5980.542774614109,6000.0,1.8189894035458565e-12,45678.14753460669,45678.14753460669
2025-03-06,64,q4_2,B0,FORMAL_FROZEN,47098.12385379543,44394.69350799696,2703.4303457984643,419.8522579999946,23933.77492133137,22435.136341948244,2498.59226240741,569.9818833333334,5980.542774614109,5037.405149456551,6000.0,9.094947017729282e-13,44571.23123915946,44571.23123915946
2025-03-07,65,q4_2,B0,FORMAL_FROZEN,20459.121207619686,20459.121207619686,0.0,0.0,16457.593299490618,14648.636312041559,11509.940778748043,12221.607697870382,5037.405149456551,5209.430584957905,6000.0,1.1368683772161603e-13,20481.240639369687,20481.240639369687
2025-03-08,66,q4_2,B0,FORMAL_FROZEN,14394.846969004035,14394.846969004035,0.0,0.0,22313.43505437987,18760.624169441886,2429.839994722227,10478.498120794518,5209.430584957905,6602.379509235938,6000.0,9.094947017729282e-13,13939.551319366536,13939.551319366536
2025-03-09,67,q4_2,B0,FORMAL_FROZEN,89476.88888411231,32370.905026962628,57105.983857149724,9423.706878817487,21297.370432203996,20335.779900566926,368.57519916666706,0.0,6602.379509235938,5371.044970108073,6000.0,9.094947017729282e-13,32586.664841687638,32586.664841687638
2025-03-10,68,q4_2,B0,FORMAL_FROZEN,47817.09563829109,45282.10550564736,2534.990132643718,405.13302291666145,25503.638660525925,23219.86780597334,540.5886853137326,134.29456666666692,5371.044970108073,5090.031261900251,6000.0,9.094947017729282e-13,45763.12202052238,45763.12202052238
2025-03-11,69,q4_2,B0,FORMAL_FROZEN,45240.29061507278,45025.578458863754,214.71215620903212,42.75449508333179,26006.130748557578,22542.245530118482,3610.9813198148117,1014.8572370370413,5090.031261900251,6000.0,6000.0,1.8189894035458565e-12,44543.02822288041,44543.02822288041
2025-03-12,70,q4_2,B0,FORMAL_FROZEN,43904.68355754448,42789.61099647197,1115.0725610724992,179.27391416666634,25735.154836531576,23223.430844295406,2805.579246809446,1622.2278832407435,6000.0,5934.866049034505,6000.0,1.8189894035458565e-12,42747.29702791418,42747.29702791418
2025-03-13,71,q4_2,B0,FORMAL_FROZEN,59623.6881979082,42406.771065902256,17216.91713200595,2829.7083619999926,20864.858409683264,19529.550743631247,726.5893734259262,0.0,5934.866049034505,5143.054728586519,6000.0,9.094947017729282e-13,42669.96702064337,42669.96702064337
2025-03-14,72,q4_2,B0,FORMAL_FROZEN,19613.683937749,19613.683937749,0.0,0.0,17986.121615229582,15165.0323854516,11895.117281843717,14787.745410609334,5143.054728586519,6220.840192245627,6000.0,1.8189894035458565e-12,19277.609780755665,19277.609780755665
