date,day_index,event_hour,branch,level,label,soc_event,scenario_k,scenario_weights,scenario_source_days,history_source_days,expected_cash,scenario_cvar_cash,level1,level2_throughput,level3_curtailment,pred_emergency_kwh,pred_unused_kwh,pred_curtailment_kwh,solve_seconds,max_eq_residual,epsilon,risk_lambda,alpha,contract_changed_kwh,contracts_locked,schema_hash
2025-07-01,181,0,q4_2,B0,FORMAL_FROZEN,4998.062169742775,1,1,,,49850.14758907216,49850.14758907216,49850.147539222016,47268.46767433064,0.0,0.0,0.0,0.0,0.04125639999983832,4.547473508864641e-13,0.0,0.0,0.8,74143.72255797891,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-02,182,0,q4_2,B0,FORMAL_FROZEN,4777.698778989793,1,1,,,50442.36318877847,50442.36318877847,50442.36313833613,44429.1805119533,0.0,0.0,0.0,0.0,0.04374470000038855,9.094947017729282e-13,0.0,0.0,0.8,76972.72402509369,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-03,183,0,q4_2,B0,FORMAL_FROZEN,4331.458218456255,1,1,,,47576.300006091085,47576.300006091085,47576.29995851478,45423.85691251564,0.0,0.0,-1.1368683772161603e-13,0.0,0.04315449999558041,1.1368683772161603e-13,0.0,0.0,0.8,73488.6320252863,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-04,184,0,q4_2,B0,FORMAL_FROZEN,4487.069903019801,1,1,,,24464.0281631351,24464.0281631351,24464.02813867107,41668.6760970616,0.0,0.0,-1.1368683772161603e-13,0.0,0.0401341999968281,9.094947017729282e-13,0.0,0.0,0.8,49523.3039772557,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-05,185,0,q4_2,B0,FORMAL_FROZEN,5020.816069238029,1,1,,,18478.66921287326,18478.66921287326,18478.6691943946,37804.10488693484,6404.721845470532,0.0,0.0,6404.721845470533,0.045309900000575,3.979039320256561e-13,0.0,0.0,0.8,38134.70957984277,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-06,186,0,q4_2,B0,FORMAL_FROZEN,5498.023721953789,1,1,,,36331.115268972644,36331.115268972644,36331.11523264154,39532.400522067604,0.0,0.0,0.0,0.0,0.04042930000287015,9.094947017729282e-13,0.0,0.0,0.8,56973.8294140316,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-07,187,0,q4_2,B0,FORMAL_FROZEN,4609.797799001859,1,1,,,49409.46979064281,49409.46979064281,49409.469741233355,53463.72542000466,0.0,0.0,0.0,0.0,0.040263499999127816,1.1368683772161603e-13,0.0,0.0,0.8,76383.45734232734,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-08,188,0,q4_2,B0,FORMAL_FROZEN,5917.036889368844,1,1,,,56762.59099129426,56762.59099129426,56762.590934531654,52637.63180214883,0.0,0.0,0.0,0.0,0.03904329999932088,2.2737367544323206e-13,0.0,0.0,0.8,79327.5785251573,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-09,189,0,q4_2,B0,FORMAL_FROZEN,5040.5883590231215,1,1,,,55866.72317326192,55866.72317326192,55866.7231173952,43151.42739394027,0.0,0.0,0.0,0.0,0.03826869999465998,1.1368683772161603e-13,0.0,0.0,0.8,76598.69998015396,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-07-10,190,0,q4_2,B0,FORMAL_FROZEN,5833.883808231359,1,1,,,57328.396604768386,57328.396604768386,57328.39654744002,49738.02424048344,0.0,0.0,0.0,0.0,0.03989680000086082,9.094947017729282e-13,0.0,0.0,0.8,78002.84160816956,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
