date,day_index,event_hour,branch,level,label,backend,settlement_clock,soc_event_kwh,scenario_k,source_days,scenario_weights,objective_with_surrogates_yuan,level1,expected_emergency_cost_yuan,scenario_cvar_emergency_cost_yuan,solve_seconds,max_eq_residual,horizon_intervals,epsilon,risk_lambda,alpha,contract_changed_kwh,binaries,mip_gap,contracts_locked,schema_hash
2025-01-09,8,0,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,7802.124421984468,5,"[2, 3, 1, 5, 4]","[0.2, 0.2, 0.2, 0.2, 0.2]",135524.47807076454,135524.47807076454,0.0,0.0,0.05903049999324139,1.8189894035458565e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09,8,6,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,10800.0,5,"[2, 3, 1, 5, 4]","[0.2, 0.2, 0.2, 0.2, 0.2]",120744.21080704094,120744.21080704094,830.103564829515,4150.517824147575,0.04076340000028722,1.8189894035458565e-12,253,0.0,0.02,0.8,1868.2622420484072,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09,8,12,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,10800.0,5,"[2, 3, 1, 5, 4]","[0.2, 0.2, 0.2, 0.2, 0.2]",88748.88882273826,88748.88882273826,1713.7964112459626,8568.982056229814,0.03778929999680258,1.8189894035458565e-12,217,0.0,0.02,0.8,4554.994366666666,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09,8,18,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,10800.0,5,"[2, 3, 1, 5, 4]","[0.2, 0.2, 0.2, 0.2, 0.2]",54237.517465029545,54237.517465029545,0.09677947555507528,0.4838973777753764,0.03160889999708161,1.8189894035458565e-12,181,0.0,0.02,0.8,2.5579538487363607e-13,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-10,9,0,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,7413.609316735619,6,"[2, 3, 1, 6, 5, 4]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",94342.21533557634,94342.21533557634,16482.744058778542,82413.72029389274,0.07987709999724757,1.8189894035458565e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-10,9,6,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,10800.0,6,"[2, 3, 1, 6, 5, 4]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",77676.91301488533,77676.91301488533,9880.617138324547,49403.08569162275,0.049201999994693324,2.1827872842550278e-11,253,0.0,0.02,0.8,413.9591546296366,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-10,9,12,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,10800.0,6,"[2, 3, 1, 6, 5, 4]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",63899.0563961266,63899.0563961266,4805.476566527381,24027.382832636908,0.04500939999707043,7.275957614183426e-12,217,0.0,0.02,0.8,3640.02004537037,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-10,9,18,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,10800.0,6,"[2, 3, 1, 6, 5, 4]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",42316.4066269962,42316.4066269962,643.7643528676432,3218.821764338217,0.046293299994431436,9.094947017729282e-13,181,0.0,0.02,0.8,7.958078640513122e-13,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-11,10,0,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,9975.094608128036,7,"[2, 3, 7, 1, 6, 5, 4]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",100245.15593679897,100245.15593679897,13123.356834466696,65616.78417233349,0.11578820001159329,5.820766091346741e-11,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-11,10,6,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,10800.0,7,"[2, 3, 7, 1, 6, 5, 4]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",91388.2685849217,91388.2685849217,11947.213671717569,59736.06835858785,0.07689170000958256,1.4551915228366852e-11,253,0.0,0.02,0.8,3.083755473198835e-12,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
