date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-02-01,31,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,21128.52600771176,21128.52600771176,0.0,0.0,20203.379273588187,17000.41231884048,5242.100312276754,3666.009727129631,3666.009727129631,9341.154431170726,10587.75488236358,9053.782414076431,9.094947017729282e-13,21333.32898861041,20933.66529688676
2025-02-02,32,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,87301.04183044616,46480.16127227048,40820.88055817569,7731.302712992834,18863.919673729884,21760.316498160355,77.65427398148256,5.684341886080802e-14,5.684341886080802e-14,10587.75488236358,5546.252832488983,4983.959385892977,8.881784197001252e-13,46295.87949644189,46282.64344447048
2025-02-03,33,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,65668.76104027452,65668.76104027452,0.0,0.0,24746.48346196828,20041.988723440227,5660.5507852790415,0.0,0.0,5546.252832488983,7896.717309847684,7328.4289387769795,9.094947017729282e-13,66433.32207910753,65889.95807810785
2025-02-04,34,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,66577.70297761163,66577.70297761163,0.0,0.0,25566.054000000364,23750.102470390848,6973.233517618942,0.3517833333333442,0.3517833333333442,7896.717309847684,7115.999580429952,7369.7013448709395,8.242295734817162e-13,67717.33683221639,66957.9787990033
2025-02-05,35,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,63093.08166137084,63093.08166137084,0.0,0.0,26288.02331902772,22950.432060845535,3975.390508752808,5.684341886080802e-14,5.684341886080802e-14,7115.999580429952,7863.128709545989,6811.861695816591,8.828493491819245e-13,62461.652185385836,62491.608802145834
2025-02-06,36,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,64585.814056361436,64585.814056361436,0.0,0.0,23408.06592672605,25189.97541249789,6447.435561237193,1.400816666666799,1.400816666666799,7863.128709545989,3517.404391518707,3949.870964058162,9.094947017729282e-13,66663.38077124971,64995.66413761143
2025-02-07,37,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,31141.514136614896,31141.514136614896,0.0,0.0,21829.56265626075,13516.10230624579,13384.82486615166,9600.572294950898,9600.572294950898,3517.404391518707,9979.523095396704,6843.488119526625,9.094947017729282e-13,31910.655657110725,31158.119176769058
2025-02-08,38,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,17461.602980914384,17461.602980914384,0.0,0.0,22310.35557852412,19763.29719367171,2120.3505135812784,3448.594612409746,3448.594612409746,9979.523095396704,10312.640404038488,9042.648367879592,8.810729923425242e-13,16712.798250427175,17240.236480135216
2025-02-09,39,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,92507.70061792,46856.151192633704,45651.54942528629,8529.120686139913,18896.966735531478,22827.36343520056,5.684341886080801e-13,1.1368683772161603e-13,1.1368683772161603e-13,10312.640404038488,4177.723319293599,4523.91402855317,9.094947017729282e-13,46264.88827554931,46893.011856000376
2025-02-10,40,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,57444.03180275671,57444.03180275671,0.0,0.0,25637.84518059437,21519.577360773565,2788.789442474744,440.0536265043994,440.0536265043994,4177.723319293599,5816.292592048519,6171.317559153133,9.094947017729282e-13,58759.62124342387,57795.93684397309
2025-02-11,41,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,60399.208770452155,58484.67687617975,1914.5318942724057,331.92113947222106,25984.415341488064,23138.714043079122,4143.789384218105,29.753824619344684,29.753824619344684,5816.292592048519,6076.927268307962,6062.329145982214,9.094947017729282e-13,59211.4804484948,58096.114875971696
2025-02-12,42,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,57812.54443735583,57622.83400062308,189.71043673275048,30.451743703706818,25750.02122624864,22078.314173648974,2624.2436306358086,163.38428333333331,163.38428333333331,6076.927268307962,7232.955768259904,6371.925242775313,9.094947017729282e-13,58599.02166603063,57417.54167562308
2025-02-13,43,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,51539.94401229222,51539.94401229222,0.0,0.0,19309.771594106714,20774.04854197727,2096.330674730183,232.90716666666685,232.90716666666685,7232.955768259904,3654.0436969097773,3974.9266177878235,8.810729923425242e-13,52813.38537152024,51905.28707580056
2025-02-14,44,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,27182.601320696336,27182.601320696336,0.0,0.0,21588.52832836384,14241.75941848654,8222.650907456515,9893.39253497147,9893.39253497147,3654.0436969097773,9122.587401328068,5132.312451952616,8.277822871605167e-13,27159.697857533898,26975.075801517167
2025-02-15,45,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,18133.582079683834,18133.582079683834,0.0,0.0,24008.41103138785,20805.261499764307,1740.304805120378,4771.055492029084,4771.055492029084,9122.587401328068,9968.294741315447,9712.581529881996,9.094947017729282e-13,18814.137609384317,18245.13844457967
2025-02-16,46,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,88454.81626292305,43834.98785129431,44619.82841162873,8113.1057994691355,18202.09445058477,20976.80370436888,95.08075620370354,1.1368683772161603e-13,1.1368683772161603e-13,9968.294741315447,5124.825157435488,5350.151237447113,9.094947017729282e-13,43983.79903858717,43785.81937206931
2025-02-17,47,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,58588.06112697821,56733.074943718166,1854.986183260044,303.6283929074084,24368.35501456322,19886.022376486533,3371.926471820994,646.6990333333333,646.6990333333333,5124.825157435488,7280.968457126479,7086.372474301312,8.752998326144734e-13,59243.77032518562,56656.30413466887
2025-02-18,48,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,53545.58868409663,50637.21810183019,2908.370582266428,500.26964052777896,20168.23159448219,19401.2931929032,1681.4308554321035,99.21496296296289,99.21496296296289,7280.968457126479,5963.474241261539,6569.938863232346,9.094947017729282e-13,51003.431780787825,51003.431780787825
2025-02-19,49,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,54154.35165434438,51860.992646160514,2293.3590081838593,452.600351583333,22675.21256501463,20151.932673643936,1277.5722826851943,294.4889166666667,294.4889166666667,5963.474241261539,6233.067513742251,6421.6687945395515,9.094947017729282e-13,51594.95049866885,51594.950498668855
2025-02-20,50,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,53660.78059294606,52222.18054386901,1438.600049077045,240.60793120713825,22666.68065052235,22867.790760211486,3258.0718807407375,553.5938999999996,553.5938999999996,6233.067513742251,3631.8009163303313,4238.528251545039,8.957279362675763e-13,53067.20357656126,52348.25464191484
2025-02-21,51,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,24517.446410968685,24517.446410968685,0.0,0.0,20188.131327755564,12045.326179284932,6301.190139997469,11493.586933333332,11493.586933333332,3631.8009163303313,10087.055297091021,7058.559499632958,9.094947017729282e-13,24985.80380941184,24526.564096806185
2025-02-22,52,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,16630.71242052539,16630.71242052539,0.0,0.0,21187.461677615975,18415.54199477104,827.1073220524673,5515.685085370371,5515.685085370371,10087.055297091021,10775.560635411588,9773.569826023417,9.094947017729282e-13,16529.550044703436,16441.79582237539
2025-02-23,53,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,91129.04905311074,39588.363249741866,51540.68580336887,9583.617187063892,16803.918962898606,21094.954940414304,5.684341886080802e-14,0.0,0.0,10775.560635411588,4481.12298053089,4713.979379050188,8.668621376273222e-13,37707.59405942001,39714.367207519754
2025-02-24,54,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,52712.421409984905,51444.142193445354,1268.2792165395545,230.53082966666636,25259.518793056355,20789.658770652215,2455.969951324079,888.5182561419736,888.5182561419736,4481.12298053089,6530.182078644153,5835.738397141923,9.094947017729282e-13,51298.057443647274,51128.25689751747
2025-02-25,55,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,50642.55436991319,49907.83985356793,734.7145163452584,130.76272233333472,21957.177943571336,20203.372967940486,2862.607829225311,1091.034079197533,1091.034079197533,6530.182078644153,6064.365067177431,6734.633184813049,9.094947017729282e-13,51605.019118531134,50387.749949192934
2025-02-26,56,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,48299.09158594092,47310.455264210155,988.6363217307711,173.09406665833188,26010.229395452392,23497.919218765484,11.58378527777763,1.166879093350559e-13,1.166879093350559e-13,6064.365067177431,5970.853604457859,5636.144859116631,8.846257060213247e-13,46700.22857061714,47050.602251751814
2025-02-27,57,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,46674.06098053456,45677.807883977825,996.2530965567416,169.67243338888713,22087.87785755425,21666.909147042086,1388.5488745425532,515.5681243439003,515.5681243439003,5970.853604457859,4086.326830436305,4612.332113346598,8.602007994795713e-13,45875.35618016129,45850.95521101949
2025-02-28,58,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,21906.29475088762,21906.29475088762,0.0,0.0,19466.707193927705,13321.468967985553,5481.597275685185,11035.670578724326,11035.670578724326,4086.326830436305,8512.005573992958,5520.3031760494605,9.094947017729282e-13,22105.73757185896,21902.611883116784
2025-03-01,59,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,17217.907920831207,17217.907920831207,0.0,0.0,21733.246024145945,17526.10428299579,1503.4235511141962,8802.164652738964,8802.164652738964,8512.005573992958,10655.837074889963,9784.723440218744,9.094947017729282e-13,17675.362032860023,17044.919991727038
2025-03-02,60,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,92821.74202854982,39592.49464413856,53229.24738441126,10282.98309922472,18409.07612154321,21270.120461060214,15.10907527777806,4.973799150320701e-14,4.973799150320701e-14,10655.837074889963,5699.544536238181,5941.47083834374,7.958078640513122e-13,37964.270240945414,39629.395747030234
2025-03-03,61,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,54830.71729884091,54240.68906702483,590.0282318160696,180.34475777778283,25696.906171290542,22770.74727633583,3398.2379211111083,296.4896,296.4896,5699.544536238181,6075.295093413769,6084.289337788262,8.952838470577262e-13,55115.56280741153,54166.85447913734
2025-03-04,62,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,48782.40202816152,48422.67949789311,359.7225302684114,75.1311837007113,22867.483242815382,20554.439629604844,272.1685804959293,600.6831000000003,600.6831000000003,6075.295093413769,6103.0127616630525,6901.463581499664,9.094947017729282e-13,47765.121356696385,48805.92196314728
2025-03-05,63,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,48520.30056072768,48274.41422964081,245.88633108687173,47.97829375000046,24189.97691253802,21267.50245509604,3194.8114543698102,259.10245,259.10245,6103.0127616630525,6633.7238717066175,6722.957621972866,9.094947017729282e-13,48930.44668400769,47964.82113631164
2025-03-06,64,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,46041.494507106654,45025.09222688138,1016.4022802252737,225.11437302777895,22105.48233713757,22945.962851906184,2065.8023119753047,599.4014666666666,599.4014666666666,6633.7238717066175,3417.65718775419,4160.329162635406,9.094947017729282e-13,44475.50506233926,45187.76904559388
2025-03-07,65,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,23720.061219991734,23720.061219991734,0.0,0.0,21584.39427893799,13476.530551762527,8439.61202720548,12111.139924351843,12111.139924351843,3417.65718775419,9688.901038581296,6273.241120450923,8.526512829121202e-13,24247.25126400061,23510.342464559966
2025-03-08,66,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,13848.630501969606,13848.630501969606,0.0,0.0,21533.308691038932,18520.069210339185,598.1090982746921,10080.914674961194,10080.914674961194,9688.901038581296,10595.324302659961,9806.195850760658,8.988365607365267e-13,13858.733212693041,13858.733212693041
2025-03-09,67,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,80425.89379159042,33028.70647985241,47397.18731173802,9138.374398351854,16594.12615886597,20035.862546903194,24.844366666666474,7.460698725481052e-14,7.460698725481052e-14,10595.324302659961,5218.241123893802,5295.064149273398,8.739675649849232e-13,33078.224327089876,33026.95723408574
2025-03-10,68,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,49836.834795502495,47099.918290347974,2736.916505154519,473.87774931172396,25773.85888118058,22474.56424161926,211.09413361111172,1.5121237595394632e-13,1.5121237595394632e-13,5218.241123893802,5979.1997630168335,6640.625965769515,9.094947017729282e-13,46981.37344551917,47558.088895447974
2025-03-11,69,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,46267.0490557445,43433.654732794625,2833.394322949877,564.6785760500001,23477.381367355225,22021.57169901986,429.9476940740748,1.0658141036401503e-13,1.0658141036401503e-13,5979.1997630168335,5039.024606320163,4689.242433212205,9.094947017729282e-13,39921.95042391708,42957.780527032126
2025-03-12,70,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,47474.23066316032,45555.34747223059,1918.8831909297278,356.2814815555524,25950.58299447417,22003.050934444636,2592.91482334259,747.1702161111093,747.1702161111093,5039.024606320163,6464.657126004417,5869.012526279162,8.277822871605167e-13,46188.65198306223,45358.49004439309
2025-03-13,71,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,47382.44730743524,44969.915307854564,2412.5319995806776,379.03826047221725,20493.16244616819,21483.689439062717,1013.5542737345677,105.99735000000007,105.99735000000007,6464.657126004417,3260.3810058724,3542.060645720614,9.094947017729282e-13,45450.543972850326,45239.16986142679
2025-03-14,72,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,20354.68611281814,20354.68611281814,0.0,0.0,22649.084811372024,13548.58599720673,3771.5457359290112,16829.34447894266,16829.34447894266,3260.3810058724,10465.725873938283,6676.912189607339,9.094947017729282e-13,20081.570934512154,20228.907473912583
2025-03-15,73,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,13640.788613824023,13640.788613824023,0.0,0.0,22613.545598523036,20531.91165638889,313.3540547222265,8628.653283850072,8628.653283850072,10465.725873938283,10276.283709111027,9993.167866375527,9.094947017729282e-13,13882.220870388091,13733.46897999069
2025-03-16,74,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,73849.96036127894,33726.93248693368,40123.02787434525,7714.695809983431,16743.213606763948,20817.22843704938,8.526512829121202e-14,5.684341886080802e-14,5.684341886080802e-14,10276.283709111027,4217.005335839033,5289.3735654058055,8.810729923425242e-13,32845.134851113806,34037.63509416285
2025-03-17,75,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,42863.72285569743,41727.231551002835,1136.4913046945917,217.14635213888815,21716.731762179803,17291.946230729376,1481.429255493824,1013.2276058333313,1013.2276058333313,4217.005335839033,6591.994291439344,5833.36536615704,8.446576771348191e-13,42343.638010121176,41180.37266294033
2025-03-18,76,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,47572.26733504127,46536.65615013001,1035.6111849112606,160.122745833335,20406.942392403584,18396.83014901131,2221.8031896146613,2526.678627606581,2526.678627606581,6591.994291439344,6559.758037348089,7204.088428340765,9.094947017729282e-13,49046.31725043878,47062.13497051751
2025-03-19,77,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,39549.19538548676,39137.36934666842,411.82603881834376,65.904465833335,23785.0088906801,21845.555281513014,183.6783627777772,140.43327897353362,140.43327897353362,6559.758037348089,6096.961569018624,6644.764706343726,9.094947017729282e-13,39178.56332231723,39209.92182667675
2025-03-20,78,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,45259.957093445824,43700.71114326361,1559.2459501822136,258.6586789095144,23550.579948063503,23459.610099758138,3619.1023185802414,1.3159628551792646e-13,1.3159628551792646e-13,6096.961569018624,3710.4031135745886,3632.3635767567657,8.828493491819245e-13,43956.26291427091,43238.45098991777
2025-03-21,79,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,19483.79854836922,19483.79854836922,0.0,0.0,24794.31822736157,15802.46722214604,3889.989240166667,18391.529478171065,18391.529478171065,3710.4031135745886,10575.095678376776,6769.865899902148,8.739675649849232e-13,19770.94105563091,19348.027401319225
2025-03-22,80,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,13406.921666983162,13406.921666983162,0.0,0.0,20901.932911510008,18615.67683927567,1088.5782265586415,12310.48574023896,12310.48574023896,10575.095678376776,10781.763995913547,9358.758459190858,9.094947017729282e-13,13406.921666983162,13406.921666983162
2025-03-23,81,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,68405.09321330365,30974.812618763775,37430.28059453989,7379.163883326177,17554.057380038816,20523.834450958755,319.25293898147754,451.8813791278507,451.8813791278507,10781.763995913547,5800.983983623055,6058.014890566476,9.023892744153272e-13,31607.28404083443,31230.948026367943
2025-03-24,82,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,42567.2444293093,41622.7607220029,944.4837073063951,145.56121277777874,20996.28408939862,18418.506748423824,1099.5172415123463,1929.4200766666627,1929.4200766666627,5800.983983623055,6304.997212292201,6940.086756387793,8.784084570834239e-13,42999.69395371148,41995.08486658624
2025-03-25,83,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,47616.303048604954,45401.62977447008,2214.6732741348783,416.479923694447,22254.859691748366,20297.99564731271,2296.409387669755,1835.302474999999,1835.302474999999,6304.997212292201,6021.844841747487,6718.608078339014,9.094947017729282e-13,47514.560828146045,45337.20553464508
2025-03-26,84,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,42538.0267598921,41164.62394586237,1373.4028140297282,213.37590497222098,22837.37537737248,19414.530886312714,3259.32512651852,1460.827365555554,1460.827365555554,6021.844841747487,7222.568998758902,7151.988336799046,8.990030941902205e-13,40654.061619921544,40804.50853290821
2025-03-27,85,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,41551.02339693131,40395.23311281684,1155.7902841144742,284.1007897500034,19368.10913426721,20855.17974439604,2269.5875325467678,1748.61505317106,1748.61505317106,7222.568998758902,3613.480981091235,4283.214955332836,8.597567102697212e-13,41595.23512778834,40583.376781116836
2025-03-28,86,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,19049.035131418837,19049.035131418837,0.0,0.0,20345.662617083595,13120.424287200425,4273.076809036282,21667.5614462963,21667.5614462963,3613.480981091235,9084.929755240973,6311.289089498772,8.93507490218326e-13,18986.52681649771,19042.146359543836
2025-03-29,87,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,12215.289660844972,12215.289660844972,0.0,0.0,20573.21312216844,18442.849206098635,333.88820415951454,19814.837879127852,19814.837879127852,9084.929755240973,9161.923420042556,8618.38618289543,8.313350008393172e-13,11580.735682028157,12087.405019607471
2025-03-30,88,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,63555.646019905784,28598.105116963874,34957.54090294191,6733.3151571409935,18278.657675555554,20313.00430054209,96.71632555555527,2.1316282072803006e-14,2.1316282072803006e-14,9161.923420042556,5090.794097455454,5457.49043602619,9.094947017729282e-13,29052.671220401648,28586.947012197208
2025-03-31,89,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,37859.11521272473,36668.30006027207,1190.8151524526609,224.59341858333153,21982.666588927706,19692.606497611112,245.4663755555562,63.612421658714524,63.612421658714524,5090.794097455454,5187.552871023462,4423.797242488349,9.094947017729282e-13,36360.93566364693,36422.1680104429
2025-04-01,90,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,45659.23572129271,43845.43958761632,1813.7961336763908,285.69952166666695,19866.696287313574,17877.408039915546,1948.9537042672125,1173.7606333333335,1173.7606333333335,5187.552871023462,5190.3131374601635,5175.498033783784,9.094947017729282e-13,45873.12416889444,44127.293125137156
2025-04-02,91,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,44176.620790652036,42231.84009639001,1944.780694262024,315.34853933333477,21591.39189164375,18700.279269209932,1541.6617484259236,1634.14065,1634.14065,5190.3131374601635,5961.880882748398,6638.050461301416,9.094947017729282e-13,43294.05491907055,42452.9299397015
2025-04-03,92,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,43539.50073687816,41169.334815040915,2370.1659218372447,367.5738569444479,18706.428560243494,18970.67361521081,3249.3203846250058,2881.7601637962935,2881.7601637962935,5961.880882748398,3711.5114334509076,4358.120196248186,8.5087492607272e-13,42156.65917180918,41060.39890840026
2025-04-04,93,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,17722.31873730815,17722.31873730815,0.0,0.0,22420.01448219411,14372.367411840489,3241.808795222223,23864.12865261551,23864.12865261551,3711.5114334509076,9831.199251360695,7032.353610734744,8.260059303211165e-13,17735.95175234368,17737.92645467898
2025-04-05,94,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,12113.184752273904,11703.533374740719,409.651377533186,73.13018499999845,21823.606561257948,18949.55887791199,64.64149611111148,14244.939186936494,14244.939186936494,9831.199251360695,10560.301396029561,10016.503349505367,9.094947017729282e-13,11434.066728412392,11498.541174294885
2025-04-06,95,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,63048.81535430843,27337.627544177576,35711.18781013086,7120.656651388887,20457.40805722222,22919.003669570982,88.78575527777741,1.5987211554602254e-13,1.5987211554602254e-13,10560.301396029561,5809.1516421198185,5931.0072137535635,9.094947017729282e-13,27664.851874065076,27341.00341086091
2025-04-07,96,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,37450.09080550384,35725.12916716467,1724.961638339168,287.40899858333535,22372.97860894891,19801.7562812643,955.7211322222229,1667.1814680555583,1667.1814680555583,5809.1516421198185,6161.138935957408,6073.797874048827,9.094947017729282e-13,35670.5474887537,35720.81745083134
2025-04-08,97,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,42249.499644666925,40121.26634395227,2128.233300714656,416.85866785416357,21306.8333371764,18345.79978237888,1806.6135660509183,2554.6207700000023,2554.6207700000023,6161.138935957408,7036.404920702996,6580.597863115647,9.094947017729282e-13,41173.69885403616,39917.579202485605
2025-04-09,98,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,41254.02444916815,39791.939208783995,1462.0852403841634,263.4901041666665,20859.087173858254,19312.34057273653,2146.0950487283967,7.105427357601002e-14,7.105427357601002e-14,7036.404920702996,6468.078148879302,7236.741593780777,9.094947017729282e-13,40464.810428022014,40321.89963003399
2025-04-10,99,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,39417.67612084212,37711.69442688256,1705.981693959557,267.1404378333335,18858.9453055247,19441.23521813889,2350.291171268522,1552.7503997918916,1552.7503997918916,6468.078148879302,3866.3833069456136,4080.5613011558517,9.094947017729282e-13,37453.133103865366,37453.133103865366
2025-04-11,100,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,16478.733043430253,16478.733043430253,0.0,0.0,20423.87372420548,12865.554717812709,2422.2109926111075,23253.27594912785,23253.27594912785,3866.3833069456136,9680.685767321089,6238.45829982949,8.526512829121202e-13,16243.52313954379,16347.279327422455
2025-04-12,101,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,12264.698685568088,11895.224869513084,369.4738160550042,66.76433250000076,21038.6285521993,17872.890979166667,1104.026095505194,16999.278430115508,16999.278430115508,9680.685767321089,10800.0,9891.175258007523,8.277822871605167e-13,11974.556844163084,11974.556844163086
2025-04-13,102,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,70101.59518764376,26764.52402929972,43337.07115834404,8862.01459703796,14570.024647209659,19879.099253819866,0.0,2.842170943040401e-14,2.842170943040401e-14,10800.0,3667.9285434506464,4708.92262882779,9.094947017729282e-13,24476.937716245593,27108.459501258054
2025-04-14,103,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,39764.633121502775,38079.96325792221,1684.6698635805649,273.24676000000153,22038.85867397908,18443.363734118266,1978.3743683024677,1461.9418366666675,1461.9418366666675,3667.9285434506464,5134.813303963008,5107.521063264905,9.094947017729282e-13,38815.58054088382,37764.30232315554
2025-04-15,104,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,35380.31790487265,33498.407097636205,1881.910807236447,331.82762711111195,21408.863937261038,18576.68784465123,136.5142158333334,2247.8158522530803,2247.8158522530803,5134.813303963008,5863.496627791155,5134.75069117219,9.094947017729282e-13,33250.85520356953,33250.85520356953
2025-04-16,105,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,39273.072505794655,37535.04400912558,1738.028496669077,286.2267985555548,21268.408657507953,20259.162596668637,173.08303166666704,1882.5998772839466,1882.5998772839466,5863.496627791155,4685.448266227224,5379.9558760183,9.094947017729282e-13,38606.00172706451,38120.67784656725
2025-04-17,106,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,35385.280948804735,33727.42400746252,1657.8569413422151,265.3821299999988,20436.918325475304,19671.844567777778,47.49343333333317,1.0008953301582357e-13,1.0008953301582357e-13,4685.448266227224,3337.6664748986586,3926.7211738734486,9.094947017729282e-13,33513.182322775014,33513.18232277502
2025-04-18,107,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,16566.332758383505,16566.332758383505,0.0,0.0,22895.407909822763,15947.086429030596,3555.8318535802423,21109.27709869575,21109.27709869575,3337.6664748986586,8248.452507901879,5342.622947870401,9.094947017729282e-13,16590.962194171007,16590.962194171007
2025-04-19,108,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,11663.986607913486,11663.986607913486,0.0,0.0,22022.758957622198,18100.1887329516,515.7192475113632,18148.614534251315,18148.614534251315,8248.452507901879,10061.801949642322,8841.296816848248,9.094947017729282e-13,10816.788463055987,11267.965019371819
2025-04-20,109,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,65712.25188551418,26890.078231850384,38822.17365366379,7856.377240266405,17465.73604179012,20008.88591311826,5.684341886080802e-14,3.322683924875114e-14,3.322683924875114e-14,10061.801949642322,5540.03637801028,6199.987405348099,9.094947017729282e-13,23573.95873674738,27139.419463100385
2025-04-21,110,q4_3,B0,FORMAL_BACKUP,q4-inheritance-v2,delivery,37754.87020356673,35986.43874900241,1768.4314545643206,413.3017798333314,19542.864907037034,17380.65220377778,2119.9974904938313,5243.372652592595,5243.372652592595,5540.03637801028,5759.209850319563,5744.947597632631,9.094947017729282e-13,36538.724463821214,35951.81112205241
