date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-01-09,8,q4_3,B2,B2_a0.8_l0.05_q75,110309.32418285254,110309.32418285254,0.0,0.0,21808.574129008914,19677.03951583741,29807.69868538485,0.0,5196.841011722429,5144.85021581537,5400.000004760278,9.094947017729282e-13,103586.17458738893,109860.65252275673
2025-01-10,9,q4_3,B2,B2_a0.8_l0.05_q75,47723.07363053929,47723.07363053929,0.0,0.0,16090.476718665885,13232.888193707095,27865.36330679057,2542.579664713263,5144.85021581537,6460.927831662389,5836.756953390903,2.2737367544323206e-13,42069.95808131504,47545.70727352462
2025-01-11,10,q4_3,B2,B2_a0.8_l0.05_q75,43775.6977562468,43775.6977562468,0.0,0.0,17622.251668761965,15844.756643240515,20858.512093931233,1298.2938023395086,6460.927831662389,6477.02367595166,6000.0,9.094947017729282e-13,48980.91290582123,43750.757202094814
2025-01-12,11,q4_3,B2,B2_a0.8_l0.05_q75,109900.51722536184,86628.90916781015,23271.608057551686,3220.4562401624485,22710.194000580614,22252.76047106144,9495.907384988737,0.0,6477.02367595166,4565.3363148842745,5416.985052735105,9.094947017729282e-13,90052.52846476865,86628.9091678102
2025-01-13,12,q4_3,B2,B2_a0.8_l0.05_q75,84100.5080743052,83980.16227077311,120.34580353207542,23.90659585460378,29204.64388707989,25553.232617865942,11893.335619902053,0.0,4565.3363148842745,5335.821978548864,5907.948986661003,9.094947017729282e-13,76728.35836586711,84442.3324475575
2025-01-14,13,q4_3,B2,B2_a0.8_l0.05_q75,79709.75418055514,78915.24523103055,794.5089495245946,121.8880710111033,26449.06179552126,23242.199206142213,7159.842113713708,0.0,5335.821978548864,5928.176045476902,5964.093638052917,4.547473508864641e-13,73817.52650860419,78724.76853129617
2025-01-15,14,q4_3,B2,B2_a0.8_l0.05_q75,83320.18053033247,81576.34447899435,1743.836051338122,255.5081336756208,26236.961274239304,23633.045019867972,6924.3907415726735,0.0,5928.176045476902,5907.326228585174,5973.1434808118065,9.094947017729282e-13,70736.26319401944,81589.1997020861
2025-01-16,15,q4_3,B2,B2_a0.8_l0.05_q75,78641.41583818624,78092.33723980744,549.0785983788014,77.61018729364685,28016.84657453374,26042.838231791084,6259.250255353638,0.0,5907.326228585174,5034.878788631805,5994.366478554587,9.094947017729282e-13,69730.58226145348,78259.23132404065
2025-01-17,16,q4_3,B2,B2_a0.8_l0.05_q75,39639.43294414049,39639.43294414049,0.0,0.0,18465.179272901434,16453.067197930366,23118.927629740636,3999.745285605708,5034.878788631805,5209.430346587143,5999.9997616292385,2.2737367544323206e-13,37621.00186252845,39609.65717374884
2025-01-18,17,q4_3,B2,B2_a0.8_l0.05_q75,29236.206270174585,29236.206270174585,0.0,0.0,22702.15093606188,19097.66810936744,10465.406675174143,1047.3350589831207,5209.430346587143,6615.872028263305,6000.0,9.094947017729282e-13,28079.25252270134,28814.539256191252
2025-01-19,18,q4_3,B2,B2_a0.8_l0.05_q75,111374.07692958733,74866.8646358225,36507.21229376486,5530.02713809493,26789.655059863755,26387.747670456898,3138.727029543042,0.0,6615.872028263305,4215.642023941806,5799.812125750219,9.094947017729282e-13,54128.79620831662,75554.15731808916
2025-01-20,19,q4_3,B2,B2_a0.8_l0.05_q75,82052.66090011636,78316.56864114486,3736.0922589715287,530.1420335892374,27948.278884447405,24406.61925825558,7138.223316276206,0.0,4215.642023941806,5002.8717973359035,5806.346326434373,2.2737367544323206e-13,69994.62088769136,78235.16808554488
2025-01-21,20,q4_3,B2,B2_a0.8_l0.05_q75,73422.93382011766,73422.93382011766,0.0,0.0,27422.829372397508,24687.455489964887,9374.063155290685,0.0,5002.8717973359035,4995.589014112769,5787.284268583133,9.094947017729282e-13,68482.297637787,73436.61191599269
2025-01-22,21,q4_3,B2,B2_a0.8_l0.05_q75,77972.7125301528,77306.69459354246,666.0179366103368,104.45384475867124,25542.094890189906,23145.03872060875,7409.27351581367,0.0,4995.589014112769,4829.934870352904,5844.0945339869195,9.094947017729282e-13,72251.15387578242,77357.77688086333
2025-01-23,22,q4_3,B2,B2_a0.8_l0.05_q75,82303.14011883616,80994.4814077963,1308.6587110398789,189.52334700070656,28237.290076187564,25160.612878320866,7178.646690799276,0.0,4829.934870352904,5096.565674086614,5885.041991919433,9.094947017729282e-13,70547.50523315197,80799.79201662826
2025-01-24,23,q4_3,B2,B2_a0.8_l0.05_q75,37946.42556700593,37946.42556700593,0.0,0.0,16384.811015256637,14637.041048370784,22320.276343524143,5647.906382215908,5096.565674086614,5211.766253231168,5999.999893126679,2.2737367544323206e-13,32999.86035013615,37874.74029947816
2025-01-25,24,q4_3,B2,B2_a0.8_l0.05_q75,25299.06406208946,25299.06406208946,0.0,0.0,22227.109833080624,18610.12446882028,7167.267131475749,2838.197717472758,5211.766253231168,6681.460495574672,5984.717741631396,4.547473508864641e-13,21245.771816369925,24894.786210922786
2025-01-26,25,q4_3,B2,B2_a0.8_l0.05_q75,100720.75141233385,71650.88139898701,29069.870013346823,4432.052459370367,26389.534300338353,25704.035298617862,1096.4088272845784,0.0,6681.460495574672,4622.3387293039195,5756.078337108884,9.094947017729282e-13,57974.45836475362,71915.4726919926
2025-01-27,26,q4_3,B2,B2_a0.8_l0.05_q75,73212.0407867188,73212.0407867188,0.0,0.0,27374.693404035737,24239.8862036696,6812.8238727023745,0.0,4622.3387293039195,5041.1696086701595,5875.766645946573,9.094947017729282e-13,63772.55054609852,73563.96365377994
2025-01-28,27,q4_3,B2,B2_a0.8_l0.05_q75,75517.82847952929,75045.11455584661,472.71392368267897,66.96613170175365,29074.08759342625,25372.046624654584,5735.202968071617,0.0,5041.1696086701595,5878.78550331274,5886.482558239979,1.8189894035458565e-12,67776.98144342561,74682.59944238552
2025-01-29,28,q4_3,B2,B2_a0.8_l0.05_q75,69644.86921610808,69499.80912802517,145.0600880829121,33.948665204027655,27010.109818099812,24247.954259491904,7857.720122027732,0.0,5878.78550331274,5943.237546395595,5916.698686948943,9.094947017729282e-13,60928.96047912918,69511.73505244464
2025-01-30,29,q4_3,B2,B2_a0.8_l0.05_q75,73330.47209489939,71827.94546490938,1502.5266299900038,239.29148856433991,26411.121276430003,24547.707845192024,6792.220199572102,6.083333333333485,5943.237546395595,5123.471141734375,5894.178210827311,4.547473508864641e-13,61710.64790471831,72039.38987595939
2025-01-31,30,q4_3,B2,B2_a0.8_l0.05_q75,35564.23946165206,35564.23946165206,0.0,0.0,17574.728257791918,15758.531324782054,20582.325579353284,5319.253813196499,5123.471141734375,5185.371785870669,5911.968868549884,2.2737367544323206e-13,31326.41186864252,35479.248618202066
