date,day_index,branch,level,label,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-01-09,8,q4_2,B2,B2_a0.8_l0.05_q50,104228.20772287494,104228.20772287494,0.0,0.0,25060.342833812512,22893.315167825367,31331.705629626787,0.0,5196.841038188668,4839.496687243782,5200.0,4.547473508864641e-13,103779.53606277908,103779.53606277908
2025-01-10,9,q4_2,B2,B2_a0.8_l0.05_q50,58788.32498838403,58788.32498838403,0.0,0.0,15469.922179307096,12878.100681548916,45155.13581857655,4135.242077764283,4839.496687243782,5940.843450673187,5314.285714285714,4.547473508864641e-13,58586.01807721737,58586.01807721737
2025-01-11,10,q4_2,B2,B2_a0.8_l0.05_q50,45559.75892393808,45559.75892393808,0.0,0.0,18846.634333717666,16945.337463725304,30924.677437425955,1364.462282510056,5940.843450673187,5958.376632352238,5400.0,9.094947017729282e-13,45559.75892393809,45559.75892393809
2025-01-12,11,q4_2,B2,B2_a0.8_l0.05_q50,161639.85795186646,58872.392245266405,102767.4657066,14627.193233252423,20356.66442158602,20390.90409069777,4079.9727080245857,0.0,5958.376632352238,3776.504014246821,4951.705632909198,2.2737367544323206e-13,58872.3922452664,58872.3922452664
2025-01-13,12,q4_2,B2,B2_a0.8_l0.05_q50,75157.16897323981,75023.13759418915,134.03137905066453,26.625224284994943,30553.924046719967,26613.746000664894,7007.77008768666,0.0,3776.504014246821,4709.149970174635,5455.890359038024,9.094947017729282e-13,75284.33002697243,75284.33002697243
2025-01-14,13,q4_2,B2,B2_a0.8_l0.05_q50,76489.32472791772,74258.27552803008,2231.049199887643,335.76971150072563,28060.776466532203,25219.014077984382,6157.860948487493,0.0,4709.149970174635,4746.764990875367,5237.945813533419,1.8189894035458565e-12,74209.31696641998,74209.31696641998
2025-01-15,14,q4_2,B2,B2_a0.8_l0.05_q50,82322.35165136094,73549.4425038923,8772.909147468632,1230.1487756577367,23271.759829112954,20741.568012392563,5251.284215603306,0.0,4746.764990875367,4960.762469513681,5443.633705675009,9.094947017729282e-13,73597.10039731907,73597.10039731907
2025-01-16,15,q4_2,B2,B2_a0.8_l0.05_q50,77457.04455856304,73611.09363087032,3845.950927692691,569.9727919797424,28774.601025705775,25954.008842704294,6488.226257372824,0.0,4960.762469513681,4900.818418969157,5797.992534891392,9.094947017729282e-13,73802.64465064534,73802.64465064534
2025-01-17,16,q4_2,B2,B2_a0.8_l0.05_q50,37677.63446821013,37677.63446821013,0.0,0.0,18139.87987061748,16486.09574074074,22765.364604191913,4018.7959440993027,4900.818418969157,4731.948726086165,5438.758449673826,2.2737367544323206e-13,37647.858697818476,37647.858697818476
2025-01-18,17,q4_2,B2,B2_a0.8_l0.05_q50,27288.983344064112,27288.983344064112,0.0,0.0,24668.040538875208,20627.854418599454,8168.595298928146,1745.3234936416873,4731.948726086165,6390.439045902511,5794.78481955989,9.094947017729282e-13,26867.316330080794,26867.316330080794
2025-01-19,18,q4_2,B2,B2_a0.8_l0.05_q50,144719.620343411,56928.2467938844,87791.37354952659,12516.800028084092,22706.362645214605,23487.979784188363,2828.9511097428554,0.0,6390.439045902511,3173.0814622205544,5241.884094957051,4.547473508864641e-13,57218.67283510106,57218.67283510106
